cell_id;Lon;Lat;spatial_component;region;response;run
2005486;-54,8939739175574;-3,32292232184444;24,9168362813195;EBA;Evapo;1
2006907;-54,8850727460785;-3,35890749269825;46,4281863234077;EBA;Evapo;1
2008250;-54,8761715745996;-4,42047003288567;-22,593439093425;EBA;Evapo;1
2009906;-54,8672704031207;-1,58663782814806;64,4430608174974;EBA;Evapo;1
2011321;-54,8583692316418;-2,48626709949334;56,4383455910351;EBA;Evapo;1
2012525;-54,8494680601629;-4,96024759569284;-1,06174957331742;EBA;Evapo;1
2012629;-54,8494680601629;-3,95266281178613;39,3848556875298;EBA;Evapo;1
2014205;-54,840566888684;-2,5312485630606;-28,4579685690959;EBA;Evapo;1
2015426;-54,8316657172051;-4,97824018111974;-12,5337355663464;EBA;Evapo;1
2015542;-54,8316657172051;-3,71875920123636;13,5497522838393;EBA;Evapo;1
2015671;-54,8316657172051;-1,53266007186735;-13,9195818244554;EBA;Evapo;1
2017063;-54,8227645457263;-2,50425968492024;-41,9397406386262;EBA;Evapo;1
2018407;-54,8138633742474;-3,77273695751708;15,0172905333074;EBA;Evapo;1
2018502;-54,8138633742474;-2,60321890476822;-133,936268618954;EBA;Evapo;1
2021375;-54,7960610312896;-3,16098905300229;-37,9700506750875;EBA;Evapo;1
2022847;-54,7871598598107;-2,55823744120096;82,0544631625442;EBA;Evapo;1
2022869;-54,7871598598107;-1,76656368241712;65,1707403748964;EBA;Evapo;1
2025740;-54,7693575168529;-2,89110027159871;-55,3850702674937;EBA;Evapo;1
2026797;-54,760456345374;-6,69653208938921;-76,3432128379558;EBA;Evapo;1
2027136;-54,760456345374;-3,5208407615404;29,8266566563997;EBA;Evapo;1
2027212;-54,760456345374;-2,51325597763369;-12,1672573109633;EBA;Evapo;1
2028569;-54,7515551738951;-3,54782963968076;14,1298186797213;EBA;Evapo;1
2028604;-54,7515551738951;-3,1969742238561;33,2216016114189;EBA;Evapo;1
2028635;-54,7515551738951;-2,76515217361037;-14,3537708633942;EBA;Evapo;1
2028643;-54,7515551738951;-2,56723373391441;-49,1750275749752;EBA;Evapo;1
2029986;-54,7426540024162;-3,74574807937672;45,4093259189222;EBA;Evapo;1
2031562;-54,7337528309373;-1,41570826659246;17,580223242506;EBA;Evapo;1
2032785;-54,7248516594584;-4,80731061956414;-85,8941843211487;EBA;Evapo;1
2032881;-54,7248516594584;-3,85370359193815;13,5674974353978;EBA;Evapo;1
2036085;-54,7070493165007;0,0506874457003326;67,4030471914677;EBA;Evapo;1
2037644;-54,6981481450218;0,932324131618699;96,9983213627657;EBA;Evapo;1
2038702;-54,6892469735429;-3,78173325023053;7,50708378807283;EBA;Evapo;1
2038745;-54,6892469735429;-3,39489266355206;27,0899367285888;EBA;Evapo;1
2038752;-54,6892469735429;-3,33191861455789;29,635052851593;EBA;Evapo;1
2043231;-54,6625434591062;-3,18797793114265;10,8153112940876;EBA;Evapo;1
2044718;-54,6536422876273;-3,13400017486193;-50,4853133825351;EBA;Evapo;1
2047454;-54,6358399446695;-5,52701403664036;-25,2113697381576;EBA;Evapo;1
2048962;-54,6269387731906;-5,27511784066368;-20,8894942902204;EBA;Evapo;1
2049075;-54,6269387731906;-4,24954047133007;-21,7271813790925;EBA;Evapo;1
2050445;-54,6180376017117;-5,30210671880404;-15,6220721579162;EBA;Evapo;1
2059313;-54,5646305728384;-6,32768408813765;-256,16912913532;EBA;Evapo;1
2059579;-54,5646305728384;-3,89868505550541;-37,6333233208004;EBA;Evapo;1
2059581;-54,5646305728384;-3,8626998846516;24,2219427130934;EBA;Evapo;1
2059718;-54,5646305728384;-1,73057851156331;52,9065007335266;EBA;Evapo;1
2060935;-54,5557294013595;-5,50902145121345;-27,5039549620359;EBA;Evapo;1
2061114;-54,5557294013595;-3,81771842108434;22,4438186882701;EBA;Evapo;1
2061531;-54,5557294013595;0,914331546191794;86,5455438745896;EBA;Evapo;1
2062764;-54,5468282298806;-1,56864524272116;8,8267584402675;EBA;Evapo;1
2062768;-54,5468282298806;-1,51466748644044;-23,8406306384275;EBA;Evapo;1
2064106;-54,5379270584017;-4,15058125148209;-41,1202202830548;EBA;Evapo;1
2064268;-54,5379270584017;-1,5236637791539;20,8691022840835;EBA;Evapo;1
2065643;-54,5290258869228;-3,87169617736506;16,0925107969442;EBA;Evapo;1
2065763;-54,5290258869228;-2,02745617110725;-80,6966258272805;EBA;Evapo;1
2065764;-54,5290258869228;-2,0184598783938;-97,0738674210611;EBA;Evapo;1
2067308;-54,5201247154439;-2,0184598783938;-97,9420767083943;EBA;Evapo;1
2068510;-54,511223543965;-5,74292506176322;-154,210680736047;EBA;Evapo;1
2068858;-54,511223543965;-1,62262299900187;-6,6601897396279;EBA;Evapo;1
2070313;-54,5023223724861;-3,12500388214848;71,7133852240989;EBA;Evapo;1
2070360;-54,5023223724861;-2,00946358568034;-61,4679379184091;EBA;Evapo;1
2070361;-54,5023223724861;-2,00046729296689;23,0964897201461;EBA;Evapo;1
2070520;-54,5023223724861;-0,291171677410872;74,569986459625;EBA;Evapo;1
2071613;-54,4934212010072;-5,23913266980987;-55,4270808445136;EBA;Evapo;1
2071770;-54,4934212010072;-3,691770323096;11,6631205409954;EBA;Evapo;1
2071868;-54,4934212010072;-2,7021781246162;-267,267286349812;EBA;Evapo;1
2071874;-54,4934212010072;-2,63920407562203;-45,9624006192264;EBA;Evapo;1
2073086;-54,4845200295283;-5,91385462331883;-233,007078192227;EBA;Evapo;1
2074962;-54,4756188580494;-2,15340426909559;-136,045912901741;EBA;Evapo;1
2076437;-54,4667176865706;-3,43987412711933;-56,3228932563024;EBA;Evapo;1
2076514;-54,4667176865706;-2,02745617110725;-112,637366139784;EBA;Evapo;1
2076548;-54,4667176865706;-1,56864524272116;15,9695023355459;EBA;Evapo;1
2076552;-54,4667176865706;-1,51466748644044;62,3282769930785;EBA;Evapo;1
2077938;-54,4578165150917;-3,70976290852291;3,97618057431789;EBA;Evapo;1
2077999;-54,4578165150917;-3,15199276028884;-6,58350193442711;EBA;Evapo;1
2079588;-54,4489153436128;-2,05444504924761;197,761801718817;EBA;Evapo;1
2079595;-54,4489153436128;-1,95548582939963;-12,7086407860732;EBA;Evapo;1
2081140;-54,4400141721339;-1,63161929171533;-60,9448596209837;EBA;Evapo;1
2081152;-54,4400141721339;-1,46068973015973;-13,6160146159373;EBA;Evapo;1
2082681;-54,431113000655;-1,883515487692;-13,7115600835944;EBA;Evapo;1
2084237;-54,4222118291761;-1,66760446256914;-15,9052221943838;EBA;Evapo;1
2085759;-54,4133106576972;-2,00946358568034;16,6597245029279;EBA;Evapo;1
2085778;-54,4133106576972;-1,55065265729425;18,304661614411;EBA;Evapo;1
2086911;-54,4044094862183;-6,3186877954242;-35,1254424042012;EBA;Evapo;1
2086934;-54,4044094862183;-6,11177306301478;-45,9408024681354;EBA;Evapo;1
2087010;-54,4044094862183;-5,41006223136547;-141,570885580655;EBA;Evapo;1
2088738;-54,3955083147394;-3,6737777376691;-51,3252915171407;EBA;Evapo;1
2088770;-54,3955083147394;-3,38589637083861;-12,6314564663123;EBA;Evapo;1
2088835;-54,3955083147394;-2,77414846632382;-17,168330012566;EBA;Evapo;1
2088890;-54,3955083147394;-1,43370085201937;-27,8746224447503;EBA;Evapo;1
2089282;-54,3955083147394;2,0928458916541;120,297686215984;EBA;Evapo;1
2091843;-54,3777059717816;-3,82671471379779;-12,2891216575104;EBA;Evapo;1
2091848;-54,3777059717816;-3,78173325023053;18,8643012690433;EBA;Evapo;1
2091850;-54,3777059717816;-3,76374066480362;31,2356180757573;EBA;Evapo;1
2093249;-54,3688048003027;-5,41006223136547;-111,289005131054;EBA;Evapo;1
2093529;-54,3688048003027;-2,76515217361037;-73,9716325815756;EBA;Evapo;1
2093535;-54,3688048003027;-2,69318183190275;-165,288336943166;EBA;Evapo;1
2093813;-54,3688048003027;0,725409399209287;98,7664129172209;EBA;Evapo;1
2094767;-54,3599036288238;-5,8238916961843;-30,0974275824347;EBA;Evapo;1
2094977;-54,3599036288238;-3,93467022635923;-4,3971103262081;EBA;Evapo;1
2095084;-54,3599036288238;-2,91808914973907;-15,3414217972338;EBA;Evapo;1
2096566;-54,351002457345;-3,78173325023053;-5,99940295238879;EBA;Evapo;1
2098023;-54,3421012858661;-4,93325871755248;-25,0058567498317;EBA;Evapo;1
2099814;-54,3332001143872;-2,74715958818347;19,9639724482397;EBA;Evapo;1
2100062;-54,3332001143872;0,320576227103914;102,446246990476;EBA;Evapo;1
2100214;-54,3332001143872;1,68801271954873;121,318400419987;EBA;Evapo;1
2101381;-54,3242989429083;-2,74715958818347;18,9448669731315;EBA;Evapo;1
2102991;-54,3153977714294;-1,6945933407095;106,307869517047;EBA;Evapo;1
2104511;-54,3064965999505;-2,83712251531799;-27,0745793957573;EBA;Evapo;1
2105912;-54,2975954284716;-4,50143666730675;-36,2270791445739;EBA;Evapo;1
2105974;-54,2975954284716;-3,94366651907268;19,6015072290687;EBA;Evapo;1
2106286;-54,2975954284716;-0,282175384697418;55,9326613786142;EBA;Evapo;1
2106386;-54,2975954284716;0,617453886647854;99,6059706080167;EBA;Evapo;1
2107559;-54,2886942569927;-3,80872212837089;-49,7245352903231;EBA;Evapo;1
2108922;-54,2797930855138;-5,60798067106143;-96,964083561236;EBA;Evapo;1
2112087;-54,261990742556;-5,39206964593857;-33,147125099002;EBA;Evapo;1
2112255;-54,261990742556;-3,79972583565743;-64,7641335504297;EBA;Evapo;1
2112365;-54,261990742556;-2,81013363717763;-117,859713226126;EBA;Evapo;1
2114007;-54,2530895710771;-1,55964895000771;-50,2277070975176;EBA;Evapo;1
2115597;-54,2441883995982;-1,50567119372699;108,748253287446;EBA;Evapo;1
2117110;-54,2352872281193;-2,83712251531799;4,08113337425605;EBA;Evapo;1
2118734;-54,2263860566405;-1,87451919497855;96,5750832586379;EBA;Evapo;1
2118982;-54,2263860566405;0,509498374086421;107,591545968879;EBA;Evapo;1
2120171;-54,2174848851616;-3,8447072992247;-8,9392079096394;EBA;Evapo;1
2120352;-54,2174848851616;-1,48767860830008;-25,5507791815488;EBA;Evapo;1
2121772;-54,2085837136827;-3,60180739596148;28,4716474530704;EBA;Evapo;1
2121861;-54,2085837136827;-2,80113734446418;1,95404871251991;EBA;Evapo;1
2124707;-54,1907813707249;-5,75192135447668;-36,9277005605957;EBA;Evapo;1
2124947;-54,1907813707249;-3,51184446882695;-1,25259593537553;EBA;Evapo;1
2124948;-54,1907813707249;-3,50284817611349;17,5155182945055;EBA;Evapo;1
2125467;-54,1907813707249;1,81396081753707;125,051337822838;EBA;Evapo;1
2126680;-54,181880199246;-1,50567119372699;318,062636142127;EBA;Evapo;1
2128221;-54,1729790277671;-2,64820036833549;-0,278355949453264;EBA;Evapo;1
2128256;-54,1729790277671;-1,79355256055748;-67,1799369694012;EBA;Evapo;1
2128302;-54,1729790277671;-1,27176758317722;-12,4098830476493;EBA;Evapo;1
2129836;-54,1640778562882;-1,85652660955165;151,286905315722;EBA;Evapo;1
2129845;-54,1640778562882;-1,64061558442878;-143,302329465986;EBA;Evapo;1
2131244;-54,1551766848093;-3,92567393364577;-20,8314658640114;EBA;Evapo;1
2131267;-54,1551766848093;-3,6737777376691;-5,67144635659592;EBA;Evapo;1
2131371;-54,1551766848093;-2,73816329547001;0,478108830433668;EBA;Evapo;1
2132938;-54,1462755133304;-2,63020778290858;-56,1703533578593;EBA;Evapo;1
2132968;-54,1462755133304;-1,68559704799604;-1,17774667438708;EBA;Evapo;1
2133009;-54,1462755133304;-1,23578241232341;-24,0542430955172;EBA;Evapo;1
2133121;-54,1462755133304;-0,228197628416702;72,4556292040938;EBA;Evapo;1
2135833;-54,1284731703726;-4,55541442358746;-25,668277324379;EBA;Evapo;1
2136071;-54,1284731703726;-1,72158221884986;-179,901495753756;EBA;Evapo;1
2137455;-54,1195719988937;-4,07861090977447;117,340929607427;EBA;Evapo;1
2137616;-54,1195719988937;-2,57623002662786;-52,4688528602935;EBA;Evapo;1
2140510;-54,101769655936;-4,76232915599688;-15,8929719888204;EBA;Evapo;1
2142542;-54,0928684844571;0,527490959513327;97,0473004565874;EBA;Evapo;1
2143714;-54,0839673129782;-3,98864798263994;-202,170061742958;EBA;Evapo;1
2147009;-54,0661649700204;-1,28076387589067;28,8563037285782;EBA;Evapo;1
2148377;-54,0572637985415;-3,93467022635923;27,9758602249829;EBA;Evapo;1
2148566;-54,0572637985415;-1,53266007186735;20,3359138946422;EBA;Evapo;1
2149971;-54,0483626270626;-3,75474437209017;-37,7782125659641;EBA;Evapo;1
2150105;-54,0483626270626;-2,54924114848751;-13,1916481673919;EBA;Evapo;1
2150158;-54,0483626270626;-1,44269714473282;76,0962679571271;EBA;Evapo;1
2150161;-54,0483626270626;-1,28076387589067;93,2448178046616;EBA;Evapo;1
2151743;-54,0394614555837;-1,5236637791539;5,2472716714776;EBA;Evapo;1
2154927;-54,0216591126259;-1,62262299900187;-49,3837669241399;EBA;Evapo;1
2156339;-54,012757941147;-3,8447072992247;-2,39278995100827;EBA;Evapo;1
2157635;-54,0038567696681;-6,54359511326052;-96,1246977882943;EBA;Evapo;1
2157909;-54,0038567696681;-4,07861090977447;4,94239464110894;EBA;Evapo;1
2158101;-54,0038567696681;-1,58663782814806;94,8704079798156;EBA;Evapo;1
2159366;-53,9949555981893;-5,49102886578655;-25,9337861407782;EBA;Evapo;1
2159474;-53,9949555981893;-4,50143666730675;-62,9338950739673;EBA;Evapo;1
2160837;-53,9860544267104;-6,72352096752957;-38,7496436709462;EBA;Evapo;1
2161248;-53,9860544267104;-2,93608173516597;-81,9898707804313;EBA;Evapo;1
2162856;-53,9771532552315;-2,93608173516597;-70,1817120467969;EBA;Evapo;1
