region,response,run,term,estimate
EBA,Evapo,17,"TipoSF_intermediate:ns(frac_area, df = 3)2",267.000355289958
EBA,Evapo,17,"TipoSF_advanced:ns(frac_area, df = 3)2",273.113291043866
EBA,Evapo,17,"TipoSF_early:ns(frac_area, df = 3)3",171.301089789655
EBA,Evapo,17,"TipoSF_intermediate:ns(frac_area, df = 3)3",181.249200273611
EBA,Evapo,17,"TipoSF_advanced:ns(frac_area, df = 3)3",176.995250903511
EBA,Evapo,18,(Intercept),1589.33804003599
EBA,Evapo,18,TipoSF_early,-130.412368795015
EBA,Evapo,18,TipoSF_intermediate,-132.825739817295
EBA,Evapo,18,TipoSF_advanced,-137.428648398503
EBA,Evapo,18,"ns(frac_area, df = 3)1",-106.407048793557
EBA,Evapo,18,"ns(frac_area, df = 3)2",-124.36128824833
EBA,Evapo,18,"ns(frac_area, df = 3)3",-50.2163659541701
EBA,Evapo,18,"TipoSF_early:ns(frac_area, df = 3)1",172.021909207374
EBA,Evapo,18,"TipoSF_intermediate:ns(frac_area, df = 3)1",179.105279829286
EBA,Evapo,18,"TipoSF_advanced:ns(frac_area, df = 3)1",184.218184065729
EBA,Evapo,18,"TipoSF_early:ns(frac_area, df = 3)2",309.112169657007
EBA,Evapo,18,"TipoSF_intermediate:ns(frac_area, df = 3)2",297.528261435607
EBA,Evapo,18,"TipoSF_advanced:ns(frac_area, df = 3)2",308.842443004748
EBA,Evapo,18,"TipoSF_early:ns(frac_area, df = 3)3",182.047321215065
EBA,Evapo,18,"TipoSF_intermediate:ns(frac_area, df = 3)3",183.825234052934
EBA,Evapo,18,"TipoSF_advanced:ns(frac_area, df = 3)3",185.378934666318
EBA,Evapo,19,(Intercept),1595.10174990977
EBA,Evapo,19,TipoSF_early,-136.188529670394
EBA,Evapo,19,TipoSF_intermediate,-146.49811547831
EBA,Evapo,19,TipoSF_advanced,-147.620281347043
EBA,Evapo,19,"ns(frac_area, df = 3)1",-119.525667902267
EBA,Evapo,19,"ns(frac_area, df = 3)2",-141.746133038388
EBA,Evapo,19,"ns(frac_area, df = 3)3",-54.0065089208612
EBA,Evapo,19,"TipoSF_early:ns(frac_area, df = 3)1",194.954981785984
EBA,Evapo,19,"TipoSF_intermediate:ns(frac_area, df = 3)1",202.465865395281
EBA,Evapo,19,"TipoSF_advanced:ns(frac_area, df = 3)1",188.768542778472
EBA,Evapo,19,"TipoSF_early:ns(frac_area, df = 3)2",316.243555586528
EBA,Evapo,19,"TipoSF_intermediate:ns(frac_area, df = 3)2",314.318493639785
EBA,Evapo,19,"TipoSF_advanced:ns(frac_area, df = 3)2",335.59834101565
EBA,Evapo,19,"TipoSF_early:ns(frac_area, df = 3)3",180.356829944796
EBA,Evapo,19,"TipoSF_intermediate:ns(frac_area, df = 3)3",186.150399025905
EBA,Evapo,19,"TipoSF_advanced:ns(frac_area, df = 3)3",194.651628522791
EBA,Evapo,20,(Intercept),1574.23289440108
EBA,Evapo,20,TipoSF_early,-125.51925824792
EBA,Evapo,20,TipoSF_intermediate,-136.528205706566
EBA,Evapo,20,TipoSF_advanced,-133.079244661936
EBA,Evapo,20,"ns(frac_area, df = 3)1",-109.681187766825
EBA,Evapo,20,"ns(frac_area, df = 3)2",-119.214529561593
EBA,Evapo,20,"ns(frac_area, df = 3)3",-51.799865357392
EBA,Evapo,20,"TipoSF_early:ns(frac_area, df = 3)1",178.509448681708
EBA,Evapo,20,"TipoSF_intermediate:ns(frac_area, df = 3)1",192.2159831936
EBA,Evapo,20,"TipoSF_advanced:ns(frac_area, df = 3)1",193.558263907168
EBA,Evapo,20,"TipoSF_early:ns(frac_area, df = 3)2",296.528811417898
EBA,Evapo,20,"TipoSF_intermediate:ns(frac_area, df = 3)2",297.32392178406
EBA,Evapo,20,"TipoSF_advanced:ns(frac_area, df = 3)2",299.335344509042
EBA,Evapo,20,"TipoSF_early:ns(frac_area, df = 3)3",181.854646206227
EBA,Evapo,20,"TipoSF_intermediate:ns(frac_area, df = 3)3",184.034680882452
EBA,Evapo,20,"TipoSF_advanced:ns(frac_area, df = 3)3",179.601565602393
EBA,Evapo,21,(Intercept),1586.05488623971
EBA,Evapo,21,TipoSF_early,-128.056414662004
EBA,Evapo,21,TipoSF_intermediate,-131.839749578075
EBA,Evapo,21,TipoSF_advanced,-134.949280559277
EBA,Evapo,21,"ns(frac_area, df = 3)1",-111.978062642245
EBA,Evapo,21,"ns(frac_area, df = 3)2",-117.401277181934
EBA,Evapo,21,"ns(frac_area, df = 3)3",-51.7753824647272
EBA,Evapo,21,"TipoSF_early:ns(frac_area, df = 3)1",187.055204788449
EBA,Evapo,21,"TipoSF_intermediate:ns(frac_area, df = 3)1",189.828876410148
EBA,Evapo,21,"TipoSF_advanced:ns(frac_area, df = 3)1",191.016205742273
EBA,Evapo,21,"TipoSF_early:ns(frac_area, df = 3)2",306.109051386838
EBA,Evapo,21,"TipoSF_intermediate:ns(frac_area, df = 3)2",290.083656598634
EBA,Evapo,21,"TipoSF_advanced:ns(frac_area, df = 3)2",298.184174912201
EBA,Evapo,21,"TipoSF_early:ns(frac_area, df = 3)3",194.056228597177
EBA,Evapo,21,"TipoSF_intermediate:ns(frac_area, df = 3)3",188.387899275752
EBA,Evapo,21,"TipoSF_advanced:ns(frac_area, df = 3)3",183.020870844613
EBA,Evapo,22,(Intercept),1586.27597670967
EBA,Evapo,22,TipoSF_early,-133.614372032282
EBA,Evapo,22,TipoSF_intermediate,-137.478624800604
EBA,Evapo,22,TipoSF_advanced,-142.096443522583
EBA,Evapo,22,"ns(frac_area, df = 3)1",-114.820114619572
EBA,Evapo,22,"ns(frac_area, df = 3)2",-127.726712473805
EBA,Evapo,22,"ns(frac_area, df = 3)3",-59.1042593605154
EBA,Evapo,22,"TipoSF_early:ns(frac_area, df = 3)1",195.806228420641
EBA,Evapo,22,"TipoSF_intermediate:ns(frac_area, df = 3)1",196.678479741945
EBA,Evapo,22,"TipoSF_advanced:ns(frac_area, df = 3)1",197.986228187693
EBA,Evapo,22,"TipoSF_early:ns(frac_area, df = 3)2",305.869589272377
EBA,Evapo,22,"TipoSF_intermediate:ns(frac_area, df = 3)2",303.592144367711
EBA,Evapo,22,"TipoSF_advanced:ns(frac_area, df = 3)2",320.264297922592
EBA,Evapo,22,"TipoSF_early:ns(frac_area, df = 3)3",185.571152340297
EBA,Evapo,22,"TipoSF_intermediate:ns(frac_area, df = 3)3",196.580206197474
EBA,Evapo,22,"TipoSF_advanced:ns(frac_area, df = 3)3",196.173354995889
EBA,Evapo,23,(Intercept),1597.0939804756
EBA,Evapo,23,TipoSF_early,-141.087030688999
EBA,Evapo,23,TipoSF_intermediate,-145.034215948312
EBA,Evapo,23,TipoSF_advanced,-137.286566686546
EBA,Evapo,23,"ns(frac_area, df = 3)1",-116.247863418314
EBA,Evapo,23,"ns(frac_area, df = 3)2",-147.272576229868
EBA,Evapo,23,"ns(frac_area, df = 3)3",-55.4481134000646
EBA,Evapo,23,"TipoSF_early:ns(frac_area, df = 3)1",176.873774155578
EBA,Evapo,23,"TipoSF_intermediate:ns(frac_area, df = 3)1",187.845399084569
EBA,Evapo,23,"TipoSF_advanced:ns(frac_area, df = 3)1",188.92247593769
EBA,Evapo,23,"TipoSF_early:ns(frac_area, df = 3)2",327.001721499072
EBA,Evapo,23,"TipoSF_intermediate:ns(frac_area, df = 3)2",323.375156575445
EBA,Evapo,23,"TipoSF_advanced:ns(frac_area, df = 3)2",305.983796686963
EBA,Evapo,23,"TipoSF_early:ns(frac_area, df = 3)3",181.322750706951
