region;response;Lon;Lat;spatial_median;spatial_mean;spatial_sd;n_runs
SBA;Evapo;-73,9246785394294;-7,56917248259413;53,777703551682;53,777703551682;;1
SBA;Evapo;-73,9068761964716;-7,43422809189234;41,1411419549136;41,1411419549136;;1
SBA;Evapo;-73,8000621387249;-7,54218360445377;64,380296574926;64,380296574926;;1
SBA;Evapo;-73,7466551098516;-7,69512058058247;40,761705565581;40,761705565581;;1
SBA;Evapo;-73,7199515954149;-7,71311316600937;50,1644351929417;50,1644351929417;;1
SBA;Evapo;-73,6932480809782;-7,1553430177753;59,6762665831452;59,6762665831452;;1
SBA;Evapo;-73,6576433950626;-6,84047277280446;55,496862987385;55,496862987385;;1
SBA;Evapo;-73,6398410521049;-7,4612169700327;109,122342647024;109,122342647024;;1
SBA;Evapo;-73,630939880626;-6,84946906551791;46,2620605997965;46,2620605997965;;1
SBA;Evapo;-73,6220387091471;-7,18233189591566;65,7613241693371;65,7613241693371;;1
SBA;Evapo;-73,6131375376682;-7,39824292103853;102,897517425311;102,897517425311;;1
SBA;Evapo;-73,6042363661893;-7,44322438460579;108,603292191412;108,603292191412;;1
SBA;Evapo;-73,6042363661893;-7,43422809189234;114,819432348341;114,819432348341;;1
SBA;Evapo;-73,5953351947104;-7,71311316600937;80,3884558504974;80,3884558504974;;1
SBA;Evapo;-73,5953351947104;-7,45222067731924;105,974841280876;105,974841280876;;1
SBA;Evapo;-73,5953351947104;-7,03839121250042;61,1688083970023;61,1688083970023;;1
SBA;Evapo;-73,5864340232315;-7,40723921375198;66,0556114382635;66,0556114382635;;1
SBA;Evapo;-73,5775328517526;-7,62315023887484;86,2080135004007;86,2080135004007;;1
SBA;Evapo;-73,5775328517526;-7,48820584817305;81,7140609225082;80,6261676849123;3,09446783811689;3
SBA;Evapo;-73,5775328517526;-7,47021326274615;135,721181248027;135,721181248027;6,63033862768759;2
SBA;Evapo;-73,5597305087948;-7,47021326274615;116,716965244267;116,716965244267;;1
SBA;Evapo;-73,5508293373159;-7,51519472631341;63,2899646196518;63,2899646196518;;1
SBA;Evapo;-73,5508293373159;-7,4612169700327;128,24213409702;128,24213409702;;1
SBA;Evapo;-73,5508293373159;-7,39824292103853;53,8842276025566;53,8842276025566;;1
SBA;Evapo;-73,541928165837;-7,9740056546995;63,1582528971672;63,1582528971672;;1
SBA;Evapo;-73,5330269943582;-7,45222067731924;113,233784375385;113,233784375385;11,3359678488479;2
SBA;Evapo;-73,5241258228793;-7,4972021408865;51,9261558758221;51,9261558758221;;1
SBA;Evapo;-73,5241258228793;-7,45222067731924;136,418452312341;136,418452312341;;1
SBA;Evapo;-73,5241258228793;-7,03839121250042;54,5665274299604;54,5665274299604;;1
SBA;Evapo;-73,5152246514004;-7,4612169700327;114,318474050778;114,318474050778;;1
SBA;Evapo;-73,5063234799215;-8,07296487454748;62,0282489171984;62,0282489171984;;1
SBA;Evapo;-73,5063234799215;-7,71311316600937;70,3554960224072;70,3554960224072;;1
SBA;Evapo;-73,5063234799215;-7,4612169700327;98,2487618239993;98,2487618239993;;1
SBA;Evapo;-73,4974223084426;-7,42523179917888;247,235819077345;247,235819077345;;1
SBA;Evapo;-73,4885211369637;-7,65913540972865;65,9897696258479;65,9897696258479;;1
SBA;Evapo;-73,4885211369637;-7,59616136073449;66,0440451373614;66,0440451373614;;1
SBA;Evapo;-73,4796199654848;-6,82248018737755;74,4105265184426;74,4105265184426;;1
SBA;Evapo;-73,4707187940059;-7,4792095554596;70,6145256632517;70,6145256632517;;1
SBA;Evapo;-73,4707187940059;-7,19132818862911;64,437471853561;64,437471853561;;1
SBA;Evapo;-73,4707187940059;-7,08337267606768;57,8580406481961;57,8580406481961;;1
SBA;Evapo;-73,461817622527;-7,62315023887484;62,6355774581157;62,6355774581157;;1
SBA;Evapo;-73,461817622527;-7,4612169700327;116,099681563847;116,099681563847;;1
SBA;Evapo;-73,461817622527;-7,40723921375198;60,342663367778;60,342663367778;;1
SBA;Evapo;-73,4529164510481;-7,68612428786901;77,2476995647963;77,2476995647963;;1
SBA;Evapo;-73,4529164510481;-7,3262725793309;62,466653143018;62,466653143018;;1
SBA;Evapo;-73,4529164510481;-7,21831706676947;54,7239873865063;54,7239873865063;;1
SBA;Evapo;-73,4529164510481;-6,90344682179863;44,2581573224546;44,2581573224546;;1
SBA;Evapo;-73,4440152795692;-7,4612169700327;107,556672423908;107,556672423908;;1
