frac_area,Tipo,pred,region,response,run
0.01,PF,1448.79169265728,SBA,Evapo,1
0.0149748743718593,PF,1448.09280165464,SBA,Evapo,1
0.0199497487437186,PF,1447.39366028802,SBA,Evapo,1
0.0249246231155779,PF,1446.69401819341,SBA,Evapo,1
0.0298994974874372,PF,1445.99362500684,SBA,Evapo,1
0.0348743718592965,PF,1445.29223036431,SBA,Evapo,1
0.0398492462311558,PF,1444.58958390184,SBA,Evapo,1
0.0448241206030151,PF,1443.88543525542,SBA,Evapo,1
0.0497989949748744,PF,1443.17953406108,SBA,Evapo,1
0.0547738693467337,PF,1442.47162995483,SBA,Evapo,1
0.059748743718593,PF,1441.76147257267,SBA,Evapo,1
0.0647236180904523,PF,1441.04881155062,SBA,Evapo,1
0.0696984924623116,PF,1440.33339652469,SBA,Evapo,1
0.0746733668341709,PF,1439.61497713088,SBA,Evapo,1
0.0796482412060302,PF,1438.89330300521,SBA,Evapo,1
0.0846231155778894,PF,1438.16812378369,SBA,Evapo,1
0.0895979899497487,PF,1437.43918910233,SBA,Evapo,1
0.094572864321608,PF,1436.70624859714,SBA,Evapo,1
0.0995477386934673,PF,1435.96905190413,SBA,Evapo,1
0.104522613065327,PF,1435.22734865931,SBA,Evapo,1
0.109497487437186,PF,1434.4808884987,SBA,Evapo,1
0.114472361809045,PF,1433.72942105829,SBA,Evapo,1
0.119447236180905,PF,1432.97269597411,SBA,Evapo,1
0.124422110552764,PF,1432.21046288216,SBA,Evapo,1
0.129396984924623,PF,1431.44247141846,SBA,Evapo,1
0.134371859296482,PF,1430.66847121901,SBA,Evapo,1
0.139346733668342,PF,1429.88821191983,SBA,Evapo,1
0.144321608040201,PF,1429.10144315692,SBA,Evapo,1
0.14929648241206,PF,1428.3079145663,SBA,Evapo,1
0.15427135678392,PF,1427.50737578398,SBA,Evapo,1
0.159246231155779,PF,1426.69957644597,SBA,Evapo,1
0.164221105527638,PF,1425.88426618827,SBA,Evapo,1
0.169195979899498,PF,1425.06119464691,SBA,Evapo,1
0.174170854271357,PF,1424.23011145788,SBA,Evapo,1
0.179145728643216,PF,1423.39076625721,SBA,Evapo,1
0.184120603015075,PF,1422.54290868089,SBA,Evapo,1
0.189095477386935,PF,1421.68628836495,SBA,Evapo,1
0.194070351758794,PF,1420.82065494539,SBA,Evapo,1
0.199045226130653,PF,1419.94575805823,SBA,Evapo,1
0.204020100502513,PF,1419.06134733946,SBA,Evapo,1
0.208994974874372,PF,1418.16717242512,SBA,Evapo,1
0.213969849246231,PF,1417.26298295119,SBA,Evapo,1
0.21894472361809,PF,1416.34852855371,SBA,Evapo,1
0.22391959798995,PF,1415.42355886867,SBA,Evapo,1
0.228894472361809,PF,1414.48782353208,SBA,Evapo,1
0.233869346733668,PF,1413.54107217996,SBA,Evapo,1
0.238844221105528,PF,1412.58305444833,SBA,Evapo,1
0.243819095477387,PF,1411.61351997318,SBA,Evapo,1
0.248793969849246,PF,1410.63221839052,SBA,Evapo,1
0.253768844221106,PF,1409.63889933638,SBA,Evapo,1
0.258743718592965,PF,1408.63331244676,SBA,Evapo,1
0.263718592964824,PF,1407.61520735768,SBA,Evapo,1
0.268693467336683,PF,1406.58433370513,SBA,Evapo,1
0.273668341708543,PF,1405.54044112513,SBA,Evapo,1
0.278643216080402,PF,1404.4832792537,SBA,Evapo,1
0.283618090452261,PF,1403.41259772685,SBA,Evapo,1
0.288592964824121,PF,1402.32814618057,SBA,Evapo,1
0.29356783919598,PF,1401.22967425089,SBA,Evapo,1
0.298542713567839,PF,1400.11693157382,SBA,Evapo,1
0.303517587939699,PF,1398.98966778537,SBA,Evapo,1
0.308492462311558,PF,1397.84763252154,SBA,Evapo,1
0.313467336683417,PF,1396.69057541834,SBA,Evapo,1
0.318442211055276,PF,1395.5182461118,SBA,Evapo,1
0.323417085427136,PF,1394.33039423792,SBA,Evapo,1
0.328391959798995,PF,1393.1267694327,SBA,Evapo,1
0.333366834170854,PF,1391.90712133216,SBA,Evapo,1
0.338341708542714,PF,1390.67119957232,SBA,Evapo,1
0.343316582914573,PF,1389.4189650597,SBA,Evapo,1
0.348291457286432,PF,1388.15122378296,SBA,Evapo,1
0.353266331658292,PF,1386.86899300127,SBA,Evapo,1
0.358241206030151,PF,1385.5732899738,SBA,Evapo,1
0.36321608040201,PF,1384.26513195973,SBA,Evapo,1
0.368190954773869,PF,1382.94553621822,SBA,Evapo,1
0.373165829145729,PF,1381.61552000847,SBA,Evapo,1
0.378140703517588,PF,1380.27610058962,SBA,Evapo,1
0.383115577889447,PF,1378.92829522088,SBA,Evapo,1
0.388090452261307,PF,1377.57312116139,SBA,Evapo,1
0.393065326633166,PF,1376.21159567035,SBA,Evapo,1
0.398040201005025,PF,1374.84473600692,SBA,Evapo,1
0.403015075376884,PF,1373.47355943028,SBA,Evapo,1
0.407989949748744,PF,1372.09908319959,SBA,Evapo,1
0.412964824120603,PF,1370.72232457405,SBA,Evapo,1
0.417939698492462,PF,1369.34430081281,SBA,Evapo,1
0.422914572864322,PF,1367.96602917505,SBA,Evapo,1
0.427889447236181,PF,1366.58852691995,SBA,Evapo,1
