region;response;Lon;Lat;spatial_median;spatial_mean;spatial_sd;n_runs
CBA;Prec;-64,8988906598325;-6,74151355295648;-34,1666954240639;-34,1666954240639;;1
CBA;Prec;-64,8988906598325;-6,05779530673407;-12,2794148630246;-12,2794148630246;;1
CBA;Prec;-64,8988906598325;-4,91526613212557;281,631654460602;281,631654460602;;1
CBA;Prec;-64,8988906598325;-4,23154788590317;482,067568735918;482,067568735918;;1
CBA;Prec;-64,8988906598325;-4,00664056806685;501,909697575298;502,492108925526;8,90236383621709;14
CBA;Prec;-64,8988906598325;-3,25994827285027;364,521250792265;364,521250792265;;1
CBA;Prec;-64,8988906598325;-3,23295939470991;359,991534505524;359,991534505524;;1
CBA;Prec;-64,8988906598325;-3,1969742238561;376,648143112801;376,648143112801;;1
CBA;Prec;-64,8988906598325;-3,07102612586776;455,210230241986;455,210230241986;;1
CBA;Prec;-64,8988906598325;-2,90909285702562;467,578082678537;467,578082678537;;1
CBA;Prec;-64,8988906598325;-2,54924114848751;490,267916667888;490,267916667888;;1
CBA;Prec;-64,8988906598325;-2,26135978165702;502,055363261799;502,055363261799;;1
CBA;Prec;-64,8988906598325;-2,09043022010142;483,10200077828;483,10200077828;;1
CBA;Prec;-64,8988906598325;-2,00046729296689;497,909819066416;497,909819066416;;1
CBA;Prec;-64,8988906598325;-1,97347841482653;521,484442919255;521,484442919255;;1
CBA;Prec;-64,8988906598325;-1,8655229022651;526,477453470256;526,477453470256;;1
CBA;Prec;-64,8988906598325;-1,34373792488484;548,874835427945;548,874835427945;;1
CBA;Prec;-64,8988906598325;-1,2177898268965;542,94242777785;542,94242777785;;1
CBA;Prec;-64,8988906598325;-1,10983431433507;521,845486937087;521,845486937087;;1
CBA;Prec;-64,8988906598325;-0,983886216346732;516,038577419164;516,038577419164;;1
CBA;Prec;-64,8988906598325;-0,893923289212204;491,134130506163;491,134130506163;;1
CBA;Prec;-64,8988906598325;-0,884926996498751;508,918331805521;508,918331805521;;1
CBA;Prec;-64,8988906598325;-0,210205042989797;202,594668640537;202,594668640537;;1
CBA;Prec;-64,8988906598325;-0,12024211585527;309,818895431435;309,818895431435;;1
CBA;Prec;-64,8988906598325;-0,102249530428364;306,24566150111;306,24566150111;;1
CBA;Prec;-64,8988906598325;0,329572519817367;437,660735696308;437,660735696308;;1
CBA;Prec;-64,8988906598325;0,626450179361306;331,570971456172;331,570971456172;;1
CBA;Prec;-64,8899894883536;-6,45363218612599;-27,7040799581059;-27,7040799581059;;1
CBA;Prec;-64,8899894883536;-6,32768408813765;-17,0967122632665;-17,0967122632665;;1
CBA;Prec;-64,8899894883536;-6,3186877954242;11,9692066698518;11,9692066698518;;1
CBA;Prec;-64,8899894883536;-5,96783237959954;14,2737450876072;14,2737450876072;;1
CBA;Prec;-64,8899894883536;-4,71734769242961;381,439706685426;381,439706685426;;1
CBA;Prec;-64,8899894883536;-4,60939217986818;403,237393800077;403,237393800077;6,40281537797621;2
CBA;Prec;-64,8899894883536;-4,59139959444127;413,261110914243;413,261110914243;;1
CBA;Prec;-64,8899894883536;-4,11459608062828;504,949041768798;504,949041768798;;1
