region,response,run,term,estimate
SBA,Temp,5,"TipoSF_early:ns(frac_area, df = 3)2",-1.48050410020644
SBA,Temp,5,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.53295152033418
SBA,Temp,5,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.5194486617779
SBA,Temp,5,"TipoSF_early:ns(frac_area, df = 3)3",-0.843747428018952
SBA,Temp,5,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.919930335789687
SBA,Temp,5,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.959649984110035
SBA,Temp,6,(Intercept),25.0081333861259
SBA,Temp,6,TipoSF_early,0.661065609477335
SBA,Temp,6,TipoSF_intermediate,0.707071346717291
SBA,Temp,6,TipoSF_advanced,0.761216841265253
SBA,Temp,6,"ns(frac_area, df = 3)1",0.651599519242037
SBA,Temp,6,"ns(frac_area, df = 3)2",0.607736715842983
SBA,Temp,6,"ns(frac_area, df = 3)3",0.201462275035169
SBA,Temp,6,"TipoSF_early:ns(frac_area, df = 3)1",-0.965960816539068
SBA,Temp,6,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.00519384801408
SBA,Temp,6,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.01975019494988
SBA,Temp,6,"TipoSF_early:ns(frac_area, df = 3)2",-1.50177083902553
SBA,Temp,6,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.53104245574512
SBA,Temp,6,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.59187187783717
SBA,Temp,6,"TipoSF_early:ns(frac_area, df = 3)3",-0.822614098188582
SBA,Temp,6,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.898875239392568
SBA,Temp,6,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.940075305762959
SBA,Temp,7,(Intercept),24.9558369487129
SBA,Temp,7,TipoSF_early,0.704006641327613
SBA,Temp,7,TipoSF_intermediate,0.745397745062191
SBA,Temp,7,TipoSF_advanced,0.772630653579689
SBA,Temp,7,"ns(frac_area, df = 3)1",0.656148397534589
SBA,Temp,7,"ns(frac_area, df = 3)2",0.705537321050625
SBA,Temp,7,"ns(frac_area, df = 3)3",0.204560357167613
SBA,Temp,7,"TipoSF_early:ns(frac_area, df = 3)1",-0.972644288052519
SBA,Temp,7,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.00003389147071
SBA,Temp,7,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.02205148278793
SBA,Temp,7,"TipoSF_early:ns(frac_area, df = 3)2",-1.59605333250527
SBA,Temp,7,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.63710767002882
SBA,Temp,7,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.64216275402657
SBA,Temp,7,"TipoSF_early:ns(frac_area, df = 3)3",-0.850461122875125
SBA,Temp,7,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.926289597760618
SBA,Temp,7,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.946575993581833
SBA,Temp,8,(Intercept),24.9332408445287
SBA,Temp,8,TipoSF_early,0.661144691909699
SBA,Temp,8,TipoSF_intermediate,0.71872156945714
SBA,Temp,8,TipoSF_advanced,0.80277669321035
SBA,Temp,8,"ns(frac_area, df = 3)1",0.683919561310785
SBA,Temp,8,"ns(frac_area, df = 3)2",0.637001482061303
SBA,Temp,8,"ns(frac_area, df = 3)3",0.178344812709282
SBA,Temp,8,"TipoSF_early:ns(frac_area, df = 3)1",-0.993561744911366
SBA,Temp,8,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.06162705219119
SBA,Temp,8,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.02447664982174
SBA,Temp,8,"TipoSF_early:ns(frac_area, df = 3)2",-1.50440406180754
SBA,Temp,8,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.55154863831966
SBA,Temp,8,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.64245148766015
SBA,Temp,8,"TipoSF_early:ns(frac_area, df = 3)3",-0.832043213881894
SBA,Temp,8,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.925543776268299
SBA,Temp,8,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.953070011144708
SBA,Temp,9,(Intercept),25.0296869090425
