region;response;run;contrast_type;frac_area;PF_minus_SF_early;PF_minus_SF_intermediate;PF_minus_SF_advanced
SBA;Temp;1;Current landscape;0,123696327209473;-0,561677413840275;-0,767427958344086;-1,12142983365213
SBA;Temp;1;Current landscape;0,176178053021431;-0,40411091441776;-0,652665653550194;-1,10634008488945
SBA;Temp;1;Current landscape;0,222969591617584;-0,26226626778104;-0,45456385272723;-0,805913598043667
SBA;Temp;1;Current landscape;0,273938775062561;-0,156566869446117;-0,358674034064045;-0,677156761097098
SBA;Temp;1;Current landscape;0,328006446361542;0,00944273587722932;-0,246623254564295;-0,605746518163251
SBA;Temp;1;Current landscape;0,376357138156891;-0,0858933753885758;-0,371815104067466;-0,779349904363933
SBA;Temp;1;Current landscape;0,424183458089828;0,0546607119994995;-0,194551816251813;-0,482198943282345
SBA;Temp;1;Current landscape;0,477463960647583;0,193441946781096;-0,0216088165894952;-0,38709323715846
SBA;Temp;1;Current landscape;0,526195883750916;0,225891707062718;-0,0609454158543272;-0,395457451763026
SBA;Temp;1;Current landscape;0,57544481754303;0,156555996479892;-0,0508949120356625;-0,190256191041712
SBA;Temp;1;Current landscape;0,621849715709686;0,358300798786821;0,0969149781538015;-0,184382462521899
SBA;Temp;1;Current landscape;0,675373494625092;0,151391503234752;-0,0578931687231048;-0,361661657969577
SBA;Temp;1;Current landscape;0,726700007915497;0,208858947722238;0,139048472133485;-0,217432445176033
SBA;Temp;1;Current landscape;0,775964975357056;0,0805953956711285;-0,0340863870906496;-0,271759679313181
SBA;Temp;1;Current landscape;0,825330793857574;0,177420785227518;0,0988048020410623;-0,132023874104725
SBA;Temp;1;Current landscape;0,87341034412384;0,0598856011736366;-0,0146920482980555;-0,302944840566134
SBA;Temp;1;Current landscape;0,927000343799591;0,0682317917067969;-0,0743140032708318;0,126520863075143
SBA;Temp;1;Current landscape;1;0,0430042424311665;-0,289658021704888;-0,509580787598488
SBA;Temp;2;Spatially adjusted;0,01;-0,627812302046163;-0,714811922976502;-0,733080172573267
SBA;Temp;2;Spatially adjusted;0,0302040816326531;-0,601518567124828;-0,687853508273882;-0,709569288200385
SBA;Temp;2;Spatially adjusted;0,0504081632653061;-0,575171784102885;-0,660826202907394;-0,685973196463987
SBA;Temp;2;Spatially adjusted;0,0706122448979592;-0,548718904879717;-0,63366111621318;-0,662206690000559
SBA;Temp;2;Spatially adjusted;0,0908163265306122;-0,522106881354713;-0,606289357527359;-0,638184561446582
SBA;Temp;2;Spatially adjusted;0,111020408163265;-0,495282665427265;-0,578642036186071;-0,613821603438549
SBA;Temp;2;Spatially adjusted;0,131224489795918;-0,46819320899677;-0,550650261525448;-0,589032608612939
SBA;Temp;2;Spatially adjusted;0,151428571428571;-0,440785463962602;-0,522245142881626;-0,563732369606239
SBA;Temp;2;Spatially adjusted;0,171632653061224;-0,413006382224154;-0,493357789590736;-0,537835679054929
SBA;Temp;2;Spatially adjusted;0,191836734693878;-0,384802915680819;-0,46391931098891;-0,511257329595502
SBA;Temp;2;Spatially adjusted;0,212040816326531;-0,356122016231986;-0,433860816412281;-0,483912113864431
SBA;Temp;2;Spatially adjusted;0,232244897959184;-0,326910635777043;-0,403113415196984;-0,455714824498212
SBA;Temp;2;Spatially adjusted;0,252448979591837;-0,297115726215377;-0,371608216679153;-0,426580254133327
SBA;Temp;2;Spatially adjusted;0,27265306122449;-0,266684239446377;-0,339276330194917;-0,396423195406261
SBA;Temp;2;Spatially adjusted;0,292857142857143;-0,235563127369435;-0,30604886508041;-0,365158440953493
SBA;Temp;2;Spatially adjusted;0,313061224489796;-0,203699341883933;-0,27185693067177;-0,332700783411518
SBA;Temp;2;Spatially adjusted;0,333265306122449;-0,171039834889267;-0,236631636305127;-0,298965015416808
SBA;Temp;2;Spatially adjusted;0,353469387755102;-0,137573242706267;-0,200353090440007;-0,263919460864507
SBA;Temp;2;Spatially adjusted;0,373673469387755;-0,103454939341542;-0,163197398029521;-0,22774656868436
SBA;Temp;2;Spatially adjusted;0,393877551020408;-0,0688819832231431;-0,12538966315017;-0,190682319064745
SBA;Temp;2;Spatially adjusted;0,414081632653061;-0,0340514327791226;-0,0871549898784529;-0,152962692194059
SBA;Temp;2;Spatially adjusted;0,434285714285714;0,000839653562469067;-0,0487184822908766;-0,114823668260691
SBA;Temp;2;Spatially adjusted;0,454489795918367;0,0355942173735784;-0,0103052444639395;-0,0765012274530363
SBA;Temp;2;Spatially adjusted;0,47469387755102;0,0700152002261589;0,0278596195258487;-0,0382313499594815
