region;response;contrast_type;frac_plot;frac_bin;stage;median;lower;upper;n_runs
SBA;Temp;Spatially adjusted;0,676735;;SF[e];0,343518861631973;0,301973039279536;0,371558461975138;30
SBA;Temp;Spatially adjusted;0,676735;;SF[i];0,335978006642956;0,300173175488044;0,363898347664295;30
SBA;Temp;Spatially adjusted;0,676735;;SF[a];0,303233373590169;0,260408804899224;0,331646562109292;30
SBA;Temp;Spatially adjusted;0,696939;;SF[e];0,362906817599637;0,319605529898553;0,389752467117759;30
SBA;Temp;Spatially adjusted;0,696939;;SF[i];0,356770234013174;0,320692487359095;0,385042501232671;30
SBA;Temp;Spatially adjusted;0,696939;;SF[a];0,324798732773422;0,28174982739413;0,35440553213344;30
SBA;Temp;Spatially adjusted;0,717143;;SF[e];0,379862856408906;0,3357073181846;0,405396424137878;30
SBA;Temp;Spatially adjusted;0,717143;;SF[i];0,37534287186376;0,339672854671572;0,403523163349156;30
SBA;Temp;Spatially adjusted;0,717143;;SF[a];0,343842366732234;0,302096419325109;0,374688222919322;30
SBA;Temp;Spatially adjusted;0,737347;;SF[e];0,394033204719128;0,350380450959879;0,418660336243664;30
SBA;Temp;Spatially adjusted;0,737347;;SF[i];0,391843892829353;0,35721687372938;0,419517900110545;30
SBA;Temp;Spatially adjusted;0,737347;;SF[a];0,362364666671751;0,320800980427566;0,392659719749497;30
SBA;Temp;Spatially adjusted;0,757551;;SF[e];0,406140819164289;0,36372697504659;0,429714206643287;30
SBA;Temp;Spatially adjusted;0,757551;;SF[i];0,406421269544598;0,37189080189397;0,435182558540121;30
SBA;Temp;Spatially adjusted;0,757551;;SF[a];0,380229987500856;0,336921618395021;0,40848510790651;30
SBA;Temp;Spatially adjusted;0,777755;;SF[e];0,416985256685425;0,375848937266924;0,438728038544903;30
SBA;Temp;Spatially adjusted;0,777755;;SF[i];0,419222974644136;0,384596561697849;0,449654693364055;30
SBA;Temp;Spatially adjusted;0,777755;;SF[a];0,394004003848379;0,351672807043559;0,422329472672911;30
SBA;Temp;Spatially adjusted;0,797959;;SF[e];0,426331411200431;0,38684838444309;0,446506982271274;30
SBA;Temp;Spatially adjusted;0,797959;;SF[i];0,430665875908867;0,395910741256153;0,461720341839109;30
SBA;Temp;Spatially adjusted;0,797959;;SF[a];0,40603983158877;0,36516866714975;0,435110108899729;30
SBA;Temp;Spatially adjusted;0,818163;;SF[e];0,433263370997846;0,395461033519326;0,456011037931804;30
SBA;Temp;Spatially adjusted;0,818163;;SF[i];0,440858372965812;0,407288325813167;0,470318959738602;30
SBA;Temp;Spatially adjusted;0,818163;;SF[a];0,418860269027242;0,37752331949018;0,447889010142637;30
SBA;Temp;Spatially adjusted;0,838367;;SF[e];0,439998248437832;0,40263260892354;0,463325568768304;30
SBA;Temp;Spatially adjusted;0,838367;;SF[i];0,449759074463405;0,417760369550091;0,480764906796304;30
SBA;Temp;Spatially adjusted;0,838367;;SF[a];0,430334507671482;0,389010380058042;0,459292048110804;30
SBA;Temp;Spatially adjusted;0,858571;;SF[e];0,443661415375383;0,410055704710643;0,468084376757047;30
SBA;Temp;Spatially adjusted;0,858571;;SF[i];0,458813004625281;0,427048297117111;0,490240553620872;30
SBA;Temp;Spatially adjusted;0,858571;;SF[a];0,439580180427624;0,402522821859261;0,469472096501419;30
SBA;Temp;Spatially adjusted;0,878776;;SF[e];0,448640288257636;0,417329963540584;0,476108497946977;30
SBA;Temp;Spatially adjusted;0,878776;;SF[i];0,468797045843752;0,432175951040163;0,498659010799333;30
SBA;Temp;Spatially adjusted;0,878776;;SF[a];0,449143227878379;0,40936977029614;0,477062010888147;30
SBA;Temp;Spatially adjusted;0,89898;;SF[e];0,453320734352712;0,424048513525135;0,483381742774387;30
SBA;Temp;Spatially adjusted;0,89898;;SF[i];0,475300632733275;0,436429688906674;0,506171305423984;30
SBA;Temp;Spatially adjusted;0,89898;;SF[a];0,457421104727402;0,415411150435846;0,488305935978521;30
SBA;Temp;Spatially adjusted;0,919184;;SF[e];0,455218462692784;0,424140252079621;0,490029257299694;30
SBA;Temp;Spatially adjusted;0,919184;;SF[i];0,480559221070733;0,439955163392735;0,512928464587135;30
SBA;Temp;Spatially adjusted;0,919184;;SF[a];0,466153998386094;0,417934440628697;0,499451776843289;30
