year_effect;Ano;region;response;run
-0,607986174245518;2001;SBA;Temp;1
0,0450505618560285;2002;SBA;Temp;1
-0,592294412938024;2003;SBA;Temp;1
-0,646399369117136;2004;SBA;Temp;1
-0,153547582037163;2005;SBA;Temp;1
-0,436948506251687;2006;SBA;Temp;1
-0,197019653712575;2007;SBA;Temp;1
-0,124722208509941;2008;SBA;Temp;1
-0,34179416459272;2009;SBA;Temp;1
0,169179917566652;2010;SBA;Temp;1
0,136537888117317;2011;SBA;Temp;1
-0,0129207804847386;2012;SBA;Temp;1
-0,207931126248188;2013;SBA;Temp;1
0,0887854869209311;2014;SBA;Temp;1
0,746952975566356;2015;SBA;Temp;1
0,511562013099214;2016;SBA;Temp;1
0,355997329991095;2017;SBA;Temp;1
-0,0999857932074437;2018;SBA;Temp;1
0,359890420094581;2019;SBA;Temp;1
0,70981739693024;2020;SBA;Temp;1
0,297775781199208;2021;SBA;Temp;1
-0,59776201975265;2001;SBA;Temp;2
0,0469061925757254;2002;SBA;Temp;2
-0,586815115548268;2003;SBA;Temp;2
-0,633111377277681;2004;SBA;Temp;2
-0,142194937958199;2005;SBA;Temp;2
-0,432444806345939;2006;SBA;Temp;2
-0,198898189361816;2007;SBA;Temp;2
-0,13431020921196;2008;SBA;Temp;2
-0,349516572986856;2009;SBA;Temp;2
0,164616978915907;2010;SBA;Temp;2
0,134465044375867;2011;SBA;Temp;2
-0,0196032683701215;2012;SBA;Temp;2
-0,212677500901628;2013;SBA;Temp;2
0,090523911669394;2014;SBA;Temp;2
0,747629008259654;2015;SBA;Temp;2
0,500116798028568;2016;SBA;Temp;2
0,345946268914634;2017;SBA;Temp;2
-0,106160433178995;2018;SBA;Temp;2
0,363238164176091;2019;SBA;Temp;2
0,718417351777259;2020;SBA;Temp;2
0,301634712223206;2021;SBA;Temp;2
-0,61154486418589;2001;SBA;Temp;3
0,0471071667212189;2002;SBA;Temp;3
-0,591346962957887;2003;SBA;Temp;3
-0,644399227723954;2004;SBA;Temp;3
-0,151688613035153;2005;SBA;Temp;3
-0,441878304252727;2006;SBA;Temp;3
-0,201382815241972;2007;SBA;Temp;3
-0,124200857480757;2008;SBA;Temp;3
-0,347215455977321;2009;SBA;Temp;3
0,169505585838584;2010;SBA;Temp;3
0,148375551547752;2011;SBA;Temp;3
-0,011400434790239;2012;SBA;Temp;3
-0,20298193308911;2013;SBA;Temp;3
0,0909319735609803;2014;SBA;Temp;3
0,75044532546916;2015;SBA;Temp;3
0,510311886964534;2016;SBA;Temp;3
0,355908968119955;2017;SBA;Temp;3
-0,102691813765043;2018;SBA;Temp;3
0,357423746355707;2019;SBA;Temp;3
0,709846518005393;2020;SBA;Temp;3
0,290874559917299;2021;SBA;Temp;3
-0,601844165628792;2001;SBA;Temp;4
0,0459490622817133;2002;SBA;Temp;4
-0,596449268706272;2003;SBA;Temp;4
-0,644163370080494;2004;SBA;Temp;4
-0,154406768242165;2005;SBA;Temp;4
-0,436444660639127;2006;SBA;Temp;4
-0,202328041217732;2007;SBA;Temp;4
-0,131069532272771;2008;SBA;Temp;4
-0,342726307690003;2009;SBA;Temp;4
0,171199523095331;2010;SBA;Temp;4
0,142101798063736;2011;SBA;Temp;4
-0,0156175559618782;2012;SBA;Temp;4
-0,21081869616537;2013;SBA;Temp;4
0,0970830908529254;2014;SBA;Temp;4
0,75313114565146;2015;SBA;Temp;4
0,499500417949121;2016;SBA;Temp;4
0,347346121177556;2017;SBA;Temp;4
-0,10067395641547;2018;SBA;Temp;4
0,365922533354938;2019;SBA;Temp;4
0,717416849367281;2020;SBA;Temp;4
0,296891781210499;2021;SBA;Temp;4
-0,601591690438601;2001;SBA;Temp;5
0,0489886941885553;2002;SBA;Temp;5
-0,60193577898703;2003;SBA;Temp;5
-0,641614333339977;2004;SBA;Temp;5
-0,164809629540877;2005;SBA;Temp;5
-0,438649004839758;2006;SBA;Temp;5
-0,210794323608262;2007;SBA;Temp;5
-0,12831201900041;2008;SBA;Temp;5
-0,336035955545357;2009;SBA;Temp;5
0,174024168193132;2010;SBA;Temp;5
0,144279937187915;2011;SBA;Temp;5
-0,0169951821177608;2012;SBA;Temp;5
-0,207340520479525;2013;SBA;Temp;5
0,08837423512679;2014;SBA;Temp;5
0,756658920536179;2015;SBA;Temp;5
0,503883570260221;2016;SBA;Temp;5
0,351774714125524;2017;SBA;Temp;5
-0,103369305943235;2018;SBA;Temp;5
0,356614750662015;2019;SBA;Temp;5
0,716013694820207;2020;SBA;Temp;5
0,310835058761387;2021;SBA;Temp;5
-0,591310103069663;2001;SBA;Temp;6
0,0631526002466644;2002;SBA;Temp;6
-0,591846650138011;2003;SBA;Temp;6
-0,642823476427981;2004;SBA;Temp;6
-0,145011190467221;2005;SBA;Temp;6
-0,439522378458129;2006;SBA;Temp;6
-0,204382635341882;2007;SBA;Temp;6
-0,130001915634406;2008;SBA;Temp;6
-0,345117803731982;2009;SBA;Temp;6
0,167214544041493;2010;SBA;Temp;6
0,136404618429098;2011;SBA;Temp;6
-0,012859030101599;2012;SBA;Temp;6
-0,20910944198697;2013;SBA;Temp;6
0,0870973258803436;2014;SBA;Temp;6
0,741899058841513;2015;SBA;Temp;6
0,495087636283433;2016;SBA;Temp;6
0,348571870209455;2017;SBA;Temp;6
-0,105325891301493;2018;SBA;Temp;6
0,361682327758329;2019;SBA;Temp;6
0,713413846090593;2020;SBA;Temp;6
0,302786688938667;2021;SBA;Temp;6
-0,624073535151008;2001;SBA;Temp;7
0,049092833829759;2002;SBA;Temp;7
-0,590217312869814;2003;SBA;Temp;7
-0,63260500658162;2004;SBA;Temp;7
-0,155509282878889;2005;SBA;Temp;7
-0,439138949527298;2006;SBA;Temp;7
-0,204037714942201;2007;SBA;Temp;7
-0,126545075014332;2008;SBA;Temp;7
-0,340056525077284;2009;SBA;Temp;7
0,171772626349739;2010;SBA;Temp;7
0,141286391399764;2011;SBA;Temp;7
-0,00971559837800727;2012;SBA;Temp;7
-0,208108375920032;2013;SBA;Temp;7
0,0934857999723067;2014;SBA;Temp;7
0,756227052301932;2015;SBA;Temp;7
0,503716666094716;2016;SBA;Temp;7
0,344389244984572;2017;SBA;Temp;7
-0,102299923563617;2018;SBA;Temp;7
0,364585009147636;2019;SBA;Temp;7
0,712116943476276;2020;SBA;Temp;7
0,29563473233256;2021;SBA;Temp;7
-0,592869923190408;2001;SBA;Temp;8
0,0341660739944832;2002;SBA;Temp;8
-0,58967428203827;2003;SBA;Temp;8
-0,64090128522156;2004;SBA;Temp;8
-0,151041198240285;2005;SBA;Temp;8
-0,433060620873677;2006;SBA;Temp;8
-0,189534246907423;2007;SBA;Temp;8
-0,126122240765703;2008;SBA;Temp;8
-0,332234117856416;2009;SBA;Temp;8
0,16964733655614;2010;SBA;Temp;8
0,137694911513093;2011;SBA;Temp;8
-0,0111837475377408;2012;SBA;Temp;8
-0,210089597077637;2013;SBA;Temp;8
0,0944301521840672;2014;SBA;Temp;8
0,747428106641323;2015;SBA;Temp;8
0,502262066473484;2016;SBA;Temp;8
0,355338232017628;2017;SBA;Temp;8
-0,102268535657413;2018;SBA;Temp;8
0,355958056805951;2019;SBA;Temp;8
0,701908919749048;2020;SBA;Temp;8
0,280145939413741;2021;SBA;Temp;8
-0,603731922953574;2001;SBA;Temp;9
0,0350603200207003;2002;SBA;Temp;9
-0,597136925359424;2003;SBA;Temp;9
-0,645512124684454;2004;SBA;Temp;9
-0,151857460495649;2005;SBA;Temp;9
-0,441594429497284;2006;SBA;Temp;9
-0,201159581503897;2007;SBA;Temp;9
-0,134919273875359;2008;SBA;Temp;9
-0,338091221448402;2009;SBA;Temp;9
0,164035152054233;2010;SBA;Temp;9
0,14247134027806;2011;SBA;Temp;9
-0,0111382071354016;2012;SBA;Temp;9
-0,206079260066882;2013;SBA;Temp;9
0,0955954860760927;2014;SBA;Temp;9
0,762208725960407;2015;SBA;Temp;9
0,505268557902971;2016;SBA;Temp;9
0,34004384654844;2017;SBA;Temp;9
-0,100204462267328;2018;SBA;Temp;9
0,366429868178368;2019;SBA;Temp;9
0,715463217295788;2020;SBA;Temp;9
0,304848354987696;2021;SBA;Temp;9
-0,607769722738687;2001;SBA;Temp;10
0,0460558969383142;2002;SBA;Temp;10
-0,591750380641607;2003;SBA;Temp;10
-0,628441588859649;2004;SBA;Temp;10
-0,142546389084977;2005;SBA;Temp;10
-0,439679127920505;2006;SBA;Temp;10
-0,201249338716671;2007;SBA;Temp;10
-0,125776383807753;2008;SBA;Temp;10
-0,338719749787277;2009;SBA;Temp;10
0,175919278482849;2010;SBA;Temp;10
0,141971469422939;2011;SBA;Temp;10
