response,response_label,unit,permutation,n_runs,estimate,contrast,cover_value,cover_label,final_estimate,estimate_centered
Prec,Precipitation,mm,6,5,4.68176427977005,PF - SF[e],0.25,25% cover,3.7387473526835,0.943016927086545
Prec,Precipitation,mm,6,6,4.61700602338601,PF - SF[e],0.25,25% cover,3.7387473526835,0.878258670702505
Prec,Precipitation,mm,6,7,4.55224776700197,PF - SF[e],0.25,25% cover,3.7387473526835,0.813500414318465
Prec,Precipitation,mm,6,8,4.44389632865909,PF - SF[e],0.25,25% cover,3.7387473526835,0.705148975975585
Prec,Precipitation,mm,6,9,4.33554489031621,PF - SF[e],0.25,25% cover,3.7387473526835,0.596797537632705
Prec,Precipitation,mm,6,10,3.87766097371377,PF - SF[e],0.25,25% cover,3.7387473526835,0.138913621030265
Prec,Precipitation,mm,6,11,4.33554489031621,PF - SF[e],0.25,25% cover,3.7387473526835,0.596797537632705
Prec,Precipitation,mm,6,12,4.44389632865909,PF - SF[e],0.25,25% cover,3.7387473526835,0.705148975975585
Prec,Precipitation,mm,6,13,4.33554489031621,PF - SF[e],0.25,25% cover,3.7387473526835,0.596797537632705
Prec,Precipitation,mm,6,14,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,6,15,3.86503375917528,PF - SF[e],0.25,25% cover,3.7387473526835,0.126286406491775
Prec,Precipitation,mm,6,16,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,6,17,3.86503375917528,PF - SF[e],0.25,25% cover,3.7387473526835,0.126286406491775
Prec,Precipitation,mm,6,18,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,6,19,3.86503375917528,PF - SF[e],0.25,25% cover,3.7387473526835,0.126286406491775
Prec,Precipitation,mm,6,20,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,6,21,3.86503375917528,PF - SF[e],0.25,25% cover,3.7387473526835,0.126286406491775
Prec,Precipitation,mm,6,22,3.64240540814331,PF - SF[e],0.25,25% cover,3.7387473526835,-0.0963419445401996
Prec,Precipitation,mm,6,23,3.86503375917528,PF - SF[e],0.25,25% cover,3.7387473526835,0.126286406491775
Prec,Precipitation,mm,6,24,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,6,25,3.86503375917528,PF - SF[e],0.25,25% cover,3.7387473526835,0.126286406491775
Prec,Precipitation,mm,6,26,4.10028932474575,PF - SF[e],0.25,25% cover,3.7387473526835,0.36154197206224
Prec,Precipitation,mm,6,27,3.86503375917528,PF - SF[e],0.25,25% cover,3.7387473526835,0.126286406491775
Prec,Precipitation,mm,6,28,3.7387473526835,PF - SF[e],0.25,25% cover,3.7387473526835,0
Prec,Precipitation,mm,6,29,3.61246094619173,PF - SF[e],0.25,25% cover,3.7387473526835,-0.126286406491775
Prec,Precipitation,mm,6,30,3.7387473526835,PF - SF[e],0.25,25% cover,3.7387473526835,0
Prec,Precipitation,mm,7,2,2.02968788950762,PF - SF[e],0.25,25% cover,3.7387473526835,-1.70905946317589
Prec,Precipitation,mm,7,3,2.79148831733028,PF - SF[e],0.25,25% cover,3.7387473526835,-0.947259035353225
Prec,Precipitation,mm,7,4,2.02968788950762,PF - SF[e],0.25,25% cover,3.7387473526835,-1.70905946317589
Prec,Precipitation,mm,7,5,2.79148831733028,PF - SF[e],0.25,25% cover,3.7387473526835,-0.947259035353225
Prec,Precipitation,mm,7,6,3.04243047857495,PF - SF[e],0.25,25% cover,3.7387473526835,-0.69631687410856
Prec,Precipitation,mm,7,7,3.29337263981961,PF - SF[e],0.25,25% cover,3.7387473526835,-0.445374712863895
Prec,Precipitation,mm,7,8,3.35657484846547,PF - SF[e],0.25,25% cover,3.7387473526835,-0.382172504218035
Prec,Precipitation,mm,7,9,3.29337263981961,PF - SF[e],0.25,25% cover,3.7387473526835,-0.445374712863895
Prec,Precipitation,mm,7,10,3.35657484846547,PF - SF[e],0.25,25% cover,3.7387473526835,-0.382172504218035
