response,response_label,unit,permutation,n_runs,estimate,contrast,cover_value,cover_label,final_estimate,estimate_centered
Prec,Precipitation,mm,5,2,-1.66968749851958,PF - SF[e],0.25,25% cover,-5.66935652462075,3.99966902610118
Prec,Precipitation,mm,5,3,-2.59432845720039,PF - SF[e],0.25,25% cover,-5.66935652462075,3.07502806742036
Prec,Precipitation,mm,5,4,-3.42496871829553,PF - SF[e],0.25,25% cover,-5.66935652462075,2.24438780632522
Prec,Precipitation,mm,5,5,-4.25560897939067,PF - SF[e],0.25,25% cover,-5.66935652462075,1.41374754523008
Prec,Precipitation,mm,5,6,-5.6989565625513,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0296000379305461
Prec,Precipitation,mm,5,7,-5.70266616990921,PF - SF[e],0.25,25% cover,-5.66935652462075,-0.0333096452884556
Prec,Precipitation,mm,5,8,-4.97913757464994,PF - SF[e],0.25,25% cover,-5.66935652462075,0.690218949970815
Prec,Precipitation,mm,5,9,-4.25560897939067,PF - SF[e],0.25,25% cover,-5.66935652462075,1.41374754523008
Prec,Precipitation,mm,5,10,-3.94135466752937,PF - SF[e],0.25,25% cover,-5.66935652462075,1.72800185709139
Prec,Precipitation,mm,5,11,-4.25560897939067,PF - SF[e],0.25,25% cover,-5.66935652462075,1.41374754523008
Prec,Precipitation,mm,5,12,-4.89137412699438,PF - SF[e],0.25,25% cover,-5.66935652462075,0.777982397626374
Prec,Precipitation,mm,5,13,-5.52713927459809,PF - SF[e],0.25,25% cover,-5.66935652462075,0.142217250022664
Prec,Precipitation,mm,5,14,-4.94824831582856,PF - SF[e],0.25,25% cover,-5.66935652462075,0.7211082087922
Prec,Precipitation,mm,5,15,-5.52713927459809,PF - SF[e],0.25,25% cover,-5.66935652462075,0.142217250022664
Prec,Precipitation,mm,5,16,-4.94824831582856,PF - SF[e],0.25,25% cover,-5.66935652462075,0.7211082087922
Prec,Precipitation,mm,5,17,-4.36935735705902,PF - SF[e],0.25,25% cover,-5.66935652462075,1.29999916756173
Prec,Precipitation,mm,5,18,-4.94824831582856,PF - SF[e],0.25,25% cover,-5.66935652462075,0.7211082087922
Prec,Precipitation,mm,5,19,-5.52713927459809,PF - SF[e],0.25,25% cover,-5.66935652462075,0.142217250022664
Prec,Precipitation,mm,5,20,-5.56446834936947,PF - SF[e],0.25,25% cover,-5.66935652462075,0.10488817525129
Prec,Precipitation,mm,5,21,-5.60179742414084,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0675591004799143
Prec,Precipitation,mm,5,22,-5.61892215173657,PF - SF[e],0.25,25% cover,-5.66935652462075,0.050434372884185
Prec,Precipitation,mm,5,23,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,5,24,-5.61892215173657,PF - SF[e],0.25,25% cover,-5.66935652462075,0.050434372884185
Prec,Precipitation,mm,5,25,-5.6360468793323,PF - SF[e],0.25,25% cover,-5.66935652462075,0.0333096452884547
Prec,Precipitation,mm,5,26,-5.61892215173657,PF - SF[e],0.25,25% cover,-5.66935652462075,0.050434372884185
