response,response_label,unit,contrast,cover_value,cover_label,n_runs,median,lower,upper
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,16,0,-1.87606904820063,1.08632825425934
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,17,0.107437874050445,-1.95731074272544,0.997022342404765
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,18,0,-1.7891822199922,0.856965737137445
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,19,0.107437874050445,-1.62105369725896,0.716909131870125
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,20,0,-1.7891822199922,0.856965737137445
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,21,0.107437874050445,-1.62105369725896,0.716909131870125
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,22,0,-1.24432239096086,0.676716601629096
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,23,0,-1.62105369725896,0.636524071388065
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,24,0,-1.06077576948373,0.376275912990195
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,25,-0.107437874050445,-0.867591084662765,0.636524071388065
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,26,0,-0.679338139558015,0.376275912990195
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,27,0,-0.491085194453265,0.116027754592325
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,28,0,-0.299261534251855,0.111732814321385
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,29,-0.107437874050445,-0.107437874050445,0.107437874050445
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,2,0.666201796508854,-3.793840416947,6.78494389812475
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,3,-0.37168990786245,-3.75449932339302,4.86838036260105
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,4,-0.132770304773974,-3.3327393802442,4.01196832617995
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,5,-0.37168990786245,-3.55569504641904,3.13617425770305
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,6,0.148942957727751,-3.18602910430542,3.04767061817075
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,7,0.37168990786245,-2.97305791939625,2.95916697863845
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,8,0.106336907113501,-2.60481424937701,2.88801081546584
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,9,0.37168990786245,-2.81139305526745,2.77058999086445
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,10,0,-2.24998094015966,2.70354249464095
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,11,-0.37168990786245,-2.39419382188335,2.77058999086445
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,12,0.106336907113501,-2.03957357714724,2.50397099105882
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,13,0.37168990786245,-1.68452720344865,2.63649499841745
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,14,0.106336907113501,-1.8392834752237,2.34904977195754
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,15,0.37168990786245,-1.68452720344865,2.23735199125319
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,16,0.0531684535567507,-1.48445016600635,2.14223908867235
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,17,0.37168990786245,-1.28437312856405,2.22711755517205
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,18,0,-1.26297069299806,1.69767057475885
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,19,0.37168990786245,-1.23288462363505,2.05736062217265
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,20,0,-1.257968767062,1.40910946920167
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,21,0.37168990786245,-1.23156440555995,2.05736062217265
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,22,0,-1.15951192361215,1.40810338663645
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,23,-0.37168990786245,-1.09106206576174,0.758846151100251
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,24,0,-0.844233207325448,0.7142109872091
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,25,-0.37168990786245,-1.08745944166435,0.758846151100251
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,26,0,-0.772180725377648,0.7142109872091
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,27,-0.37168990786245,-0.45690200909095,0.669575823317951
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,28,0,-0.4142959584767,0.520632865590201
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,29,-0.37168990786245,-0.37168990786245,0.37168990786245
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,30,0,0,0
Temp,LST,°C,PF - SF[a],0.25,25% cover,2,0.00107367253678547,-0.0140870973596653,0.0197167983308837
Temp,LST,°C,PF - SF[a],0.25,25% cover,3,-0.00037514972547148,-0.0119421560998596,0.0121023410860275
Temp,LST,°C,PF - SF[a],0.25,25% cover,4,0.0011486696052635,-0.00955791562428498,0.0133793556227536
Temp,LST,°C,PF - SF[a],0.25,25% cover,5,0.00037514972547148,-0.0115258999022315,0.00873686874369541
Temp,LST,°C,PF - SF[a],0.25,25% cover,6,0.000717839103487744,-0.00847428205780606,0.00855242746229241
Temp,LST,°C,PF - SF[a],0.25,25% cover,7,0.00037514972547148,-0.00978936148471749,0.0083715272776535
Temp,LST,°C,PF - SF[a],0.25,25% cover,8,0.000671146774932019,-0.00628052304899733,0.00808761217020547
Temp,LST,°C,PF - SF[a],0.25,25% cover,9,0.00037514972547148,-0.0053854417302755,0.00822988340708952
Temp,LST,°C,PF - SF[a],0.25,25% cover,10,0.000671146774932019,-0.00345561801317858,0.00762862060061498
Temp,LST,°C,PF - SF[a],0.25,25% cover,11,0.00037514972547148,-0.00246898228269649,0.00822988340708952
Temp,LST,°C,PF - SF[a],0.25,25% cover,12,0.000670858016602743,-0.00296663029844423,0.00642310538167851
Temp,LST,°C,PF - SF[a],0.25,25% cover,13,0.00037514972547148,-0.00246898228269649,0.00461632735626749
Temp,LST,°C,PF - SF[a],0.25,25% cover,14,0.000671146774932019,-0.00176785425327552,0.00555114516116805
Temp,LST,°C,PF - SF[a],0.25,25% cover,15,0.00037514972547148,-0.00110178262532556,0.00461632735626749
Temp,LST,°C,PF - SF[a],0.25,25% cover,16,0.000671146774932019,-0.00176785425327552,0.00433914137783398
Temp,LST,°C,PF - SF[a],0.25,25% cover,17,0.00037514972547148,-0.00106672622385451,0.0040758146983222
Temp,LST,°C,PF - SF[a],0.25,25% cover,18,0.000587161258705504,-0.000911965173145122,0.00372023516882802
Temp,LST,°C,PF - SF[a],0.25,25% cover,19,0.00037514972547148,-0.000739437133424262,0.00337851493825547
Temp,LST,°C,PF - SF[a],0.25,25% cover,20,0.000587161258705504,-0.00088631106319068,0.00307399916016685
Temp,LST,°C,PF - SF[a],0.25,25% cover,21,0.00037514972547148,-0.000731045105464512,0.00337851493825547
Temp,LST,°C,PF - SF[a],0.25,25% cover,22,0,-0.000718148078316994,0.00272534928013346
Temp,LST,°C,PF - SF[a],0.25,25% cover,23,0.00037514972547148,-0.000705895902526851,0.0020721836220115
Temp,LST,°C,PF - SF[a],0.25,25% cover,24,0,-0.000718148078316994,0.00272534928013346
Temp,LST,°C,PF - SF[a],0.25,25% cover,25,0.00037514972547148,-0.000705251051169475,0.0020721836220115
Temp,LST,°C,PF - SF[a],0.25,25% cover,26,0,-0.000624185904546992,0.00189481344867348
Temp,LST,°C,PF - SF[a],0.25,25% cover,27,-0.00037514972547148,-0.000543120757924509,0.00171744327533552
Temp,LST,°C,PF - SF[a],0.25,25% cover,28,0,-0.000459135241697994,0.0010462965004035
Temp,LST,°C,PF - SF[a],0.25,25% cover,29,-0.00037514972547148,-0.00037514972547148,0.00037514972547148
Temp,LST,°C,PF - SF[a],0.25,25% cover,30,0,0,0
Temp,LST,°C,PF - SF[a],0.5,50% cover,2,0.000411856274015826,-0.0096707674358002,0.0094872601877913
Temp,LST,°C,PF - SF[a],0.5,50% cover,3,8.14780200304507e-05,-0.00700423504374535,0.0116645849931576
Temp,LST,°C,PF - SF[a],0.5,50% cover,4,0.000355318464475983,-0.00648543737818088,0.00768504868425271
Temp,LST,°C,PF - SF[a],0.5,50% cover,5,8.14780200304507e-05,-0.00599514989439423,0.00730993538242505
Temp,LST,°C,PF - SF[a],0.5,50% cover,6,0.0003162770793956,-0.00504541923557483,0.00602792151073676
Temp,LST,°C,PF - SF[a],0.5,50% cover,7,8.14780200304507e-05,-0.00599514989439423,0.00487770660188325
Temp,LST,°C,PF - SF[a],0.5,50% cover,8,0.0003162770793956,-0.00465783227204784,0.00427001004935141
Temp,LST,°C,PF - SF[a],0.5,50% cover,9,-8.14780200304507e-05,-0.00407121911220723,0.00474252817846295
Temp,LST,°C,PF - SF[a],0.5,50% cover,10,6.48421785189798e-05,-0.00363172538407144,0.00348264113165615
Temp,LST,°C,PF - SF[a],0.5,50% cover,11,8.14780200304507e-05,-0.0034331366021352,0.00222275408484935
Temp,LST,°C,PF - SF[a],0.5,50% cover,12,0.0003162770793956,-0.00252055215937832,0.0030245808445474
Temp,LST,°C,PF - SF[a],0.5,50% cover,13,8.14780200304507e-05,-0.0034331366021352,0.00219241180610825
Temp,LST,°C,PF - SF[a],0.5,50% cover,14,0.0003162770793956,-0.00240009968627854,0.00170005191914822
Temp,LST,°C,PF - SF[a],0.5,50% cover,15,8.14780200304507e-05,-0.00160796771662144,0.00132704672126665
Temp,LST,°C,PF - SF[a],0.5,50% cover,16,0.0003162770793956,-0.00132460751556886,0.00168167173883125
Temp,LST,°C,PF - SF[a],0.5,50% cover,17,8.14780200304507e-05,-0.00104124731451629,0.00132704672126665
Temp,LST,°C,PF - SF[a],0.5,50% cover,18,0,-0.00103168534455735,0.00127665625196642
Temp,LST,°C,PF - SF[a],0.5,50% cover,19,-8.14780200304507e-05,-0.00104124731451629,0.00120769203218819
Temp,LST,°C,PF - SF[a],0.5,50% cover,20,0,-0.00074832514350477,0.0011877816635497
Temp,LST,°C,PF - SF[a],0.5,50% cover,21,-8.14780200304507e-05,-0.00045540297249325,0.00120463165554515
Temp,LST,°C,PF - SF[a],0.5,50% cover,22,0,-0.000413526709587344,0.00116248366443199
Temp,LST,°C,PF - SF[a],0.5,50% cover,23,-8.14780200304507e-05,-0.00045540297249325,0.00117093167155425
Temp,LST,°C,PF - SF[a],0.5,50% cover,24,0,-0.000409736044005651,0.00108377747293175
Temp,LST,°C,PF - SF[a],0.5,50% cover,25,-8.14780200304507e-05,-0.00045540297249325,0.000996623274309249
Temp,LST,°C,PF - SF[a],0.5,50% cover,26,0,-0.000409736044005651,0.00108377747293175
Temp,LST,°C,PF - SF[a],0.5,50% cover,27,-8.14780200304507e-05,-0.00036406911551805,0.000996623274309249
Temp,LST,°C,PF - SF[a],0.5,50% cover,28,0,-0.00022277356777425,0.00053905064716985
Temp,LST,°C,PF - SF[a],0.5,50% cover,29,-8.14780200304507e-05,-8.14780200304507e-05,8.14780200304507e-05
Temp,LST,°C,PF - SF[a],0.5,50% cover,30,0,0,0
Temp,LST,°C,PF - SF[a],0.75,75% cover,2,0.00286063597326697,-0.0182966197560985,0.0219499757615705
Temp,LST,°C,PF - SF[a],0.75,75% cover,3,0,-0.0150360326316862,0.020926490001804
Temp,LST,°C,PF - SF[a],0.75,75% cover,4,0.00220131354885475,-0.0143584452346853,0.0185849997699835
Temp,LST,°C,PF - SF[a],0.75,75% cover,5,0,-0.0100138632349587,0.0165404269521
Temp,LST,°C,PF - SF[a],0.75,75% cover,6,0.00276749917158922,-0.0110525812689036,0.0159465512396635
Temp,LST,°C,PF - SF[a],0.75,75% cover,7,0.000119160784662009,-0.00939845455459034,0.016243509538163
Temp,LST,°C,PF - SF[a],0.75,75% cover,8,0.00250201222324201,-0.00649610081915947,0.015794285899183
Temp,LST,°C,PF - SF[a],0.75,75% cover,9,0.000119160784662009,-0.00685192340394103,0.015352675527227
Temp,LST,°C,PF - SF[a],0.75,75% cover,10,0.00205395436945474,-0.00629102226794104,0.014888054576879
Temp,LST,°C,PF - SF[a],0.75,75% cover,11,0.000119160784662009,-0.00573012113194099,0.013951952575253
Temp,LST,°C,PF - SF[a],0.75,75% cover,12,0.00224235260042949,-0.00557006176910852,0.0127012729432912
Temp,LST,°C,PF - SF[a],0.75,75% cover,13,0.000119160784662009,-0.00573012113194099,0.013540212882619
Temp,LST,°C,PF - SF[a],0.75,75% cover,14,0.00107557185020152,-0.004939908685822,0.0113317880006854
Temp,LST,°C,PF - SF[a],0.75,75% cover,15,0.000119160784662009,-0.00539066144403762,0.00911306962643599
Temp,LST,°C,PF - SF[a],0.75,75% cover,16,0,-0.00507396362670265,0.00907203943406998
Temp,LST,°C,PF - SF[a],0.75,75% cover,17,-0.000119160784662009,-0.005381957349476,0.00855630414588998
Temp,LST,°C,PF - SF[a],0.75,75% cover,18,0,-0.0043266196862905,0.0073069211552518
Temp,LST,°C,PF - SF[a],0.75,75% cover,19,-0.000119160784662009,-0.003271282023105,0.00855630414588998
Temp,LST,°C,PF - SF[a],0.75,75% cover,20,0,-0.00314958799540405,0.00698936493469898
Temp,LST,°C,PF - SF[a],0.75,75% cover,21,-0.000119160784662009,-0.003271282023105,0.00855630414588998
Temp,LST,°C,PF - SF[a],0.75,75% cover,22,0,-0.00314958799540405,0.00698936493469898
Temp,LST,°C,PF - SF[a],0.75,75% cover,23,0.000119160784662009,-0.00302789396770303,0.00542242572350799
Temp,LST,°C,PF - SF[a],0.75,75% cover,24,0,-0.00277341303478101,0.00501314585451446
Temp,LST,°C,PF - SF[a],0.75,75% cover,25,0.000119160784662009,-0.00302789396770303,0.00542242572350799
Temp,LST,°C,PF - SF[a],0.75,75% cover,26,0,-0.00277341303478101,0.00501314585451446
Temp,LST,°C,PF - SF[a],0.75,75% cover,27,0.000119160784662009,-0.002518932101859,0.00460386598552098
Temp,LST,°C,PF - SF[a],0.75,75% cover,28,0,-0.00131904644326047,0.0023615133850915
Temp,LST,°C,PF - SF[a],0.75,75% cover,29,0.000119160784662009,-0.000119160784662009,0.000119160784662009
Temp,LST,°C,PF - SF[a],0.75,75% cover,30,0,0,0
Temp,LST,°C,PF - SF[e],0.25,25% cover,2,-0.000298871981514737,-0.0231782455411644,0.0112256950370568
Temp,LST,°C,PF - SF[e],0.25,25% cover,3,6.08869034195436e-05,-0.0193327430376695,0.0127753737920635
Temp,LST,°C,PF - SF[e],0.25,25% cover,4,-0.000108976190885457,-0.0173700201421635,0.00974295953148548
Temp,LST,°C,PF - SF[e],0.25,25% cover,5,-6.08869034194881e-05,-0.0154072972466575,0.00966614514498651
Temp,LST,°C,PF - SF[e],0.25,25% cover,6,5.73502344582422e-05,-0.0129200541157562,0.00670346414968819
Temp,LST,°C,PF - SF[e],0.25,25% cover,7,6.08869034195436e-05,-0.0147690434628565,0.00714450824615367
Temp,LST,°C,PF - SF[e],0.25,25% cover,8,5.73502344582422e-05,-0.0103325667881985,0.00559564129287975
Temp,LST,°C,PF - SF[e],0.25,25% cover,9,-6.08869034194881e-05,-0.0147690434628565,0.00424575060944554
Temp,LST,°C,PF - SF[e],0.25,25% cover,10,-0.000204836753853965,-0.00783617112837248,0.00398177023971323
Temp,LST,°C,PF - SF[e],0.25,25% cover,11,-6.08869034194881e-05,-0.00514163408662349,0.00371388028799952
Temp,LST,°C,PF - SF[e],0.25,25% cover,12,-9.01362849374809e-05,-0.00502571265379048,0.00338342359566755
Temp,LST,°C,PF - SF[e],0.25,25% cover,13,-6.08869034194881e-05,-0.00491558729259912,0.00371388028799952
Temp,LST,°C,PF - SF[e],0.25,25% cover,14,-9.01362849374809e-05,-0.0035035916610503,0.00329992987067671
Temp,LST,°C,PF - SF[e],0.25,25% cover,15,-6.08869034194881e-05,-0.00490979122095747,0.00361900325883352
Temp,LST,°C,PF - SF[e],0.25,25% cover,16,-4.50681424687405e-05,-0.00350069362522948,0.00325053656510299
Temp,LST,°C,PF - SF[e],0.25,25% cover,17,-6.08869034194881e-05,-0.00209159602950149,0.00288206987137252
Temp,LST,°C,PF - SF[e],0.25,25% cover,18,0,-0.00191813802612845,0.00325053656510299
Temp,LST,°C,PF - SF[e],0.25,25% cover,19,-6.08869034194881e-05,-0.00170412219219845,0.00288206987137252
Temp,LST,°C,PF - SF[e],0.25,25% cover,20,0,-0.00110618120761097,0.00266517679028583
Temp,LST,°C,PF - SF[e],0.25,25% cover,21,-6.08869034194881e-05,-0.000538137272252855,0.00288206987137252
Temp,LST,°C,PF - SF[e],0.25,25% cover,22,0,-0.00110618120761097,0.00228170087155999
Temp,LST,°C,PF - SF[e],0.25,25% cover,23,2.77555756156289e-17,-0.000508240223023482,0.00168133187174752
Temp,LST,°C,PF - SF[e],0.25,25% cover,24,0,-0.00048940031707545,0.00228170087155999
Temp,LST,°C,PF - SF[e],0.25,25% cover,25,-6.08869034194881e-05,-0.000470560411127474,0.00168133187174752
Temp,LST,°C,PF - SF[e],0.25,25% cover,26,0,-0.00048940031707545,0.000985809856499986
Temp,LST,°C,PF - SF[e],0.25,25% cover,27,-6.08869034194881e-05,-0.000470560411127474,0.000290287841252512
Temp,LST,°C,PF - SF[e],0.25,25% cover,28,0,-0.000265723657273509,0.000175587372336028
Temp,LST,°C,PF - SF[e],0.25,25% cover,29,-6.08869034194881e-05,-6.08869034194881e-05,6.08869034195436e-05
Temp,LST,°C,PF - SF[e],0.25,25% cover,30,0,0,0
Temp,LST,°C,PF - SF[e],0.5,50% cover,2,0.00049310978283313,-0.0188415756880171,0.0117461406477486
Temp,LST,°C,PF - SF[e],0.5,50% cover,3,6.93889390390723e-18,-0.0144455354107471,0.00956662603162665
Temp,LST,°C,PF - SF[e],0.5,50% cover,4,0.000319297075009259,-0.0120341908981487,0.00930529953285623
Temp,LST,°C,PF - SF[e],0.5,50% cover,5,6.93889390390723e-18,-0.00962284638555033,0.00885717139776859
Temp,LST,°C,PF - SF[e],0.5,50% cover,6,0,-0.00809462843241523,0.00743235237302272
Temp,LST,°C,PF - SF[e],0.5,50% cover,7,-0.000428948479004945,-0.00789456093047034,0.00854847491850597
Temp,LST,°C,PF - SF[e],0.5,50% cover,8,9.93149251551917e-06,-0.00785461412186804,0.00742871704394896
Temp,LST,°C,PF - SF[e],0.5,50% cover,9,0.000428948479004959,-0.00781466731326574,0.00630895916939196
Temp,LST,°C,PF - SF[e],0.5,50% cover,10,0,-0.00709589198778025,0.0045335668194774
Temp,LST,°C,PF - SF[e],0.5,50% cover,11,0.000428948479004959,-0.00654912448047544,0.00529501115942566
Temp,LST,°C,PF - SF[e],0.5,50% cover,12,4.6341641457559e-05,-0.00474172121429588,0.00426868853188914
Temp,LST,°C,PF - SF[e],0.5,50% cover,13,-0.000428948479004945,-0.00629281258821374,0.00323021798944366
Temp,LST,°C,PF - SF[e],0.5,50% cover,14,9.93149251551917e-06,-0.00459674731254009,0.00297627107117828
Temp,LST,°C,PF - SF[e],0.5,50% cover,15,0.000428948479004959,-0.00290068203686644,0.00270218657583496
Temp,LST,°C,PF - SF[e],0.5,50% cover,16,0,-0.00439905285981719,0.00249869024656846
Temp,LST,°C,PF - SF[e],0.5,50% cover,17,0.000428948479004959,-0.00290068203686644,0.00270218657583496
Temp,LST,°C,PF - SF[e],0.5,50% cover,18,0.000101534421370189,-0.00270298758414354,0.00249869024656846
Temp,LST,°C,PF - SF[e],0.5,50% cover,19,0.000428948479004959,-0.00250529313142064,0.00270218657583496
Temp,LST,°C,PF - SF[e],0.5,50% cover,20,2.31708207287795e-05,-0.00179964891761747,0.00249869024656846
Temp,LST,°C,PF - SF[e],0.5,50% cover,21,0.000428948479004959,-0.00104767964399244,0.00229519391730196
Temp,LST,°C,PF - SF[e],0.5,50% cover,22,0,-0.00177648638770654,0.00183325139016167
Temp,LST,°C,PF - SF[e],0.5,50% cover,23,0.000428948479004959,-0.00104767964399244,0.00138448554332667
Temp,LST,°C,PF - SF[e],0.5,50% cover,24,0,-0.0010112694950504,0.0016813682731627
Temp,LST,°C,PF - SF[e],0.5,50% cover,25,0.000428948479004959,-0.00104767964399244,0.00136113404655806
Temp,LST,°C,PF - SF[e],0.5,50% cover,26,0,-0.0010112694950504,0.00121433833779076
Temp,LST,°C,PF - SF[e],0.5,50% cover,27,-0.000428948479004945,-0.000974859346108345,0.00106754262902346
Temp,LST,°C,PF - SF[e],0.5,50% cover,28,0,-0.000701903912556645,0.000748245554014204
Temp,LST,°C,PF - SF[e],0.5,50% cover,29,-0.000428948479004945,-0.000428948479004945,0.000428948479004959
Temp,LST,°C,PF - SF[e],0.5,50% cover,30,0,0,0
Temp,LST,°C,PF - SF[e],0.75,75% cover,2,0.0024739050835205,-0.0148447714860269,0.0207121807107135
Temp,LST,°C,PF - SF[e],0.75,75% cover,3,0.000246556670149001,-0.014888366727447,0.018187515828913
Temp,LST,°C,PF - SF[e],0.75,75% cover,4,0.000828349974317744,-0.0112263191609018,0.0148965962047269
Temp,LST,°C,PF - SF[e],0.75,75% cover,5,0.000246556670149001,-0.012866171072975,0.014223898030434
Temp,LST,°C,PF - SF[e],0.75,75% cover,6,0.000859285560682988,-0.0104757731316821,0.0129548625126246
Temp,LST,°C,PF - SF[e],0.75,75% cover,7,-0.000246556670149001,-0.012629069254529,0.013840795700585
Temp,LST,°C,PF - SF[e],0.75,75% cover,8,-0.000166959812565481,-0.00932999961901155,0.0126562275189565
Temp,LST,°C,PF - SF[e],0.75,75% cover,9,0.000246556670149001,-0.00957428200786803,0.012059351766418
Temp,LST,°C,PF - SF[e],0.75,75% cover,10,0,-0.00876858383442397,0.0115328516103975
Temp,LST,°C,PF - SF[e],0.75,75% cover,11,-0.000246556670149001,-0.006025002438033,0.011594043883467
Temp,LST,°C,PF - SF[e],0.75,75% cover,12,0,-0.00650551343774041,0.0115328516103975
Temp,LST,°C,PF - SF[e],0.75,75% cover,13,0.000246556670149001,-0.006025002438033,0.011594043883467
Temp,LST,°C,PF - SF[e],0.75,75% cover,14,0,-0.00548476061527797,0.00980634483562422
Temp,LST,°C,PF - SF[e],0.75,75% cover,15,0.000246556670149001,-0.004944518792523,0.011471659337328
Temp,LST,°C,PF - SF[e],0.75,75% cover,16,0,-0.0049402699037174,0.00980481502879749
Temp,LST,°C,PF - SF[e],0.75,75% cover,17,0.000246556670149001,-0.004944518792523,0.011471659337328
Temp,LST,°C,PF - SF[e],0.75,75% cover,18,0,-0.00492630860342097,0.00673275436774924
Temp,LST,°C,PF - SF[e],0.75,75% cover,19,0.000246556670149001,-0.004908098414319,0.00431441389802892
Temp,LST,°C,PF - SF[e],0.75,75% cover,20,0,-0.00422915885055905,0.00617717234988852
Temp,LST,°C,PF - SF[e],0.75,75% cover,21,0.000246556670149001,-0.004908098414319,0.00421637397950997
Temp,LST,°C,PF - SF[e],0.75,75% cover,22,0,-0.0042287035958315,0.00366518301862401
Temp,LST,°C,PF - SF[e],0.75,75% cover,23,-0.000246556670149001,-0.003549308777344,0.0031415516057823
Temp,LST,°C,PF - SF[e],0.75,75% cover,24,0,-0.00346743148069307,0.00366518301862401
Temp,LST,°C,PF - SF[e],0.75,75% cover,25,0.000246556670149001,-0.003549308777344,0.00311399205773799
Temp,LST,°C,PF - SF[e],0.75,75% cover,26,0,-0.00344791168286901,0.00253955992462646
Temp,LST,°C,PF - SF[e],0.75,75% cover,27,0.000246556670149001,-0.00334651458839402,0.00196512779151498
Temp,LST,°C,PF - SF[e],0.75,75% cover,28,0,-0.00179653562927151,0.00110584223083199
Temp,LST,°C,PF - SF[e],0.75,75% cover,29,0.000246556670149001,-0.000246556670149001,0.000246556670149001
Temp,LST,°C,PF - SF[e],0.75,75% cover,30,0,0,0
Temp,LST,°C,PF - SF[i],0.25,25% cover,2,0.000263863234956807,-0.0176125843332333,0.0116794273585188
Temp,LST,°C,PF - SF[i],0.25,25% cover,3,4.42699125752233e-06,-0.0121042527495061,0.0131567781617435
Temp,LST,°C,PF - SF[i],0.25,25% cover,4,-0.000194005269484931,-0.00947658331678791,0.0111471216893025
Temp,LST,°C,PF - SF[i],0.25,25% cover,5,4.42699125752233e-06,-0.00757970613717546,0.0127096767444645
Temp,LST,°C,PF - SF[i],0.25,25% cover,6,-6.27014265719428e-05,-0.00695336883807071,0.00813389608109499
Temp,LST,°C,PF - SF[i],0.25,25% cover,7,4.42699125752233e-06,-0.00688578333224743,0.00957338909870853
Temp,LST,°C,PF - SF[i],0.25,25% cover,8,-6.27014265719428e-05,-0.00553609745132944,0.00637374394570536
Temp,LST,°C,PF - SF[i],0.25,25% cover,9,4.42699125752233e-06,-0.00482070427863546,0.00661599587233752
Temp,LST,°C,PF - SF[i],0.25,25% cover,10,-6.27014265719428e-05,-0.00553609745132944,0.00506619135756289
Temp,LST,°C,PF - SF[i],0.25,25% cover,11,-4.42699125746682e-06,-0.00482070427863546,0.00133979321880057
Temp,LST,°C,PF - SF[i],0.25,25% cover,12,-5.8274435314476e-05,-0.00450477104366816,0.00122303576713942
Temp,LST,°C,PF - SF[i],0.25,25% cover,13,-4.42699125746682e-06,-0.00454348146008543,0.00110627831547828
Temp,LST,°C,PF - SF[i],0.25,25% cover,14,0,-0.00441527372506434,0.00102601508788688
Temp,LST,°C,PF - SF[i],0.25,25% cover,15,-4.42699125746682e-06,-0.00454348146008543,0.00110453137020955
Temp,LST,°C,PF - SF[i],0.25,25% cover,16,0.000146310382731024,-0.00455041984910753,0.000988167075135549
Temp,LST,°C,PF - SF[i],0.25,25% cover,17,-4.42699125746682e-06,-0.00454348146008543,0.000877620994815249
Temp,LST,°C,PF - SF[i],0.25,25% cover,18,0,-0.00440843220854392,0.000988167075135549
Temp,LST,°C,PF - SF[i],0.25,25% cover,19,-4.42699125746682e-06,-0.00427338295700247,0.000871802780061548
Temp,LST,°C,PF - SF[i],0.25,25% cover,20,0,-0.00423002647069393,0.000965966801731673
Temp,LST,°C,PF - SF[i],0.25,25% cover,21,-4.42699125746682e-06,-0.00418666998438544,0.000871802780061548
Temp,LST,°C,PF - SF[i],0.25,25% cover,22,0,-0.00300584869506992,0.000851942376254936
Temp,LST,°C,PF - SF[i],0.25,25% cover,23,2.77555756156289e-17,-0.00418666998438544,0.000826263757694568
Temp,LST,°C,PF - SF[i],0.25,25% cover,24,0,-0.00300584869506992,0.000849033268878086
Temp,LST,°C,PF - SF[i],0.25,25% cover,25,4.42699125752233e-06,-0.00182502740575446,0.000826263757694568
Temp,LST,°C,PF - SF[i],0.25,25% cover,26,0,-0.00097300163382047,0.000766240575252541
Temp,LST,°C,PF - SF[i],0.25,25% cover,27,4.42699125752233e-06,-0.000120975861886474,0.000706217392810571
Temp,LST,°C,PF - SF[i],0.25,25% cover,28,0,-6.27014265719428e-05,0.000355322192034047
Temp,LST,°C,PF - SF[i],0.25,25% cover,29,-4.42699125746682e-06,-4.42699125746682e-06,4.42699125752233e-06
Temp,LST,°C,PF - SF[i],0.25,25% cover,30,0,0,0
Temp,LST,°C,PF - SF[i],0.5,50% cover,2,-2.00857064597999e-05,-0.0101174160237159,0.0127198695771487
Temp,LST,°C,PF - SF[i],0.5,50% cover,3,-0.000316536039212799,-0.0084665023240635,0.0076249996836762
Temp,LST,°C,PF - SF[i],0.5,50% cover,4,0.000115700520431125,-0.00648000701029553,0.00632839876350449
Temp,LST,°C,PF - SF[i],0.5,50% cover,5,0.000316536039212802,-0.007215916859573,0.0069308919087146
Temp,LST,°C,PF - SF[i],0.5,50% cover,6,0,-0.00581301805464735,0.00623561751571525
Temp,LST,°C,PF - SF[i],0.5,50% cover,7,-0.000316536039212799,-0.0044332424409798,0.0055403431227159
