cell_id;Lon;Lat;spatial_component;region;response;run
2005486;-54,8939739175574;-3,32292232184444;0,10000209334288;EBA;Temp;1
2006838;-54,8850727460785;-4,0156368607803;-0,129724090908131;EBA;Temp;1
2009866;-54,8672704031207;-2,52225227034715;0,888341243192997;EBA;Temp;1
2009902;-54,8672704031207;-1,63161929171533;0,793787597268022;EBA;Temp;1
2012363;-54,8494680601629;-6,41764701527218;-0,263528943787845;EBA;Temp;1
2012627;-54,8494680601629;-3,97065539721304;-0,103558790993873;EBA;Temp;1
2012678;-54,8494680601629;-3,45786671254623;-0,349732514310205;EBA;Temp;1
2014121;-54,840566888684;-3,43987412711933;-0,285516734921146;EBA;Temp;1
2014137;-54,840566888684;-3,26894456556372;-0,371859256668978;EBA;Temp;1
2014180;-54,840566888684;-2,81912992989109;0,00155064936441805;EBA;Temp;1
2015294;-54,8316657172051;-6,1657508192955;-0,97423518305402;EBA;Temp;1
2015513;-54,8316657172051;-4,168573836909;-0,531047019153675;EBA;Temp;1
2015534;-54,8316657172051;-3,81771842108434;-0,409831409165498;EBA;Temp;1
2016969;-54,8227645457263;-3,6737777376691;-0,0283626099643362;EBA;Temp;1
2017005;-54,8227645457263;-3,25994827285027;0,0569858505211867;EBA;Temp;1
2017094;-54,8227645457263;-1,53266007186735;0,47947277458375;EBA;Temp;1
2021311;-54,7960610312896;-3,94366651907268;-0,0093079440082991;EBA;Temp;1
2022831;-54,7871598598107;-2,99005949144669;0,382529365915107;EBA;Temp;1
2024294;-54,7782586883318;-2,65719666104894;1,03819653550764;EBA;Temp;1
2024302;-54,7782586883318;-2,52225227034715;0,694206457621276;EBA;Temp;1
2025741;-54,7693575168529;-2,88210397888526;1,00138025908493;EBA;Temp;1
2027084;-54,760456345374;-4,10559978791483;-0,131096030736501;EBA;Temp;1
2027127;-54,760456345374;-3,61979998138838;-0,226528355679676;EBA;Temp;1
2027159;-54,760456345374;-3,28693715099063;-0,161839430724723;EBA;Temp;1
2027203;-54,760456345374;-2,75615588089692;0,557665185189453;EBA;Temp;1
2027226;-54,760456345374;-1,61362670628842;0,608507078651769;EBA;Temp;1
2028589;-54,7515551738951;-3,34091490727134;-0,199101343804784;EBA;Temp;1
2030086;-54,7426540024162;-2,47727080677988;1,32660939615048;EBA;Temp;1
2031543;-54,7337528309373;-1,58663782814806;0,311458042115345;EBA;Temp;1
2031548;-54,7337528309373;-1,5416563645808;0,0882983335711741;EBA;Temp;1
2036082;-54,7070493165007;0,0236985675599746;-2,0321647424413;EBA;Temp;1
2037278;-54,6981481450218;-3,42188154169242;-0,457250879394146;EBA;Temp;1
2037641;-54,6981481450218;0,905335253478341;-1,95802918950284;EBA;Temp;1
2038688;-54,6892469735429;-3,92567393364577;0,666113207605855;EBA;Temp;1
2038699;-54,6892469735429;-3,80872212837089;0,225176304557919;EBA;Temp;1
2038741;-54,6892469735429;-3,43087783440587;-0,270849692126226;EBA;Temp;1
2038780;-54,6892469735429;-3,07102612586776;0,766703302783895;EBA;Temp;1
2040295;-54,680345802064;-2,65719666104894;1,70303977750191;EBA;Temp;1
2043226;-54,6625434591062;-3,23295939470991;-0,211065376027614;EBA;Temp;1
2043303;-54,6625434591062;-1,53266007186735;-0,296452235983547;EBA;Temp;1
2044548;-54,6536422876273;-4,77132544871033;-0,0732393911285955;EBA;Temp;1
2044632;-54,6536422876273;-3,92567393364577;-0,114987491071054;EBA;Temp;1
2044718;-54,6536422876273;-3,13400017486193;0,000773992701965446;EBA;Temp;1
2044761;-54,6536422876273;-2,04544875653415;1,30852303945974;EBA;Temp;1
2047444;-54,6358399446695;-5,61697696377489;-0,636214053576964;EBA;Temp;1
