frac_area,Tipo,pred,region,response,run
0.01,PF,25.0931775261414,EBA,Temp,1
0.0149748743718593,PF,25.0953842707084,EBA,Temp,1
0.0199497487437186,PF,25.0975920079447,EBA,Temp,1
0.0249246231155779,PF,25.0998017305197,EBA,Temp,1
0.0298994974874372,PF,25.1020144311027,EBA,Temp,1
0.0348743718592965,PF,25.1042311023631,EBA,Temp,1
0.0398492462311558,PF,25.1064527369701,EBA,Temp,1
0.0448241206030151,PF,25.1086803275932,EBA,Temp,1
0.0497989949748744,PF,25.1109148669017,EBA,Temp,1
0.0547738693467337,PF,25.1131573475648,EBA,Temp,1
0.059748743718593,PF,25.115408762252,EBA,Temp,1
0.0647236180904523,PF,25.1176701036326,EBA,Temp,1
0.0696984924623116,PF,25.1199423643759,EBA,Temp,1
0.0746733668341709,PF,25.1222265371513,EBA,Temp,1
0.0796482412060302,PF,25.1245236146281,EBA,Temp,1
0.0846231155778894,PF,25.1268345894756,EBA,Temp,1
0.0895979899497487,PF,25.1291604543631,EBA,Temp,1
0.094572864321608,PF,25.1315022019601,EBA,Temp,1
0.0995477386934673,PF,25.1338608249359,EBA,Temp,1
0.104522613065327,PF,25.1362373159597,EBA,Temp,1
0.109497487437186,PF,25.138632667701,EBA,Temp,1
0.114472361809045,PF,25.141047872829,EBA,Temp,1
0.119447236180905,PF,25.1434839240131,EBA,Temp,1
0.124422110552764,PF,25.1459418139227,EBA,Temp,1
0.129396984924623,PF,25.148422535227,EBA,Temp,1
0.134371859296482,PF,25.1509270805955,EBA,Temp,1
0.139346733668342,PF,25.1534564426974,EBA,Temp,1
0.144321608040201,PF,25.1560116142022,EBA,Temp,1
0.14929648241206,PF,25.158593587779,EBA,Temp,1
0.15427135678392,PF,25.1612033560974,EBA,Temp,1
0.159246231155779,PF,25.1638419118265,EBA,Temp,1
0.164221105527638,PF,25.1665102476358,EBA,Temp,1
0.169195979899498,PF,25.1692093561946,EBA,Temp,1
0.174170854271357,PF,25.1719402301722,EBA,Temp,1
0.179145728643216,PF,25.174703862238,EBA,Temp,1
0.184120603015075,PF,25.1775012450613,EBA,Temp,1
0.189095477386935,PF,25.1803333713114,EBA,Temp,1
0.194070351758794,PF,25.1832012336577,EBA,Temp,1
0.199045226130653,PF,25.1861058247695,EBA,Temp,1
0.204020100502513,PF,25.1890481373162,EBA,Temp,1
0.208994974874372,PF,25.192029163967,EBA,Temp,1
0.213969849246231,PF,25.1950498973914,EBA,Temp,1
0.21894472361809,PF,25.1981113302587,EBA,Temp,1
0.22391959798995,PF,25.2012144552382,EBA,Temp,1
0.228894472361809,PF,25.2043602649992,EBA,Temp,1
0.233869346733668,PF,25.2075497522111,EBA,Temp,1
0.238844221105528,PF,25.2107839095433,EBA,Temp,1
0.243819095477387,PF,25.214063729665,EBA,Temp,1
0.248793969849246,PF,25.2173902052456,EBA,Temp,1
0.253768844221106,PF,25.2207643289544,EBA,Temp,1
0.258743718592965,PF,25.2241870934608,EBA,Temp,1
0.263718592964824,PF,25.2276594914342,EBA,Temp,1
0.268693467336683,PF,25.2311825155438,EBA,Temp,1
0.273668341708543,PF,25.2347571584589,EBA,Temp,1
0.278643216080402,PF,25.2383844128491,EBA,Temp,1
0.283618090452261,PF,25.2420652713834,EBA,Temp,1
0.288592964824121,PF,25.2458007267314,EBA,Temp,1
0.29356783919598,PF,25.2495917715624,EBA,Temp,1
0.298542713567839,PF,25.2534393985456,EBA,Temp,1
0.303517587939699,PF,25.2573446003504,EBA,Temp,1
0.308492462311558,PF,25.2613083696462,EBA,Temp,1
0.313467336683417,PF,25.2653316991023,EBA,Temp,1
0.318442211055276,PF,25.2694155813881,EBA,Temp,1
0.323417085427136,PF,25.2735610091728,EBA,Temp,1
0.328391959798995,PF,25.2777689751258,EBA,Temp,1
0.333366834170854,PF,25.2820404719165,EBA,Temp,1
0.338341708542714,PF,25.2863764922142,EBA,Temp,1
0.343316582914573,PF,25.2907772601446,EBA,Temp,1
0.348291457286432,PF,25.2952399256596,EBA,Temp,1
0.353266331658292,PF,25.2997608701672,EBA,Temp,1
0.358241206030151,PF,25.3043364750756,EBA,Temp,1
0.36321608040201,PF,25.3089631217929,EBA,Temp,1
0.368190954773869,PF,25.3136371917274,EBA,Temp,1
0.373165829145729,PF,25.3183550662871,EBA,Temp,1
0.378140703517588,PF,25.3231131268802,EBA,Temp,1
0.383115577889447,PF,25.3279077549149,EBA,Temp,1
0.388090452261307,PF,25.3327353317993,EBA,Temp,1
0.393065326633166,PF,25.3375922389416,EBA,Temp,1
0.398040201005025,PF,25.3424748577499,EBA,Temp,1
0.403015075376884,PF,25.3473795696325,EBA,Temp,1
0.407989949748744,PF,25.3523027559973,EBA,Temp,1
0.412964824120603,PF,25.3572407982527,EBA,Temp,1
0.417939698492462,PF,25.3621900778068,EBA,Temp,1
0.422914572864322,PF,25.3671469760676,EBA,Temp,1
0.427889447236181,PF,25.3721078744434,EBA,Temp,1
0.43286432160804,PF,25.3770691543424,EBA,Temp,1
0.437839195979899,PF,25.3820271971726,EBA,Temp,1
0.442814070351759,PF,25.3869783843423,EBA,Temp,1
0.447788944723618,PF,25.3919190972595,EBA,Temp,1
0.452763819095477,PF,25.3968457173325,EBA,Temp,1
0.457738693467337,PF,25.4017546259694,EBA,Temp,1
0.462713567839196,PF,25.4066422045784,EBA,Temp,1
0.467688442211055,PF,25.4115048345675,EBA,Temp,1
0.472663316582915,PF,25.4163388973451,EBA,Temp,1
0.477638190954774,PF,25.4211407743191,EBA,Temp,1
0.482613065326633,PF,25.4259068468978,EBA,Temp,1
0.487587939698492,PF,25.4306334964894,EBA,Temp,1
0.492562814070352,PF,25.4353171045019,EBA,Temp,1
0.497537688442211,PF,25.4399540523436,EBA,Temp,1
0.50251256281407,PF,25.4445407214226,EBA,Temp,1
0.50748743718593,PF,25.4490734931471,EBA,Temp,1
0.512462311557789,PF,25.4535487489251,EBA,Temp,1
0.517437185929648,PF,25.4579628701649,EBA,Temp,1
0.522412060301508,PF,25.4623122382746,EBA,Temp,1
0.527386934673367,PF,25.4665932346625,EBA,Temp,1
0.532361809045226,PF,25.4708022407365,EBA,Temp,1
0.537336683417085,PF,25.4749356379049,EBA,Temp,1
0.542311557788945,PF,25.4789898075759,EBA,Temp,1
0.547286432160804,PF,25.4829611311575,EBA,Temp,1
0.552261306532663,PF,25.486845990058,EBA,Temp,1
0.557236180904523,PF,25.4906407656856,EBA,Temp,1
0.562211055276382,PF,25.4943418394482,EBA,Temp,1
0.567185929648241,PF,25.4979455927542,EBA,Temp,1
0.572160804020101,PF,25.5014484070117,EBA,Temp,1
0.57713567839196,PF,25.5048466636288,EBA,Temp,1
0.582110552763819,PF,25.5081367440137,EBA,Temp,1
0.587085427135679,PF,25.5113150295745,EBA,Temp,1
0.592060301507538,PF,25.5143779017194,EBA,Temp,1
0.597035175879397,PF,25.5173217418565,EBA,Temp,1
0.602010050251256,PF,25.5201429313941,EBA,Temp,1
0.606984924623116,PF,25.5228378517402,EBA,Temp,1
0.611959798994975,PF,25.525402884303,EBA,Temp,1
0.616934673366834,PF,25.5278344104907,EBA,Temp,1
0.621909547738694,PF,25.5301288117115,EBA,Temp,1
0.626884422110553,PF,25.5322824693734,EBA,Temp,1
0.631859296482412,PF,25.5342917648846,EBA,Temp,1
0.636834170854271,PF,25.5361530796534,EBA,Temp,1
0.641809045226131,PF,25.5378627950877,EBA,Temp,1
0.64678391959799,PF,25.5394172925959,EBA,Temp,1
0.651758793969849,PF,25.5408129535861,EBA,Temp,1
0.656733668341709,PF,25.5420461594663,EBA,Temp,1
0.661708542713568,PF,25.5431132916448,EBA,Temp,1
0.666683417085427,PF,25.5440107315298,EBA,Temp,1
0.671658291457287,PF,25.5447348605293,EBA,Temp,1
0.676633165829146,PF,25.5452831099418,EBA,Temp,1
0.681608040201005,PF,25.5456571106267,EBA,Temp,1
0.686582914572864,PF,25.5458595433336,EBA,Temp,1
0.691557788944724,PF,25.5458930888122,EBA,Temp,1
0.696532663316583,PF,25.5457604278122,EBA,Temp,1
0.701507537688442,PF,25.5454642410832,EBA,Temp,1
0.706482412060302,PF,25.5450072093749,EBA,Temp,1
0.711457286432161,PF,25.5443920134368,EBA,Temp,1
0.71643216080402,PF,25.5436213340188,EBA,Temp,1
0.721407035175879,PF,25.5426978518704,EBA,Temp,1
0.726381909547739,PF,25.5416242477413,EBA,Temp,1
0.731356783919598,PF,25.5404032023811,EBA,Temp,1
0.736331658291457,PF,25.5390373965395,EBA,Temp,1
0.741306532663317,PF,25.5375295109662,EBA,Temp,1
0.746281407035176,PF,25.5358822264108,EBA,Temp,1
0.751256281407035,PF,25.534098223623,EBA,Temp,1
0.756231155778895,PF,25.5321801833524,EBA,Temp,1
0.761206030150754,PF,25.5301307863486,EBA,Temp,1
0.766180904522613,PF,25.5279527133614,EBA,Temp,1
0.771155778894472,PF,25.5256486451404,EBA,Temp,1
0.776130653266332,PF,25.5232212624352,EBA,Temp,1
0.781105527638191,PF,25.5206732459955,EBA,Temp,1
0.78608040201005,PF,25.518007276571,EBA,Temp,1
0.79105527638191,PF,25.5152260349113,EBA,Temp,1
0.796030150753769,PF,25.5123322017661,EBA,Temp,1
0.801005025125628,PF,25.509328457885,EBA,Temp,1
