region,response,frac_area,Tipo,median,lower,upper
SBA,Prec,0.01,PF,1914.63169674204,1884.17376253909,1949.97385341428
SBA,Prec,0.0149748743718593,PF,1914.55408951697,1884.13835669803,1949.91811037702
SBA,Prec,0.0199497487437186,PF,1914.55823886865,1884.10298244142,1949.81540954354
SBA,Prec,0.0249246231155779,PF,1914.5666913193,1884.06767135371,1949.70508170021
SBA,Prec,0.0298994974874372,PF,1914.57521300265,1884.03245501935,1949.59489883788
SBA,Prec,0.0348743718592965,PF,1914.58382699627,1883.99736502278,1949.48490928357
SBA,Prec,0.0398492462311558,PF,1914.59255637773,1883.96243294846,1949.37516136426
SBA,Prec,0.0448241206030151,PF,1914.6014242246,1883.92769038084,1949.26570340696
SBA,Prec,0.0497989949748744,PF,1914.61045361444,1883.89316890436,1949.15658373867
SBA,Prec,0.0547738693467337,PF,1914.61966762482,1883.85890010348,1949.0478506864
SBA,Prec,0.059748743718593,PF,1914.62908933331,1883.82491556263,1948.93955257714
SBA,Prec,0.0647236180904523,PF,1914.63874181748,1883.79124686628,1948.83173773789
SBA,Prec,0.0696984924623116,PF,1914.64864815489,1883.75792559887,1948.72445449567
SBA,Prec,0.0746733668341709,PF,1914.65883142311,1883.72498334486,1948.61775117746
SBA,Prec,0.0796482412060302,PF,1914.66931469972,1883.69245168868,1948.51167611028
SBA,Prec,0.0846231155778894,PF,1914.68012106227,1883.66036221479,1948.40627762112
SBA,Prec,0.0895979899497487,PF,1914.69127358834,1883.62874650764,1948.30160403698
SBA,Prec,0.094572864321608,PF,1914.70279535549,1883.59763615167,1948.19770368487
SBA,Prec,0.0995477386934673,PF,1914.7147094413,1883.56706273135,1948.09462489179
SBA,Prec,0.104522613065327,PF,1914.71954248988,1883.53705783111,1947.99241598474
SBA,Prec,0.109497487437186,PF,1914.70868729134,1883.5076530354,1947.89112529072
SBA,Prec,0.114472361809045,PF,1914.69828809831,1883.47887992868,1947.79080113673
SBA,Prec,0.119447236180905,PF,1914.68836771108,1883.45077009539,1947.69149184977
SBA,Prec,0.124422110552764,PF,1914.67894892992,1883.42335511999,1947.59324575686
SBA,Prec,0.129396984924623,PF,1914.6700545551,1883.39666658691,1947.49611118498
SBA,Prec,0.134371859296482,PF,1914.6617073869,1883.37073608062,1947.40013646114
SBA,Prec,0.139346733668342,PF,1914.6539302256,1883.34559518556,1947.30536991234
SBA,Prec,0.144321608040201,PF,1914.64674587147,1883.32127548618,1947.21185986558
SBA,Prec,0.14929648241206,PF,1914.64017712479,1883.29780856693,1947.11965464787
SBA,Prec,0.15427135678392,PF,1914.63424678584,1883.27522601226,1947.0288025862
SBA,Prec,0.159246231155779,PF,1914.62897765488,1883.25355940661,1946.93935200758
SBA,Prec,0.164221105527638,PF,1914.6243925322,1883.23284033444,1946.85135123901
SBA,Prec,0.169195979899498,PF,1914.62051421807,1883.2131003802,1946.76484860749
SBA,Prec,0.174170854271357,PF,1914.61736551277,1883.19437112833,1946.67989244002
SBA,Prec,0.179145728643216,PF,1914.61496921657,1883.17668416328,1946.59653106361
SBA,Prec,0.184120603015075,PF,1914.61334812976,1883.16007106951,1946.51481280526
SBA,Prec,0.189095477386935,PF,1914.61252505259,1883.14456343146,1946.43478599196
SBA,Prec,0.194070351758794,PF,1914.61252278536,1883.13019283359,1946.35649895072
SBA,Prec,0.199045226130653,PF,1914.61336412834,1883.11699086033,1946.28000000854
SBA,Prec,0.204020100502513,PF,1914.61507188179,1883.10498909615,1946.20533749242
SBA,Prec,0.208994974874372,PF,1914.61766884601,1883.09421912548,1946.13255972937
SBA,Prec,0.213969849246231,PF,1914.62117782126,1883.08471253279,1946.06171504638
SBA,Prec,0.21894472361809,PF,1914.62562160782,1883.07650090251,1946.08109888518
SBA,Prec,0.22391959798995,PF,1914.63102300597,1883.0696158191,1946.11988550953
SBA,Prec,0.228894472361809,PF,1914.63740481598,1883.064088867,1946.15751028791
SBA,Prec,0.233869346733668,PF,1914.64478983813,1883.05995163067,1946.19394620064
SBA,Prec,0.238844221105528,PF,1914.65320087269,1883.05723569456,1946.22916622805
SBA,Prec,0.243819095477387,PF,1914.66266071994,1883.05597264311,1946.26314335046
SBA,Prec,0.248793969849246,PF,1914.67319218016,1883.05619406077,1946.2958505482
SBA,Prec,0.253768844221106,PF,1914.68481805361,1883.057931532,1946.3272608016
SBA,Prec,0.258743718592965,PF,1914.69756114059,1883.06121664124,1946.35734709098
SBA,Prec,0.263718592964824,PF,1914.71144424136,1883.06608097294,1946.38608239667
SBA,Prec,0.268693467336683,PF,1914.72649015619,1883.07255611155,1946.413439699
SBA,Prec,0.273668341708543,PF,1914.74035212563,1883.08067364152,1946.43939197829
SBA,Prec,0.278643216080402,PF,1914.75381855504,1883.09046514729,1946.46391221486
SBA,Prec,0.283618090452261,PF,1914.76863268311,1883.10196221333,1946.48697338905
SBA,Prec,0.288592964824121,PF,1914.78481946721,1883.11519642407,1946.50854848118
SBA,Prec,0.29356783919598,PF,1914.80240386473,1883.13019936397,1946.52861047157
SBA,Prec,0.298542713567839,PF,1914.82141083304,1883.14700261748,1946.54713234056
SBA,Prec,0.303517587939699,PF,1914.84186532954,1883.16563776903,1946.56408706846
