year_effect;Ano;region;response;run
-20,3222624587668;2001;SBA;Prec;1
-193,451998906526;2002;SBA;Prec;1
-5,90444940767845;2003;SBA;Prec;1
10,1099832383097;2004;SBA;Prec;1
-63,1962182517728;2005;SBA;Prec;1
-3,11278383201888;2006;SBA;Prec;1
-165,598854311386;2007;SBA;Prec;1
17,8873972590877;2008;SBA;Prec;1
84,0886949218639;2009;SBA;Prec;1
-193,421060372851;2010;SBA;Prec;1
16,1048955472287;2011;SBA;Prec;1
-64,1844369098334;2012;SBA;Prec;1
242,93257267784;2013;SBA;Prec;1
205,092341497963;2014;SBA;Prec;1
-196,988909142093;2015;SBA;Prec;1
-53,0350911603327;2016;SBA;Prec;1
55,7300474293906;2017;SBA;Prec;1
227,561724854304;2018;SBA;Prec;1
24,0515931905074;2019;SBA;Prec;1
-97,7893111593465;2020;SBA;Prec;1
173,446125294699;2021;SBA;Prec;1
-13,7156387608048;2001;SBA;Prec;2
-196,711422408296;2002;SBA;Prec;2
-0,684809755036604;2003;SBA;Prec;2
10,4708718807972;2004;SBA;Prec;2
-64,0950343821059;2005;SBA;Prec;2
-0,922937040169236;2006;SBA;Prec;2
-165,695777242632;2007;SBA;Prec;2
17,9808205159634;2008;SBA;Prec;2
83,890402664251;2009;SBA;Prec;2
-195,366951532529;2010;SBA;Prec;2
13,2987326836035;2011;SBA;Prec;2
-59,8671794410268;2012;SBA;Prec;2
244,149587206984;2013;SBA;Prec;2
204,380526570007;2014;SBA;Prec;2
-197,450713081453;2015;SBA;Prec;2
-52,8437611134841;2016;SBA;Prec;2
51,0712966356688;2017;SBA;Prec;2
229,136683868711;2018;SBA;Prec;2
21,671585469396;2019;SBA;Prec;2
-100,28600799977;2020;SBA;Prec;2
171,589725258783;2021;SBA;Prec;2
-23,0369950813699;2001;SBA;Prec;3
-194,42944730498;2002;SBA;Prec;3
-8,40380967502543;2003;SBA;Prec;3
4,76998814233933;2004;SBA;Prec;3
-66,8002810304742;2005;SBA;Prec;3
-6,63183312756293;2006;SBA;Prec;3
-166,855321360933;2007;SBA;Prec;3
8,56099895548052;2008;SBA;Prec;3
76,5615628329769;2009;SBA;Prec;3
-200,538189515759;2010;SBA;Prec;3
10,8248486959499;2011;SBA;Prec;3
-55,4486977720718;2012;SBA;Prec;3
244,882729788942;2013;SBA;Prec;3
218,012892832716;2014;SBA;Prec;3
-185,931050221467;2015;SBA;Prec;3
-44,957858918991;2016;SBA;Prec;3
58,6335112623218;2017;SBA;Prec;3
228,126328946497;2018;SBA;Prec;3
25,8120430062136;2019;SBA;Prec;3
-96,1626559640445;2020;SBA;Prec;3
173,011235508951;2021;SBA;Prec;3
-20,3483933661527;2001;SBA;Prec;4
-192,937924506404;2002;SBA;Prec;4
-5,76560603856448;2003;SBA;Prec;4
7,88585663955266;2004;SBA;Prec;4
-65,9531851598758;2005;SBA;Prec;4
-4,91630933230964;2006;SBA;Prec;4
-162,480751261335;2007;SBA;Prec;4
18,3151505226994;2008;SBA;Prec;4
86,7414799102308;2009;SBA;Prec;4
-194,992041983183;2010;SBA;Prec;4
17,3191739748962;2011;SBA;Prec;4
-62,640461043576;2012;SBA;Prec;4
233,426550911301;2013;SBA;Prec;4
208,170925355908;2014;SBA;Prec;4
-189,914233874755;2015;SBA;Prec;4
-51,7405960334857;2016;SBA;Prec;4
56,7028475111694;2017;SBA;Prec;4
225,366416153303;2018;SBA;Prec;4
23,3991361953318;2019;SBA;Prec;4
-98,3764958795063;2020;SBA;Prec;4
172,738461307045;2021;SBA;Prec;4
-17,9719671970409;2001;SBA;Prec;5
-193,032781852565;2002;SBA;Prec;5
-2,0045167426205;2003;SBA;Prec;5
9,90006707265424;2004;SBA;Prec;5
-65,5049906033766;2005;SBA;Prec;5
-5,990527509886;2006;SBA;Prec;5
-163,072455390722;2007;SBA;Prec;5
15,9609786611965;2008;SBA;Prec;5
82,129862282257;2009;SBA;Prec;5
-201,79343918278;2010;SBA;Prec;5
6,56097455351097;2011;SBA;Prec;5
-60,4340416450896;2012;SBA;Prec;5
246,505611344151;2013;SBA;Prec;5
204,431697955235;2014;SBA;Prec;5
-195,741135751417;2015;SBA;Prec;5
-52,4803197504926;2016;SBA;Prec;5
57,9056068017949;2017;SBA;Prec;5
230,986112733764;2018;SBA;Prec;5
30,7767357488717;2019;SBA;Prec;5
-94,8768147542301;2020;SBA;Prec;5
167,745343227102;2021;SBA;Prec;5
-25,7761337982034;2001;SBA;Prec;6
-194,379420231101;2002;SBA;Prec;6
-6,59264043595038;2003;SBA;Prec;6
7,39373370695444;2004;SBA;Prec;6
-64,4911190549249;2005;SBA;Prec;6
-3,39293082688579;2006;SBA;Prec;6
-166,540380406076;2007;SBA;Prec;6
13,2684285368421;2008;SBA;Prec;6
84,2419317740372;2009;SBA;Prec;6
-198,612617147043;2010;SBA;Prec;6
13,6260749595082;2011;SBA;Prec;6
-61,643643399163;2012;SBA;Prec;6
235,883174211677;2013;SBA;Prec;6
205,869763211774;2014;SBA;Prec;6
-193,246591958023;2015;SBA;Prec;6
-49,4149064112295;2016;SBA;Prec;6
57,9360429358733;2017;SBA;Prec;6
238,533241510834;2018;SBA;Prec;6
26,9439147394912;2019;SBA;Prec;6
-94,228447205159;2020;SBA;Prec;6
174,622525286071;2021;SBA;Prec;6
-15,4069874424024;2001;SBA;Prec;7
-194,1888879383;2002;SBA;Prec;7
-1,71152171040875;2003;SBA;Prec;7
8,00463134583175;2004;SBA;Prec;7
-65,3616161752219;2005;SBA;Prec;7
-1,31115884094496;2006;SBA;Prec;7
-162,601603560191;2007;SBA;Prec;7
15,3112620398364;2008;SBA;Prec;7
81,523606966589;2009;SBA;Prec;7
-198,788943272502;2010;SBA;Prec;7
9,1564490094711;2011;SBA;Prec;7
-58,9036360619573;2012;SBA;Prec;7
244,173334253089;2013;SBA;Prec;7
204,781943663085;2014;SBA;Prec;7
-196,093707434294;2015;SBA;Prec;7
-50,5886553627015;2016;SBA;Prec;7
51,5281781232028;2017;SBA;Prec;7
232,393856011865;2018;SBA;Prec;7
22,8491563006905;2019;SBA;Prec;7
-98,2896507346859;2020;SBA;Prec;7
173,523950819796;2021;SBA;Prec;7
-17,0034310963435;2001;SBA;Prec;8
-195,175352572192;2002;SBA;Prec;8
-1,43551752216489;2003;SBA;Prec;8
9,46325502542271;2004;SBA;Prec;8
-63,5694008701412;2005;SBA;Prec;8
-3,05981689737135;2006;SBA;Prec;8
-168,137351330831;2007;SBA;Prec;8
20,2336650476075;2008;SBA;Prec;8
84,1766165974888;2009;SBA;Prec;8
-194,555809978332;2010;SBA;Prec;8
17,8371189254311;2011;SBA;Prec;8
-65,1175000572542;2012;SBA;Prec;8
240,706707579124;2013;SBA;Prec;8
201,456773805756;2014;SBA;Prec;8
-197,345178053322;2015;SBA;Prec;8
-52,8786494756219;2016;SBA;Prec;8
47,4002121620786;2017;SBA;Prec;8
228,594223434639;2018;SBA;Prec;8
