frac_area,Tipo,pred,region,response,run
0.01,PF,1885.69285135164,SBA,Prec,1
0.0149748743718593,PF,1885.66420289323,SBA,Prec,1
0.0199497487437186,PF,1885.63557974016,SBA,Prec,1
0.0249246231155779,PF,1885.6070071978,SBA,Prec,1
0.0298994974874372,PF,1885.57851057148,SBA,Prec,1
0.0348743718592965,PF,1885.55011516656,SBA,Prec,1
0.0398492462311558,PF,1885.52184628839,SBA,Prec,1
0.0448241206030151,PF,1885.49372924231,SBA,Prec,1
0.0497989949748744,PF,1885.46578933367,SBA,Prec,1
0.0547738693467337,PF,1885.43805186783,SBA,Prec,1
0.059748743718593,PF,1885.41054215013,SBA,Prec,1
0.0647236180904523,PF,1885.38328548592,SBA,Prec,1
0.0696984924623116,PF,1885.35630718055,SBA,Prec,1
0.0746733668341709,PF,1885.32963253937,SBA,Prec,1
0.0796482412060302,PF,1885.30328686773,SBA,Prec,1
0.0846231155778894,PF,1885.27729547097,SBA,Prec,1
0.0895979899497487,PF,1885.25168365446,SBA,Prec,1
0.094572864321608,PF,1885.22647672353,SBA,Prec,1
0.0995477386934673,PF,1885.20169998353,SBA,Prec,1
0.104522613065327,PF,1885.17737873982,SBA,Prec,1
0.109497487437186,PF,1885.15353829775,SBA,Prec,1
0.114472361809045,PF,1885.13020396265,SBA,Prec,1
0.119447236180905,PF,1885.10740103989,SBA,Prec,1
0.124422110552764,PF,1885.08515483481,SBA,Prec,1
0.129396984924623,PF,1885.06349065276,SBA,Prec,1
0.134371859296482,PF,1885.04243379909,SBA,Prec,1
0.139346733668342,PF,1885.02200957915,SBA,Prec,1
0.144321608040201,PF,1885.00224329828,SBA,Prec,1
0.14929648241206,PF,1884.98316026184,SBA,Prec,1
0.15427135678392,PF,1884.96478577518,SBA,Prec,1
0.159246231155779,PF,1884.94714514364,SBA,Prec,1
0.164221105527638,PF,1884.93026367257,SBA,Prec,1
0.169195979899498,PF,1884.91416666733,SBA,Prec,1
0.174170854271357,PF,1884.89887943326,SBA,Prec,1
0.179145728643216,PF,1884.88442727571,SBA,Prec,1
0.184120603015075,PF,1884.87083550004,SBA,Prec,1
0.189095477386935,PF,1884.85812941158,SBA,Prec,1
0.194070351758794,PF,1884.84633431569,SBA,Prec,1
0.199045226130653,PF,1884.83547551772,SBA,Prec,1
0.204020100502513,PF,1884.82557832301,SBA,Prec,1
0.208994974874372,PF,1884.81666803693,SBA,Prec,1
0.213969849246231,PF,1884.8087699648,SBA,Prec,1
0.21894472361809,PF,1884.801909412,SBA,Prec,1
0.22391959798995,PF,1884.79611168385,SBA,Prec,1
0.228894472361809,PF,1884.79140208572,SBA,Prec,1
0.233869346733668,PF,1884.78780592295,SBA,Prec,1
0.238844221105528,PF,1884.78534850089,SBA,Prec,1
0.243819095477387,PF,1884.78405512489,SBA,Prec,1
0.248793969849246,PF,1884.7839511003,SBA,Prec,1
0.253768844221106,PF,1884.78506173247,SBA,Prec,1
0.258743718592965,PF,1884.78741232675,SBA,Prec,1
0.263718592964824,PF,1884.79102818848,SBA,Prec,1
0.268693467336683,PF,1884.79593462302,SBA,Prec,1
0.273668341708543,PF,1884.80215693572,SBA,Prec,1
0.278643216080402,PF,1884.80972043191,SBA,Prec,1
0.283618090452261,PF,1884.81865041696,SBA,Prec,1
0.288592964824121,PF,1884.82897219622,SBA,Prec,1
0.29356783919598,PF,1884.84071107502,SBA,Prec,1
0.298542713567839,PF,1884.85389235873,SBA,Prec,1
0.303517587939699,PF,1884.86854135268,SBA,Prec,1
0.308492462311558,PF,1884.88468336224,SBA,Prec,1
0.313467336683417,PF,1884.90234369274,SBA,Prec,1
0.318442211055276,PF,1884.92154764954,SBA,Prec,1
0.323417085427136,PF,1884.94232053799,SBA,Prec,1
0.328391959798995,PF,1884.96468766343,SBA,Prec,1
0.333366834170854,PF,1884.98867433121,SBA,Prec,1
0.338341708542714,PF,1885.01430584669,SBA,Prec,1
0.343316582914573,PF,1885.04157895572,SBA,Prec,1
0.348291457286432,PF,1885.0703761662,SBA,Prec,1
0.353266331658292,PF,1885.10055142652,SBA,Prec,1
0.358241206030151,PF,1885.1319586851,SBA,Prec,1
0.36321608040201,PF,1885.16445189033,SBA,Prec,1
0.368190954773869,PF,1885.19788499062,SBA,Prec,1
0.373165829145729,PF,1885.23211193437,SBA,Prec,1
0.378140703517588,PF,1885.26698666999,SBA,Prec,1
0.383115577889447,PF,1885.30236314587,SBA,Prec,1
0.388090452261307,PF,1885.33809531042,SBA,Prec,1
0.393065326633166,PF,1885.37403711204,SBA,Prec,1
0.398040201005025,PF,1885.41004249914,SBA,Prec,1
0.403015075376884,PF,1885.44596542011,SBA,Prec,1
0.407989949748744,PF,1885.48165982337,SBA,Prec,1
0.412964824120603,PF,1885.51697965731,SBA,Prec,1
