cell_id;Lon;Lat;spatial_component;region;response;run
2438983;-52,4194482464253;-7,6321465315883;344,085883605667;SBA;Prec;2
2441485;-52,4016459034675;-13,2188443066424;-78,7710226536401;SBA;Prec;2
2441993;-52,4016459034675;-6,84946906551791;315,001042744854;SBA;Prec;2
2443230;-52,3927447319886;-8,7926682916237;265,484208570721;SBA;Prec;2
2447405;-52,3660412175519;-12,4181742551451;-86,7948527963423;SBA;Prec;2
2447538;-52,3660412175519;-10,1511084913551;147,773638320326;SBA;Prec;2
2448911;-52,357140046073;-12,4001816697182;-84,9669655443341;SBA;Prec;2
2450469;-52,3482388745942;-11,3476154222443;87,8066383960995;SBA;Prec;2
2452052;-52,3393377031153;-10,2230788330627;146,308781468398;SBA;Prec;2
2452069;-52,3393377031153;-9,99817151522636;148,62306071935;SBA;Prec;2
2453557;-52,3304365316364;-10,2680602966299;145,548348589966;SBA;Prec;2
2455052;-52,3215353601575;-10,3400306383376;144,331694399377;SBA;Prec;2
2455059;-52,3215353601575;-10,2770565893434;144,531553561472;SBA;Prec;2
2456428;-52,3126341886786;-12,8589925981043;-107,109072777709;SBA;Prec;2
2458101;-52,3037330171997;-9,97118263708601;149,791441633668;SBA;Prec;2
2459536;-52,2948318457208;-11,1766858606887;90,0784500645332;SBA;Prec;2
2462557;-52,277029502763;-11,1317043971214;88,9848710972419;SBA;Prec;2
2465627;-52,2592271598052;-9,9531900516591;151,192609483497;SBA;Prec;2
2466939;-52,2503259883263;-12,912970354385;-108,298722255341;SBA;Prec;2
2467041;-52,2503259883263;-11,2576524951097;66,8513543753015;SBA;Prec;2
2467111;-52,2503259883263;-10,2230788330627;137,49075826765;SBA;Prec;2
2470051;-52,2325236453686;-10,2590640039165;134,060074837987;SBA;Prec;2
2473025;-52,2147213024108;-9,72828273382278;162,066387590379;SBA;Prec;2
2473301;-52,2147213024108;-7,18233189591566;305,274427412242;SBA;Prec;2
2474288;-52,2058201309319;-12,8769851835312;-113,653472170023;SBA;Prec;2
2474420;-52,2058201309319;-10,8528193230044;86,776686528965;SBA;Prec;2
2474526;-52,2058201309319;-9,32344956171741;162,148229441755;SBA;Prec;2
2474620;-52,2058201309319;-8,4508091685125;308,97747734017;SBA;Prec;2
2475741;-52,196918959453;-12,9399592325254;-112,531087973001;SBA;Prec;2
