region;response;contrast_type;frac_plot;frac_bin;stage;median;lower;upper;n_runs
CBA;Evapo;Spatially adjusted;0,333265;;SF[a];8,43039914354984;4,9741305274613;10,7509682920809;30
CBA;Evapo;Spatially adjusted;0,353469;;SF[e];15,5211428838509;12,3104136803169;19,0387310447395;30
CBA;Evapo;Spatially adjusted;0,353469;;SF[i];16,1877933702489;14,3191833895453;18,1630274069187;30
CBA;Evapo;Spatially adjusted;0,353469;;SF[a];5,93799043721277;2,78392030173042;7,95504301090148;30
CBA;Evapo;Spatially adjusted;0,373673;;SF[e];12,7029974189767;9,53259644867383;15,9588252249139;30
CBA;Evapo;Spatially adjusted;0,373673;;SF[i];13,6547700944222;12,0567568422787;15,6174316826331;30
CBA;Evapo;Spatially adjusted;0,373673;;SF[a];3,22485601862388;0,521668906204053;4,99822517984911;30
CBA;Evapo;Spatially adjusted;0,393878;;SF[e];9,80328189416116;6,59552733005533;12,7619132910834;30
CBA;Evapo;Spatially adjusted;0,393878;;SF[i];11,0639610947242;9,57553838457062;12,8902167973667;30
CBA;Evapo;Spatially adjusted;0,393878;;SF[a];0,438700079880277;-2,04660640102685;2,1687510339053;30
CBA;Evapo;Spatially adjusted;0,414082;;SF[e];6,78998985907129;3,52192065233466;9,42294949914791;30
CBA;Evapo;Spatially adjusted;0,414082;;SF[i];8,3020603356573;6,9945922676427;9,9756437082914;30
CBA;Evapo;Spatially adjusted;0,414082;;SF[a];-2,29467775417607;-4,66529764624062;-0,632557996176586;30
CBA;Evapo;Spatially adjusted;0,434286;;SF[e];3,61502946122983;0,334490743385533;5,93782848336337;30
CBA;Evapo;Spatially adjusted;0,434286;;SF[i];5,37245423318632;4,33501857859162;7,12441943023358;30
CBA;Evapo;Spatially adjusted;0,434286;;SF[a];-5,17940171770795;-7,32296415800883;-3,49896052153086;30
CBA;Evapo;Spatially adjusted;0,45449;;SF[e];0,0544104145993742;-2,94404806891859;2,13954685782619;30
CBA;Evapo;Spatially adjusted;0,45449;;SF[i];2,5933240041602;1,48990692122715;4,35172015057206;30
CBA;Evapo;Spatially adjusted;0,45449;;SF[a];-8,07829448547694;-10,0087959140521;-6,40412512397841;30
CBA;Evapo;Spatially adjusted;0,474694;;SF[e];-3,58817086188446;-6,29098145670431;-1,43683298119612;30
CBA;Evapo;Spatially adjusted;0,474694;;SF[i];-0,156805167417019;-1,45660220721616;1,59430629928103;30
CBA;Evapo;Spatially adjusted;0,474694;;SF[a];-10,8804857531136;-12,6958878907452;-9,32172038534047;30
CBA;Evapo;Spatially adjusted;0,494898;;SF[e];-7,19485304505293;-9,68359509209828;-4,94599392388472;30
CBA;Evapo;Spatially adjusted;0,494898;;SF[i];-3,07810228295853;-4,67784522473952;-1,12487967201478;30
CBA;Evapo;Spatially adjusted;0,494898;;SF[a];-13,5068045802607;-15,5806444686147;-11,9472436690103;30
CBA;Evapo;Spatially adjusted;0,515102;;SF[e];-11,0133570104317;-13,0991746472262;-8,28888205005635;30
CBA;Evapo;Spatially adjusted;0,515102;;SF[i];-6,04190384736535;-7,85053637834098;-3,87475212638047;30
CBA;Evapo;Spatially adjusted;0,515102;;SF[a];-16,4284730914707;-18,5775315607548;-14,5121036436912;30
CBA;Evapo;Spatially adjusted;0,535306;;SF[e];-14,5920435813766;-16,5930683557219;-11,6762750692264;30
CBA;Evapo;Spatially adjusted;0,535306;;SF[i];-9,05080532082058;-10,9912456020882;-6,62828710560311;30
CBA;Evapo;Spatially adjusted;0,535306;;SF[a];-19,1420293293681;-21,3497779968328;-16,9550294319031;30
CBA;Evapo;Spatially adjusted;0,55551;;SF[e];-18,3122600407478;-20,2809807679826;-15,0506929900112;30
CBA;Evapo;Spatially adjusted;0,55551;;SF[i];-12,0095279515421;-14,0710429168017;-9,36332751051989;30
CBA;Evapo;Spatially adjusted;0,55551;;SF[a];-21,8471727832006;-24,3135185359107;-19,2281685602036;30
CBA;Evapo;Spatially adjusted;0,575714;;SF[e];-21,9785019649774;-24,1271750701928;-18,3738567617306;30
CBA;Evapo;Spatially adjusted;0,575714;;SF[i];-14,6947527512938;-17,0609983433014;-12,0627752285197;30
CBA;Evapo;Spatially adjusted;0,575714;;SF[a];-24,3966775930641;-27,1497097305164;-21,4029182733592;30
CBA;Evapo;Spatially adjusted;0,595918;;SF[e];-25,555501442727;-27,8525226233176;-21,6834498786779;30
CBA;Evapo;Spatially adjusted;0,595918;;SF[i];-17,3819264469711;-19,9425168193777;-14,6821175125932;30
CBA;Evapo;Spatially adjusted;0,595918;;SF[a];-26,8673621813608;-29,795192814367;-23,4594512684658;30
CBA;Evapo;Spatially adjusted;0,616122;;SF[e];-29,0127448013217;-31,4685010244821;-24,9624913572892;30
CBA;Evapo;Spatially adjusted;0,616122;;SF[i];-19,8587600926395;-22,7717495640688;-17,1731346914977;30
CBA;Evapo;Spatially adjusted;0,616122;;SF[a];-29,0945096135073;-32,2163614321358;-25,3779402426204;30
CBA;Evapo;Spatially adjusted;0,636327;;SF[e];-32,3727047772892;-34,9491413278257;-28,1940002139999;30
CBA;Evapo;Spatially adjusted;0,636327;;SF[i];-22,2304689977964;-25,5246052991943;-19,6168294396413;30
CBA;Evapo;Spatially adjusted;0,636327;;SF[a];-31,0810541959144;-34,3885719001236;-27,1385578929195;30
CBA;Evapo;Spatially adjusted;0,656531;;SF[e];-35,5804446348366;-38,2684745874876;-31,3609954652466;30
CBA;Evapo;Spatially adjusted;0,656531;;SF[i];-24,4813202540326;-28,0791131020147;-21,6649206679775;30
CBA;Evapo;Spatially adjusted;0,656531;;SF[a];-32,8538057004903;-36,2883004285435;-28,7214769164594;30
CBA;Evapo;Spatially adjusted;0,676735;;SF[e];-38,5171000881369;-41,461510728152;-34,4464961274647;30
CBA;Evapo;Spatially adjusted;0,676735;;SF[i];-26,5955809529394;-30,4072815341897;-23,6380370227879;30
CBA;Evapo;Spatially adjusted;0,676735;;SF[a];-34,3821215785236;-37,8614149924914;-30,1068700103368;30
CBA;Evapo;Spatially adjusted;0,696939;;SF[e];-41,1758863082618;-44,412084551074;-37,4373771682324;30
CBA;Evapo;Spatially adjusted;0,696939;;SF[i];-28,4077627721602;-32,4884336763615;-25,4383975790883;30
CBA;Evapo;Spatially adjusted;0,696939;;SF[a];-35,4817747546824;-39,1450497085124;-31,1361878792626;30
CBA;Evapo;Spatially adjusted;0,717143;;SF[e];-43,9404164180285;-47,1225239694625;-40,1221204823883;30
CBA;Evapo;Spatially adjusted;0,717143;;SF[i];-30,0062992882139;-34,3311506851083;-27,0718240278635;30
CBA;Evapo;Spatially adjusted;0,717143;;SF[a];-36,1495324021473;-40,1952697363925;-31,899914157326;30
CBA;Evapo;Spatially adjusted;0,737347;;SF[e];-46,4395983648271;-49,6088379436203;-42,7542420532217;30
CBA;Evapo;Spatially adjusted;0,737347;;SF[i];-31,487382646422;-35,9513282359915;-28,549445309615;30
CBA;Evapo;Spatially adjusted;0,737347;;SF[a];-36,7782260939243;-40,9685441830146;-32,4950729582643;30
CBA;Evapo;Spatially adjusted;0,757551;;SF[e];-48,9212547250568;-52,0066180704785;-45,2788930261397;30
CBA;Evapo;Spatially adjusted;0,757551;;SF[i];-32,947355682287;-37,3648620045731;-29,8823903648447;30
CBA;Evapo;Spatially adjusted;0,757551;;SF[a];-37,3445408878944;-41,484654875612;-32,8967994376499;30
CBA;Evapo;Spatially adjusted;0,777755;;SF[e];-51,3676728027538;-54,2465081036624;-47,7043403702125;30
CBA;Evapo;Spatially adjusted;0,777755;;SF[i];-34,5104094985785;-38,5876476664145;-30,8537219735691;30
CBA;Evapo;Spatially adjusted;0,777755;;SF[a];-37,8258551844517;-41,7511380557781;-33,1199730048332;30
CBA;Evapo;Spatially adjusted;0,797959;;SF[e];-53,5432890572414;-56,3333363507148;-50,0388510545105;30
CBA;Evapo;Spatially adjusted;0,797959;;SF[i];-35,5869749675173;-39,5586381992999;-31,6084022259918;30
CBA;Evapo;Spatially adjusted;0,797959;;SF[a];-37,940185928741;-41,6083026651164;-33,1794730691647;30
CBA;Evapo;Spatially adjusted;0,818163;;SF[e];-55,327294953581;-58,2810175194658;-52,0080324995892;30
CBA;Evapo;Spatially adjusted;0,818163;;SF[i];-36,5252472284677;-40,3214686479322;-32,2014624252033;30
CBA;Evapo;Spatially adjusted;0,818163;;SF[a];-37,8751325271103;-41,3949315859547;-32,8232078357398;30
CBA;Evapo;Spatially adjusted;0,838367;;SF[e];-57,2936502836128;-60,3113179593435;-53,4225177522903;30
CBA;Evapo;Spatially adjusted;0,838367;;SF[i];-37,3503338279082;-41,1639233888557;-32,5433961877789;30
CBA;Evapo;Spatially adjusted;0,838367;;SF[a];-37,6284756929067;-41,3359795477801;-32,2649991639201;30
CBA;Evapo;Spatially adjusted;0,858571;;SF[e];-59,5245355304491;-62,1808171520259;-54,6892662005555;30
CBA;Evapo;Spatially adjusted;0,858571;;SF[i];-37,9152963236314;-42,1474078286758;-32,7640872523786;30
CBA;Evapo;Spatially adjusted;0,858571;;SF[a];-37,2377146758874;-41,1340228942701;-31,4538395266217;30
CBA;Evapo;Spatially adjusted;0,878776;;SF[e];-61,4483011772475;-64,4546606971072;-55,8494620084568;30
CBA;Evapo;Spatially adjusted;0,878776;;SF[i];-38,4135053988849;-43,0549275610594;-32,8786909562495;30
CBA;Evapo;Spatially adjusted;0,878776;;SF[a];-36,7208624989034;-40,8069372023418;-30,2744147567031;30
CBA;Evapo;Spatially adjusted;0,89898;;SF[e];-63,5013795487769;-66,8372810424876;-56,9183269817598;30
CBA;Evapo;Spatially adjusted;0,89898;;SF[i];-38,8856900481795;-44,3005015307951;-32,9023626366388;30
CBA;Evapo;Spatially adjusted;0,89898;;SF[a];-35,8712660756994;-40,4409597579878;-28,9748901120787;30
CBA;Evapo;Spatially adjusted;0,919184;;SF[e];-65,5289079447345;-69,1856809296852;-57,9110829262312;30
CBA;Evapo;Spatially adjusted;0,919184;;SF[i];-39,4710038458181;-45,5886807906246;-32,8502576307927;30
CBA;Evapo;Spatially adjusted;0,919184;;SF[a];-34,9736459862793;-40,543700707281;-27,5752822385329;30
CBA;Evapo;Spatially adjusted;0,939388;;SF[e];-67,7034795047446;-71,5067044503371;-58,8429516476372;30
CBA;Evapo;Spatially adjusted;0,939388;;SF[i];-39,8864211637432;-46,8471589159627;-32,737531275959;30
CBA;Evapo;Spatially adjusted;0,939388;;SF[a];-33,9105417363328;-40,6179875568563;-26,0956077818497;30
CBA;Evapo;Spatially adjusted;0,959592;;SF[e];-69,7846443344764;-73,807195696079;-59,7291549517442;30
CBA;Evapo;Spatially adjusted;0,959592;;SF[i];-40,2446413180639;-48,083361190432;-32,5793389093843;30
CBA;Evapo;Spatially adjusted;0,959592;;SF[a];-33,1265156800676;-40,6565109281361;-24,5558833878136;30
CBA;Evapo;Spatially adjusted;0,979796;;SF[e];-71,485724695533;-76,0939987585479;-60,5849146443188;30
CBA;Evapo;Spatially adjusted;0,979796;;SF[i];-40,5091999517655;-49,3047128976559;-32,3908358683157;30
CBA;Evapo;Spatially adjusted;0,979796;;SF[a];-32,2730181393732;-40,6711919805515;-22,9761257022089;30
CBA;Evapo;Spatially adjusted;1;;SF[e];-73,0210590194541;-78,3739577293803;-61,4254525311269;30
CBA;Evapo;Spatially adjusted;1;;SF[i];-40,7601306419194;-50,518639321257;-32,18717749;30
CBA;Evapo;Spatially adjusted;1;;SF[a];-31,2164527887597;-40,6739518735353;-21,3763513708202;30
CBA;Evapo;Current landscape;1;0–5;SF[e];-102,18226310972;-135,054352875878;-65,7181586485526;30
CBA;Evapo;Current landscape;1;0–5;SF[i];-87,2715165245602;-121,363206560879;-55,2288916680026;30
CBA;Evapo;Current landscape;1;0–5;SF[a];-77,3939753820393;-119,388319651519;-44,4376548396803;30
CBA;Evapo;Current landscape;2;5–10;SF[e];-74,1187814192521;-102,676110799165;-43,1922932874558;30
CBA;Evapo;Current landscape;2;5–10;SF[i];-62,7126098984538;-91,3187988748648;-32,2070639771129;30
CBA;Evapo;Current landscape;2;5–10;SF[a];-41,131079406842;-65,6056365473908;-13,2200187230064;30
CBA;Evapo;Current landscape;3;10–15;SF[e];-45,1159734569952;-85,8154789412719;-11,5409357504681;30
CBA;Evapo;Current landscape;3;10–15;SF[i];-34,6677277539383;-76,9644797116163;0,0826421492551921;30
CBA;Evapo;Current landscape;3;10–15;SF[a];-16,8832143407473;-49,2928168945361;11,3694563250923;30
CBA;Evapo;Current landscape;4;15–20;SF[e];-41,3530674331957;-66,6056864115414;-5,83372580817935;30
CBA;Evapo;Current landscape;4;15–20;SF[i];-29,2156935151077;-64,0806159330274;0,074432869039196;30
CBA;Evapo;Current landscape;4;15–20;SF[a];-9,48051278672746;-40,3333182010815;17,1018850766853;30
CBA;Evapo;Current landscape;5;20–25;SF[e];-25,5157779421849;-48,0220461123377;-3,76093044515157;30
CBA;Evapo;Current landscape;5;20–25;SF[i];-22,2394772217783;-46,503262053232;-1,4846076575224;30
CBA;Evapo;Current landscape;5;20–25;SF[a];-4,65639440652251;-30,0109950034999;9,57964853418611;30
CBA;Evapo;Current landscape;6;25–30;SF[e];-20,9545799113809;-44,2397724646714;-4,8870260409096;30
CBA;Evapo;Current landscape;6;25–30;SF[i];-17,147174938456;-30,1024857120071;2,07335813215094;30
CBA;Evapo;Current landscape;6;25–30;SF[a];1,69184326010907;-16,8003111898544;21,1295575383154;30
CBA;Evapo;Current landscape;7;30–35;SF[e];-18,6893552613905;-34,7363358573651;-3,15888699910349;30
