region;response;Lon;Lat;spatial_median;spatial_mean;spatial_sd;n_runs
CBA;Evapo;-64,8988906598325;-6,74151355295648;-3,4230584495581;-3,4230584495581;;1
CBA;Evapo;-64,8988906598325;-6,05779530673407;-12,0369369792437;-12,0369369792437;;1
CBA;Evapo;-64,8988906598325;-4,91526613212557;9,01072962799344;9,01072962799344;;1
CBA;Evapo;-64,8988906598325;-4,71734769242961;-6,03708848986139;-6,03708848986139;;1
CBA;Evapo;-64,8988906598325;-4,23154788590317;13,0154300859542;13,0154300859542;;1
CBA;Evapo;-64,8988906598325;-4,00664056806685;-15,15314540552;-14,2058708245726;6,8538554702085;13
CBA;Evapo;-64,8988906598325;-3,22396310199646;21,8499411886169;21,8499411886169;1,32491537993516;2
CBA;Evapo;-64,8988906598325;-3,1969742238561;20,2497689919824;20,2497689919824;;1
CBA;Evapo;-64,8988906598325;-2,80113734446418;-39,7306720653319;-39,7306720653319;;1
CBA;Evapo;-64,8988906598325;-2,78314475903728;-42,6595030970327;-42,6595030970327;3,64567388345207;2
CBA;Evapo;-64,8988906598325;-2,55823744120096;-14,461622382702;-14,461622382702;;1
CBA;Evapo;-64,8988906598325;-2,23437090351666;31,4619556993566;31,4619556993566;;1
CBA;Evapo;-64,8988906598325;-2,08143392738796;17,3709229598153;17,3709229598153;;1
CBA;Evapo;-64,8988906598325;-1,99147100025344;-5,66342806514244;-5,66342806514244;;1
CBA;Evapo;-64,8988906598325;-1,90150807311891;22,3160900697144;22,3160900697144;;1
CBA;Evapo;-64,8988906598325;-1,74857109699021;18,0843788595935;18,0843788595935;;1
CBA;Evapo;-64,8988906598325;-1,66760446256914;-7,89175894896118;-7,89175894896118;;1
CBA;Evapo;-64,8988906598325;-1,32574533945794;-47,0085415505669;-47,0085415505669;;1
CBA;Evapo;-64,8988906598325;-1,20879353418305;18,3908218912568;18,3908218912568;;1
CBA;Evapo;-64,8988906598325;-0,983886216346732;30,5356404597514;30,5356404597514;;1
CBA;Evapo;-64,8988906598325;-0,884926996498751;20,8907261957065;20,8907261957065;;1
CBA;Evapo;-64,8988906598325;-0,803960362077676;1,76440204046802;1,76440204046802;;1
CBA;Evapo;-64,8988906598325;-0,192212457562891;14,3759601589698;14,3759601589698;;1
CBA;Evapo;-64,8988906598325;0,329572519817367;15,1689294959808;15,1689294959808;;1
CBA;Evapo;-64,8988906598325;0,626450179361306;61,4651874876447;61,4651874876447;;1
CBA;Evapo;-64,8899894883536;-6,73251726024302;1,59754660696478;1,59754660696478;;1
CBA;Evapo;-64,8899894883536;-6,45363218612599;0,514262980757842;0,514262980757842;;1
CBA;Evapo;-64,8899894883536;-6,34567667356456;-35,5363261480629;-35,5363261480629;;1
CBA;Evapo;-64,8899894883536;-5,96783237959954;-4,69564253966769;-4,69564253966769;;1
CBA;Evapo;-64,8899894883536;-5,92285091603228;-6,26856187691083;-6,26856187691083;12,782697505667;2
CBA;Evapo;-64,8899894883536;-5,58099179292107;-14,7398556757405;-14,7398556757405;;1
CBA;Evapo;-64,8899894883536;-4,11459608062828;-0,880439849869383;-0,880439849869383;;1
CBA;Evapo;-64,8899894883536;-4,04262573892066;23,3306329105399;23,3306329105399;11,8367948322883;2
CBA;Evapo;-64,8899894883536;-4,0336294462072;3,16158585447829;3,16158585447829;8,44673442133996;2
CBA;Evapo;-64,8899894883536;-4,02463315349375;9,06644270315244;9,06644270315244;;1
CBA;Evapo;-64,8899894883536;-3,691770323096;-4,49101306480354;-4,49101306480354;;1
CBA;Evapo;-64,8899894883536;-3,21496680928301;43,6132265932665;43,6132265932665;;1
CBA;Evapo;-64,8899894883536;-3,08002241858122;-40,2234594309034;-40,2234594309034;;1
CBA;Evapo;-64,8899894883536;-1,8655229022651;26,6368744898127;26,6368744898127;;1
CBA;Evapo;-64,8899894883536;-1,73957480427676;8,93383671010814;8,93383671010814;;1
CBA;Evapo;-64,8899894883536;-1,7125859261364;3,01359576405639;3,01359576405639;;1
CBA;Evapo;-64,8899894883536;-1,23578241232341;-9,04140992486487;-9,04140992486487;;1
CBA;Evapo;-64,8899894883536;-0,803960362077676;16,668240758604;16,668240758604;;1
CBA;Evapo;-64,8899894883536;-0,138234701282175;30,8219235802735;30,8219235802735;;1
CBA;Evapo;-64,8899894883536;-0,102249530428364;-28,8617016809303;-28,8617016809303;;1
CBA;Evapo;-64,8810883168747;-6,56158769868742;-3,00037511141045;-3,00037511141045;;1
CBA;Evapo;-64,8810883168747;-6,32768408813765;-1,94689492461796;-1,94689492461796;;1
CBA;Evapo;-64,8810883168747;-5,50902145121345;10,1357668727278;10,1357668727278;;1
CBA;Evapo;-64,8810883168747;-4,60939217986818;9,46411553340294;9,46411553340294;;1
CBA;Evapo;-64,8810883168747;-4,3395033984646;4,52489025023488;4,52489025023488;;1
CBA;Evapo;-64,8810883168747;-4,0336294462072;-4,89532402733657;-4,89532402733657;6,27008425330939;2
CBA;Evapo;-64,8810883168747;-4,02463315349375;16,9578633713431;16,9578633713431;;1
CBA;Evapo;-64,8810883168747;-3,27794085827718;23,4004840502932;23,4004840502932;;1
CBA;Evapo;-64,8810883168747;-3,1969742238561;30,2798181900626;30,2798181900626;;1
CBA;Evapo;-64,8810883168747;-3,16098905300229;22,4890249828081;22,4890249828081;;1
CBA;Evapo;-64,8810883168747;-2,40530046507226;9,16114505770656;9,16114505770656;;1
CBA;Evapo;-64,8810883168747;-1,73957480427676;25,3030896114071;25,3030896114071;;1
CBA;Evapo;-64,8810883168747;-1,11883060704852;-19,9996894770558;-19,9996894770558;;1
CBA;Evapo;-64,8810883168747;-0,893923289212204;-2,13054073910189;-2,13054073910189;;1
CBA;Evapo;-64,8810883168747;-0,408123482685757;-8,9266847057298;-8,9266847057298;;1
CBA;Evapo;-64,8810883168747;-0,246190213843608;-17,3713230837339;-17,3713230837339;;1
CBA;Evapo;-64,8810883168747;-0,111245823141817;16,9147690571723;16,9147690571723;;1
CBA;Evapo;-64,8810883168747;0,761394570063098;39,6741259286985;39,6741259286985;;1
CBA;Evapo;-64,8721871453958;-6,60656916225469;-3,4095287851151;-3,4095287851151;;1
CBA;Evapo;-64,8721871453958;-6,09378047758788;-16,9045938066904;-16,9045938066904;;1
CBA;Evapo;-64,8721871453958;-5,60798067106143;34,7336990204001;34,7336990204001;;1
CBA;Evapo;-64,8721871453958;-4,84329579041795;12,4220472081125;12,4220472081125;;1
CBA;Evapo;-64,8721871453958;-4,08760720248792;19,6981335025976;19,6981335025976;;1
CBA;Evapo;-64,8721871453958;-4,06961461706102;3,7264922686037;6,01233345246959;9,98270227685812;4
CBA;Evapo;-64,8721871453958;-3,91667764093232;-4,40439391851396;-4,40439391851396;;1
CBA;Evapo;-64,8721871453958;-3,64678885952874;30,9410445249905;30,9410445249905;;1
CBA;Evapo;-64,8721871453958;-3,3679037854117;29,9036684565085;29,9036684565085;;1
CBA;Evapo;-64,8721871453958;-3,34091490727134;17,8497762145295;17,8497762145295;;1
CBA;Evapo;-64,8721871453958;-3,06202983315431;-5,79280843379183;-5,79280843379183;;1
CBA;Evapo;-64,8721871453958;-2,63920407562203;-33,6580396647496;-33,6580396647496;;1
CBA;Evapo;-64,8721871453958;-2,60321890476822;-45,4023641035754;-45,4023641035754;;1
CBA;Evapo;-64,8721871453958;-2,55823744120096;-21,3597433705332;-21,3597433705332;;1
CBA;Evapo;-64,8721871453958;-2,47727080677988;24,4378238841346;24,4378238841346;;1
CBA;Evapo;-64,8721871453958;-2,44128563592607;11,9180804965902;11,9180804965902;;1
CBA;Evapo;-64,8721871453958;-1,91050436583236;27,8875144371746;27,8875144371746;;1
CBA;Evapo;-64,8721871453958;-1,75756738970367;15,9091528549137;15,9091528549137;;1
CBA;Evapo;-64,8721871453958;-1,73957480427676;19,0342033875827;19,0342033875827;;1
CBA;Evapo;-64,8721871453958;-1,49667490101354;13,2269390377323;13,2269390377323;;1
CBA;Evapo;-64,8721871453958;-1,1997972414696;-17,7695807300684;-17,7695807300684;;1
CBA;Evapo;-64,8721871453958;-0,0122866032938367;9,05903251248789;9,05903251248789;;1
CBA;Evapo;-64,8721871453958;1,06726852232049;32,6187013267236;32,6187013267236;;1
CBA;Evapo;-64,8632859739169;-3,50284817611349;1,42694411980575;1,42694411980575;;1
CBA;Evapo;-64,8632859739169;-3,35890749269825;32,2861844932047;32,2861844932047;5,55238646138866;2
CBA;Evapo;-64,8632859739169;-3,26894456556372;21,90975526489;21,90975526489;;1
CBA;Evapo;-64,8632859739169;-2,82812622260454;-57,693850619853;-57,693850619853;;1
CBA;Evapo;-64,8632859739169;-2,81013363717763;-39,5615111759683;-39,5615111759683;;1
CBA;Evapo;-64,8632859739169;-2,56723373391441;17,0309148265324;17,0309148265324;;1
CBA;Evapo;-64,8632859739169;-2,48626709949334;25,1629569410295;25,1629569410295;;1
CBA;Evapo;-64,8632859739169;-2,27935236708392;8,27637881317124;8,27637881317124;;1
CBA;Evapo;-64,8632859739169;-2,05444504924761;26,9313741260852;26,9313741260852;;1
CBA;Evapo;-64,8632859739169;-1,25377499775031;26,7674835659236;26,7674835659236;;1
CBA;Evapo;-64,8632859739169;-1,24477870503686;17,9033608490881;17,9033608490881;;1
CBA;Evapo;-64,8632859739169;-1,22678611960995;14,9223338712559;14,9223338712559;;1
CBA;Evapo;-64,8632859739169;-0,920912167352562;-23,4606699116559;-23,4606699116559;;1
CBA;Evapo;-64,8632859739169;-0,794964069364224;9,77315243317525;9,77315243317525;;1
CBA;Evapo;-64,8632859739169;-0,435112360826115;-4,00527933513018;-4,00527933513018;;1
CBA;Evapo;-64,8632859739169;-0,31816055555123;16,6192206320234;16,6192206320234;;1
CBA;Evapo;-64,8632859739169;-0,246190213843608;-20,2388110977008;-20,2388110977008;;1
CBA;Evapo;-64,8632859739169;-0,210205042989797;-18,4052957040024;-18,4052957040024;;1
CBA;Evapo;-64,8632859739169;-0,0842569450014583;3,93612737179956;3,93612737179956;;1
CBA;Evapo;-64,8632859739169;0,806376033630362;40,486593549685;40,486593549685;;1
CBA;Evapo;-64,854384802438;-6,45363218612599;-0,313174103238686;-0,313174103238686;;1
CBA;Evapo;-64,854384802438;-5,96783237959954;-56,1675038820649;-56,1675038820649;;1
CBA;Evapo;-64,854384802438;-5,86887315975156;12,9180472201493;12,9180472201493;;1
CBA;Evapo;-64,854384802438;-4,38448486203186;19,9882775271531;19,9882775271531;;1
CBA;Evapo;-64,854384802438;-3,64678885952874;14,77258713836;14,77258713836;;1
CBA;Evapo;-64,854384802438;-3,49385188340004;31,6757887616399;31,6757887616399;;1
CBA;Evapo;-64,854384802438;-3,46686300525968;-33,2109652268053;-33,2109652268053;;1
CBA;Evapo;-64,854384802438;-3,35890749269825;-0,407712579302177;-0,340698936347192;1,69161969989038;7
CBA;Evapo;-64,854384802438;-3,34091490727134;-15,3047407080838;-14,226706487121;6,57292198589704;13
CBA;Evapo;-64,854384802438;-3,33191861455789;32,4722445540174;32,4722445540174;;1
CBA;Evapo;-64,854384802438;-3,26894456556372;25,1880662679941;24,3631860413997;4,11128738609195;3
CBA;Evapo;-64,854384802438;-3,25994827285027;18,3202626821879;17,675184914914;1,86193966213875;3
CBA;Evapo;-64,854384802438;-3,25095198013682;24,1155609025203;25,0456155701182;6,85918837922376;30
CBA;Evapo;-64,854384802438;-3,23295939470991;48,0901974461044;48,0901974461044;;1
CBA;Evapo;-64,854384802438;-3,22396310199646;19,0366797970104;19,0366797970104;;1
CBA;Evapo;-64,854384802438;-3,20597051656955;32,5032163576021;32,5032163576021;;1
CBA;Evapo;-64,854384802438;-3,16098905300229;27,5363867121014;27,5363867121014;;1
CBA;Evapo;-64,854384802438;-2,81912992989109;-17,5149609137125;-17,5149609137125;;1
CBA;Evapo;-64,854384802438;-2,63020778290858;-17,7933307722037;-17,7933307722037;;1
CBA;Evapo;-64,854384802438;-2,30634124522428;-2,2167841400259;-2,2167841400259;;1
CBA;Evapo;-64,854384802438;-2,29734495251083;22,4827578386193;22,4827578386193;;1
CBA;Evapo;-64,854384802438;-2,28834865979738;13,1921668984688;13,1921668984688;;1
CBA;Evapo;-64,854384802438;-1,74857109699021;12,8074871971958;12,8074871971958;;1
CBA;Evapo;-64,854384802438;-1,62262299900187;-0,876827736420623;-0,876827736420623;;1
CBA;Evapo;-64,854384802438;-1,61362670628842;-6,09388303775664;-6,09388303775664;;1
CBA;Evapo;-64,854384802438;-1,44269714473282;36,410959057818;36,410959057818;;1
CBA;Evapo;-64,854384802438;-1,22678611960995;-15,351205542871;-15,351205542871;;1
CBA;Evapo;-64,854384802438;-1,2177898268965;-22,1096677465687;-22,1096677465687;;1
CBA;Evapo;-64,854384802438;-1,0468602653409;-15,4472792461217;-15,4472792461217;;1
CBA;Evapo;-64,854384802438;-0,983886216346732;-16,5775583920318;-16,5775583920318;8,3079885838734;2
CBA;Evapo;-64,8454836309591;-6,59757286954123;27,0342003786319;27,0342003786319;;1
CBA;Evapo;-64,8454836309591;-6,39965442984527;-3,86125530226661;-3,86125530226661;;1
CBA;Evapo;-64,8454836309591;-6,07578789216098;-28,1160290977182;-28,1160290977182;2,07315521009267;2
CBA;Evapo;-64,8454836309591;-6,01281384316681;-32,9560818639392;-32,9560818639392;;1
CBA;Evapo;-64,8454836309591;-5,97682867231299;-87,9325797770897;-87,9325797770897;;1
CBA;Evapo;-64,8454836309591;-5,94983979417264;-64,9661935663758;-64,9661935663758;;1
CBA;Evapo;-64,8454836309591;-5,72493247633632;-5,50947635038958;-5,50947635038958;;1
CBA;Evapo;-64,8454836309591;-5,58998808563453;-9,76557058702884;-9,76557058702884;;1
CBA;Evapo;-64,8454836309591;-5,27511784066368;39,4134993533089;39,4134993533089;;1
CBA;Evapo;-64,8454836309591;-4,62738476529509;23,5855393035522;23,5855393035522;;1
CBA;Evapo;-64,8454836309591;-3,44887041983278;15,1741926467906;15,1741926467906;3,03091924551582;2
CBA;Evapo;-64,8454836309591;-3,26894456556372;25,3322169933156;24,8707036525166;2,36983812794564;12
CBA;Evapo;-64,8454836309591;-3,24195568742337;31,7708380733997;31,7708380733997;;1
CBA;Evapo;-64,8454836309591;-3,1969742238561;-10,5423862463258;-10,5423862463258;;1
CBA;Evapo;-64,8454836309591;-3,1789816384292;14,7864826686193;14,7864826686193;;1
CBA;Evapo;-64,8454836309591;-2,82812622260454;-38,4725283123719;-38,4725283123719;;1
CBA;Evapo;-64,8454836309591;-2,59422261205477;-7,14874700799829;-7,14874700799829;;1
CBA;Evapo;-64,8454836309591;-2,57623002662786;-7,5501387426009;-7,5501387426009;;1
CBA;Evapo;-64,8454836309591;-2,42329305049917;20,9298701202548;20,9298701202548;;1
CBA;Evapo;-64,8454836309591;-2,31533753793773;1,08685499941667;1,08685499941667;;1
CBA;Evapo;-64,8454836309591;-2,02745617110725;3,58158136160079;3,58158136160079;;1
CBA;Evapo;-64,8454836309591;-2,00046729296689;39,7745955799386;39,7745955799386;;1
CBA;Evapo;-64,8454836309591;-1,59563412086152;-5,76926668266759;-5,76926668266759;;1
CBA;Evapo;-64,8454836309591;-1,58663782814806;-10,0461735547606;-10,0461735547606;;1
CBA;Evapo;-64,8454836309591;-1,49667490101354;6,45617767657041;6,45617767657041;;1
CBA;Evapo;-64,8454836309591;-1,44269714473282;19,5608290183577;19,5608290183577;;1
CBA;Evapo;-64,8454836309591;-0,705001142229697;-10,665455138598;-10,665455138598;;1
CBA;Evapo;-64,8454836309591;-0,633030800522075;4,72444463313183;4,72444463313183;;1
CBA;Evapo;-64,8454836309591;-0,435112360826115;-3,19875576181686;-3,19875576181686;;1
CBA;Evapo;-64,8454836309591;-0,165223579422533;-16,1196952870671;-16,1196952870671;;1
CBA;Evapo;-64,8454836309591;1,00429447332632;6,71891854882295;6,71891854882295;;1
CBA;Evapo;-64,8454836309591;1,1032536931743;44,0641755441784;44,0641755441784;;1
CBA;Evapo;-64,8365824594802;-6,70552838210267;-12,7381975076696;-12,7381975076696;;1
CBA;Evapo;-64,8365824594802;-6,69653208938921;2,73089584949143;2,73089584949143;;1
CBA;Evapo;-64,8365824594802;-6,23772116100312;18,725374641938;18,725374641938;;1
CBA;Evapo;-64,8365824594802;-5,98582496502645;-28,7465444516133;-28,7465444516133;;1
CBA;Evapo;-64,8365824594802;-5,40106593865202;-8,18207973343363;-8,18207973343363;;1
CBA;Evapo;-64,8365824594802;-5,0052290592601;24,7725313132762;24,7725313132762;1,67873858577109;2
CBA;Evapo;-64,8365824594802;-4,97824018111974;33,6027973114015;33,6027973114015;;1
CBA;Evapo;-64,8365824594802;-4,96024759569284;17,7106449903988;17,7106449903988;;1
CBA;Evapo;-64,8365824594802;-4,3574959838915;-3,54348536262196;-3,54348536262196;;1
CBA;Evapo;-64,8365824594802;-4,10559978791483;-9,16093713300643;-9,16093713300643;;1
CBA;Evapo;-64,8365824594802;-4,07861090977447;-17,6101967821339;-17,6101967821339;;1
CBA;Evapo;-64,8365824594802;-3,97065539721304;-8,62432971324597;-8,62432971324597;;1
CBA;Evapo;-64,8365824594802;-3,34091490727134;17,3823596373368;17,3823596373368;;1
CBA;Evapo;-64,8365824594802;-3,26894456556372;31,9532517955718;31,9532517955718;;1
CBA;Evapo;-64,8365824594802;-3,25994827285027;24,2015882843038;26,2288538192279;9,9791084510233;5
CBA;Evapo;-64,8365824594802;-3,25095198013682;36,5988720573757;36,5988720573757;0,383956427850991;2
CBA;Evapo;-64,8365824594802;-3,24195568742337;25,5174139853402;25,5174139853402;;1
CBA;Evapo;-64,8365824594802;-3,22396310199646;32,2811999414746;32,2811999414746;;1
CBA;Evapo;-64,8365824594802;-3,20597051656955;-14,6147381323837;-14,6147381323837;5,72349496261845;2
CBA;Evapo;-64,8365824594802;-3,1969742238561;-9,08217458303261;-9,08217458303261;;1
CBA;Evapo;-64,8365824594802;-3,03504095501395;-11,5995643164006;-11,5995643164006;;1
CBA;Evapo;-64,8365824594802;-2,8551151007449;-28,0252396604901;-28,0252396604901;;1
CBA;Evapo;-64,8365824594802;-2,59422261205477;-11,9093107422354;-11,9093107422354;;1
CBA;Evapo;-64,8365824594802;-2,55823744120096;13,8355930293765;13,8355930293765;;1
CBA;Evapo;-64,8365824594802;-2,34232641607809;-20,9287636898222;-20,9287636898222;;1
CBA;Evapo;-64,8365824594802;-2,02745617110725;33,5032942457263;33,5032942457263;;1
CBA;Evapo;-64,8365824594802;-1,94648953668617;21,0190088273639;21,0190088273639;;1
CBA;Evapo;-64,8365824594802;-1,76656368241712;9,61979453224215;9,61979453224215;;1
CBA;Evapo;-64,8365824594802;-1,01087509448709;-19,0270555146308;-19,0270555146308;;1
CBA;Evapo;-64,8365824594802;-0,687008556802791;14,6488731931229;14,6488731931229;;1
CBA;Evapo;-64,8365824594802;-0,678012264089339;-24,5249633759335;-24,5249633759335;5,55133048169236;2
CBA;Evapo;-64,8365824594802;-0,183216164849439;19,4966915434011;19,4966915434011;;1
CBA;Evapo;-64,8365824594802;0,0506874457003326;32,4791232381967;32,4791232381967;;1
CBA;Evapo;-64,8365824594802;0,230613299969387;24,0614226999624;24,0614226999624;;1
CBA;Evapo;-64,8365824594802;0,716413106495835;40,3413205860545;40,3413205860545;;1
CBA;Evapo;-64,8365824594802;1,04027964418013;16,6169316135937;16,6169316135937;;1
CBA;Evapo;-64,8365824594802;1,14823515674157;31,6222758173604;31,6222758173604;;1
CBA;Evapo;-64,8276812880013;-6,39065813713182;9,22550658026558;9,22550658026558;;1
CBA;Evapo;-64,8276812880013;-5,0052290592601;-10,5676630921229;-10,5676630921229;;1
CBA;Evapo;-64,8276812880013;-4,99623276654665;32,2292983179432;32,2292983179432;;1
CBA;Evapo;-64,8276812880013;-4,168573836909;1,94357512254807;1,94357512254807;;1
CBA;Evapo;-64,8276812880013;-3,28693715099063;8,25815504718796;8,25815504718796;;1
CBA;Evapo;-64,8276812880013;-3,25994827285027;27,6023792212927;27,6023792212927;;1
