region,response,frac_area,Tipo,median,lower,upper
CBA,Temp,0.01,PF,24.0817947429804,22.9315301115254,25.027844082278
CBA,Temp,0.0149748743718593,PF,24.0815837895457,22.9315434395205,25.0280754137333
CBA,Temp,0.0199497487437186,PF,24.0813736475557,22.931557501609,25.0283073600286
CBA,Temp,0.0249246231155779,PF,24.0811651284551,22.9315730318843,25.028540536004
CBA,Temp,0.0298994974874372,PF,24.0809590436887,22.9315907644398,25.0287755564996
CBA,Temp,0.0348743718592965,PF,24.0807562047011,22.931611433369,25.0290130363554
CBA,Temp,0.0398492462311558,PF,24.0805574229371,22.9316357727652,25.0292535904114
CBA,Temp,0.0448241206030151,PF,24.0803635098414,22.9316645167218,25.0294978335078
CBA,Temp,0.0497989949748744,PF,24.0801752768588,22.9316983993323,25.0297463804845
CBA,Temp,0.0547738693467337,PF,24.0799935354338,22.93173815469,25.0299998461817
CBA,Temp,0.059748743718593,PF,24.0798190970112,22.9317845168884,25.0302588454393
CBA,Temp,0.0647236180904523,PF,24.0796527730359,22.9318382200209,25.0305239930975
CBA,Temp,0.0696984924623116,PF,24.0794953749523,22.9318999981809,25.0307959039962
CBA,Temp,0.0746733668341709,PF,24.0793477142054,22.9319705854617,25.0310751929755
CBA,Temp,0.0796482412060302,PF,24.0792106022397,22.9320507159569,25.0313624748756
CBA,Temp,0.0846231155778894,PF,24.0790848505001,22.9321411237597,25.0316583645363
CBA,Temp,0.0895979899497487,PF,24.0789712704312,22.9322425429637,25.0319634767979
CBA,Temp,0.094572864321608,PF,24.0788706734777,22.9323557076621,25.0322784265003
CBA,Temp,0.0995477386934673,PF,24.0787838710844,22.9324813519485,25.0326038284836
CBA,Temp,0.104522613065327,PF,24.0787116746959,22.9326202099162,25.0329402975878
CBA,Temp,0.109497487437186,PF,24.078654895757,22.9327730156587,25.033288448653
CBA,Temp,0.114472361809045,PF,24.0786143457125,22.9329405032693,25.0336488965193
CBA,Temp,0.119447236180905,PF,24.0785908360069,22.9331234068414,25.0340222560267
CBA,Temp,0.124422110552764,PF,24.0785851780851,22.9333224604685,25.0344091420152
CBA,Temp,0.129396984924623,PF,24.0785981833917,22.933538398244,25.0348101693249
CBA,Temp,0.134371859296482,PF,24.0786306633714,22.9337719542612,25.0352259527959
CBA,Temp,0.139346733668342,PF,24.0786834294691,22.9340238626136,25.0356571072682
CBA,Temp,0.144321608040201,PF,24.0787572931293,22.9342948573947,25.0361042475819
CBA,Temp,0.14929648241206,PF,24.0788530657969,22.9345856726976,25.036567988577
CBA,Temp,0.15427135678392,PF,24.0789715589164,22.9348970426161,25.0370489450935
CBA,Temp,0.159246231155779,PF,24.0791135839327,22.9352297012433,25.0375477319716
CBA,Temp,0.164221105527638,PF,24.0792799522904,22.9355843826727,25.0380649640512
CBA,Temp,0.169195979899498,PF,24.0794714754343,22.9359618209977,25.0386012561725
CBA,Temp,0.174170854271357,PF,24.0796889648091,22.9363627503118,25.0391572231754
CBA,Temp,0.179145728643216,PF,24.0799332318595,22.9367879047083,25.0397334799001
CBA,Temp,0.184120603015075,PF,24.0802050880301,22.9372380182807,25.0403306411866
CBA,Temp,0.189095477386935,PF,24.0805053447658,22.9377138251223,25.0409493218749
CBA,Temp,0.194070351758794,PF,24.0808348135113,22.9382160593266,25.041590136805
CBA,Temp,0.199045226130653,PF,24.0811943057112,22.9387454549869,25.0422537008171
CBA,Temp,0.204020100502513,PF,24.0815846328102,22.9393027461967,25.0429406287512
CBA,Temp,0.208994974874372,PF,24.0820066062532,22.9398886670494,25.0436515354474
CBA,Temp,0.213969849246231,PF,24.0824610374847,22.9405039516384,25.0443870357456
CBA,Temp,0.21894472361809,PF,24.0829487379496,22.941149334057,25.045147744486
CBA,Temp,0.22391959798995,PF,24.0834705190924,22.9418255483988,25.0459342765086
CBA,Temp,0.228894472361809,PF,24.0840271923581,22.9425333287571,25.0467472466535
CBA,Temp,0.233869346733668,PF,24.0846195691911,22.9432734092253,25.0475872697606
CBA,Temp,0.238844221105528,PF,24.0852484610364,22.9440465238968,25.0484549606702
CBA,Temp,0.243819095477387,PF,24.0859146793385,22.944853406865,25.0493509342221
CBA,Temp,0.248793969849246,PF,24.0866190355423,22.9456947922234,25.0502758052565
CBA,Temp,0.253768844221106,PF,24.0873623410923,22.9465714140653,25.0512301886134
CBA,Temp,0.258743718592965,PF,24.0881454074334,22.9474840064842,25.0522146991329
CBA,Temp,0.263718592964824,PF,24.0889690460102,22.9484333035735,25.053229951655
CBA,Temp,0.268693467336683,PF,24.0898340682675,22.9494200394265,25.0542765610197
CBA,Temp,0.273668341708543,PF,24.09074128565,22.9504449481366,25.0553551420672
CBA,Temp,0.278643216080402,PF,24.0916915096024,22.9515087637974,25.0564663096375
CBA,Temp,0.283618090452261,PF,24.0926855515694,22.9526122205022,25.0576106785706
CBA,Temp,0.288592964824121,PF,24.0937242229956,22.9537560523443,25.0587888637066
CBA,Temp,0.29356783919598,PF,24.094808335326,22.9549409934172,25.0600014798855
