year_effect;Ano;region;response;run
-230,305398225656;2010;EBA;Prec;7
143,609491111951;2011;EBA;Prec;7
-339,552313114173;2012;EBA;Prec;7
100,24656687631;2013;EBA;Prec;7
157,413982414815;2014;EBA;Prec;7
-287,794699956107;2015;EBA;Prec;7
-194,064157840646;2016;EBA;Prec;7
189,498648753061;2017;EBA;Prec;7
160,148765835526;2018;EBA;Prec;7
106,39891341942;2019;EBA;Prec;7
188,31493300368;2020;EBA;Prec;7
251,611714307803;2021;EBA;Prec;7
-28,2382286649403;2001;EBA;Prec;8
-204,504152584175;2002;EBA;Prec;8
-140,844424208953;2003;EBA;Prec;8
-118,134549515104;2004;EBA;Prec;8
-123,099101830957;2005;EBA;Prec;8
20,4473137402844;2006;EBA;Prec;8
-172,981101219524;2007;EBA;Prec;8
208,006944529518;2008;EBA;Prec;8
300,072404826859;2009;EBA;Prec;8
-237,919015278838;2010;EBA;Prec;8
142,773371828414;2011;EBA;Prec;8
-350,946282200806;2012;EBA;Prec;8
100,376234963361;2013;EBA;Prec;8
157,445646198515;2014;EBA;Prec;8
-285,52542415078;2015;EBA;Prec;8
-192,095825361019;2016;EBA;Prec;8
189,254015584357;2017;EBA;Prec;8
166,43981163835;2018;EBA;Prec;8
131,410430876104;2019;EBA;Prec;8
195,728540742558;2020;EBA;Prec;8
242,333390089369;2021;EBA;Prec;8
-27,4678837470078;2001;EBA;Prec;9
-207,167647221676;2002;EBA;Prec;9
-141,345196150205;2003;EBA;Prec;9
-122,233932462087;2004;EBA;Prec;9
-125,766467340648;2005;EBA;Prec;9
23,3621663246358;2006;EBA;Prec;9
-171,076613159933;2007;EBA;Prec;9
216,31117216323;2008;EBA;Prec;9
301,015645503674;2009;EBA;Prec;9
-235,673245988211;2010;EBA;Prec;9
142,303050184721;2011;EBA;Prec;9
-347,825041476475;2012;EBA;Prec;9
92,9117996678737;2013;EBA;Prec;9
160,713450738203;2014;EBA;Prec;9
-286,922027329242;2015;EBA;Prec;9
-198,931184212688;2016;EBA;Prec;9
197,136322915416;2017;EBA;Prec;9
163,875910503939;2018;EBA;Prec;9
117,353988262906;2019;EBA;Prec;9
196,955854431533;2020;EBA;Prec;9
252,469878389327;2021;EBA;Prec;9
-29,1042829486807;2001;EBA;Prec;10
-212,723875139754;2002;EBA;Prec;10
-137,959169831514;2003;EBA;Prec;10
-111,579874044314;2004;EBA;Prec;10
-123,594181327938;2005;EBA;Prec;10
25,9050123910336;2006;EBA;Prec;10
-169,733873533509;2007;EBA;Prec;10
217,847571957565;2008;EBA;Prec;10
300,896910921459;2009;EBA;Prec;10
-235,60837135229;2010;EBA;Prec;10
143,796220499333;2011;EBA;Prec;10
-350,533712291436;2012;EBA;Prec;10
99,3795644736586;2013;EBA;Prec;10
156,584714295796;2014;EBA;Prec;10
-287,737668813234;2015;EBA;Prec;10
-195,75643700889;2016;EBA;Prec;10
189,000649708967;2017;EBA;Prec;10
161,611435693431;2018;EBA;Prec;10
118,1265910295;2019;EBA;Prec;10
193,826545863897;2020;EBA;Prec;10
247,356229459317;2021;EBA;Prec;10
-29,9466774293105;2001;EBA;Prec;11
-205,00290735273;2002;EBA;Prec;11
-137,199596418869;2003;EBA;Prec;11
-117,346407865054;2004;EBA;Prec;11
-125,279720000472;2005;EBA;Prec;11
27,9720828454376;2006;EBA;Prec;11
-166,824260649362;2007;EBA;Prec;11
218,770801739705;2008;EBA;Prec;11
304,317727406998;2009;EBA;Prec;11
-236,837019702514;2010;EBA;Prec;11
142,280488062347;2011;EBA;Prec;11
-348,331958060173;2012;EBA;Prec;11
99,0600018290549;2013;EBA;Prec;11
156,312788418715;2014;EBA;Prec;11
-287,624981366866;2015;EBA;Prec;11
-196,352583404066;2016;EBA;Prec;11
192,071433201714;2017;EBA;Prec;11
155,205483181009;2018;EBA;Prec;11
113,896794001261;2019;EBA;Prec;11
187,961050061108;2020;EBA;Prec;11
252,897461501591;2021;EBA;Prec;11
-32,8922393974905;2001;EBA;Prec;12
-215,531668840029;2002;EBA;Prec;12
-145,532459395012;2003;EBA;Prec;12
-118,483172371229;2004;EBA;Prec;12
-122,820159793376;2005;EBA;Prec;12
25,3378391450719;2006;EBA;Prec;12
-170,64585302854;2007;EBA;Prec;12
215,976784224668;2008;EBA;Prec;12
300,590009983747;2009;EBA;Prec;12
-236,698009827428;2010;EBA;Prec;12
141,503304746336;2011;EBA;Prec;12
-353,468972365203;2012;EBA;Prec;12
97,9906362784207;2013;EBA;Prec;12
160,43071402611;2014;EBA;Prec;12
-285,361188224839;2015;EBA;Prec;12
-195,240239001411;2016;EBA;Prec;12
194,928860764778;2017;EBA;Prec;12
161,86881301819;2018;EBA;Prec;12
126,599784740516;2019;EBA;Prec;12
198,653765154907;2020;EBA;Prec;12
252,793450160267;2021;EBA;Prec;12
-29,1085235713025;2001;EBA;Prec;13
-211,026157966518;2002;EBA;Prec;13
-141,713621687791;2003;EBA;Prec;13
-123,283702086153;2004;EBA;Prec;13
-129,533298874791;2005;EBA;Prec;13
18,6832593477186;2006;EBA;Prec;13
-174,705140304523;2007;EBA;Prec;13
214,977594420109;2008;EBA;Prec;13
302,169117751566;2009;EBA;Prec;13
-234,924744543757;2010;EBA;Prec;13
142,63124053528;2011;EBA;Prec;13
-350,749302972699;2012;EBA;Prec;13
102,566518390614;2013;EBA;Prec;13
159,729204164772;2014;EBA;Prec;13
-284,38431131632;2015;EBA;Prec;13
-192,027700387932;2016;EBA;Prec;13
195,208825696822;2017;EBA;Prec;13
162,134331168888;2018;EBA;Prec;13
126,567237821032;2019;EBA;Prec;13
195,941904600754;2020;EBA;Prec;13
250,847269811971;2021;EBA;Prec;13
-30,0820636641143;2001;EBA;Prec;14
-205,055863812003;2002;EBA;Prec;14
-142,723314134785;2003;EBA;Prec;14
-126,277420131213;2004;EBA;Prec;14
-125,538934301044;2005;EBA;Prec;14
26,0960471346863;2006;EBA;Prec;14
-172,771225680958;2007;EBA;Prec;14
214,476340212256;2008;EBA;Prec;14
303,921945382535;2009;EBA;Prec;14
-237,849179760633;2010;EBA;Prec;14
143,091785590981;2011;EBA;Prec;14
-352,788150638597;2012;EBA;Prec;14
96,6522928068235;2013;EBA;Prec;14
161,908929488145;2014;EBA;Prec;14
-283,315215018757;2015;EBA;Prec;14
-191,111966628181;2016;EBA;Prec;14
199,213983556684;2017;EBA;Prec;14
158,530396084666;2018;EBA;Prec;14
116,155891310125;2019;EBA;Prec;14
194,925078267354;2020;EBA;Prec;14
252,540643936594;2021;EBA;Prec;14
-35,6182910106422;2001;EBA;Prec;15
-211,601410689242;2002;EBA;Prec;15
-145,04819625058;2003;EBA;Prec;15
-115,042574270487;2004;EBA;Prec;15
-122,001930696812;2005;EBA;Prec;15
23,0765461239006;2006;EBA;Prec;15
-169,075775424565;2007;EBA;Prec;15
216,858888256526;2008;EBA;Prec;15
296,96476459762;2009;EBA;Prec;15
-235,135679991279;2010;EBA;Prec;15
139,293825011232;2011;EBA;Prec;15
-348,729099358257;2012;EBA;Prec;15
104,26334201985;2013;EBA;Prec;15
161,072834712664;2014;EBA;Prec;15
-284,384631239596;2015;EBA;Prec;15
-189,297895377087;2016;EBA;Prec;15
191,660076998243;2017;EBA;Prec;15
159,299322432393;2018;EBA;Prec;15
117,891846752521;2019;EBA;Prec;15
196,199498766396;2020;EBA;Prec;15
249,354538642029;2021;EBA;Prec;15
-28,0755590212048;2001;EBA;Prec;16
-206,610406717262;2002;EBA;Prec;16
-146,579265063334;2003;EBA;Prec;16
-116,882822338913;2004;EBA;Prec;16
-117,14235051841;2005;EBA;Prec;16
24,727603816873;2006;EBA;Prec;16
-169,286526975783;2007;EBA;Prec;16
210,909417308741;2008;EBA;Prec;16
303,320837859523;2009;EBA;Prec;16
-238,427674160524;2010;EBA;Prec;16
140,062448997483;2011;EBA;Prec;16
-352,911288318748;2012;EBA;Prec;16
101,095727770952;2013;EBA;Prec;16
156,207920170989;2014;EBA;Prec;16
-284,824855113385;2015;EBA;Prec;16
-191,7936522955;2016;EBA;Prec;16
192,251674674071;2017;EBA;Prec;16
159,250168559789;2018;EBA;Prec;16
121,297875264636;2019;EBA;Prec;16
195,626066719556;2020;EBA;Prec;16
247,78465937577;2021;EBA;Prec;16
-33,6253392901019;2001;EBA;Prec;17
-213,368767241831;2002;EBA;Prec;17
-143,903498117939;2003;EBA;Prec;17
-124,159561632627;2004;EBA;Prec;17
-118,914929693313;2005;EBA;Prec;17
21,7229315836444;2006;EBA;Prec;17
-168,505214541729;2007;EBA;Prec;17
209,81622203958;2008;EBA;Prec;17
297,998502665741;2009;EBA;Prec;17
-237,448610818989;2010;EBA;Prec;17
136,030798667143;2011;EBA;Prec;17
-348,648137939755;2012;EBA;Prec;17
106,915441994813;2013;EBA;Prec;17
154,715899072312;2014;EBA;Prec;17
-290,995389527918;2015;EBA;Prec;17
-190,494969278008;2016;EBA;Prec;17
193,930445101557;2017;EBA;Prec;17
165,952792565043;2018;EBA;Prec;17
137,540245278471;2019;EBA;Prec;17
196,108016050311;2020;EBA;Prec;17
249,333123069588;2021;EBA;Prec;17
-38,2140000696461;2001;EBA;Prec;18
-210,030666257067;2002;EBA;Prec;18
-143,936414983738;2003;EBA;Prec;18
-119,706646053802;2004;EBA;Prec;18
-123,672066350688;2005;EBA;Prec;18
25,5409083033837;2006;EBA;Prec;18
-170,401973190938;2007;EBA;Prec;18
217,957586363515;2008;EBA;Prec;18
300,045899955957;2009;EBA;Prec;18
-234,668625600802;2010;EBA;Prec;18
143,15686067528;2011;EBA;Prec;18
-348,08787682799;2012;EBA;Prec;18
101,194231545654;2013;EBA;Prec;18
152,827420682079;2014;EBA;Prec;18
-289,099514368742;2015;EBA;Prec;18
-188,181814590714;2016;EBA;Prec;18
189,44572173165;2017;EBA;Prec;18
164,55486385627;2018;EBA;Prec;18
122,005118620995;2019;EBA;Prec;18
199,04048538336;2020;EBA;Prec;18
250,230501171658;2021;EBA;Prec;18
-36,3313644557266;2001;EBA;Prec;19
-211,268649824497;2002;EBA;Prec;19
-141,344447505464;2003;EBA;Prec;19
-122,190269551154;2004;EBA;Prec;19
-117,250953434885;2005;EBA;Prec;19
28,2642074253722;2006;EBA;Prec;19
-169,765454092746;2007;EBA;Prec;19
219,563725803192;2008;EBA;Prec;19
297,456690517756;2009;EBA;Prec;19
-230,771174287455;2010;EBA;Prec;19
141,334142884732;2011;EBA;Prec;19
-347,89110463678;2012;EBA;Prec;19
102,504191054351;2013;EBA;Prec;19
151,7495392413;2014;EBA;Prec;19
-289,838957777844;2015;EBA;Prec;19
-188,760065795089;2016;EBA;Prec;19
194,050508253235;2017;EBA;Prec;19
160,354572366647;2018;EBA;Prec;19
111,38831156614;2019;EBA;Prec;19
192,597334936039;2020;EBA;Prec;19
256,149217311883;2021;EBA;Prec;19
-34,5336282622343;2001;EBA;Prec;20
-211,369868871534;2002;EBA;Prec;20
-140,385277487743;2003;EBA;Prec;20
-119,377911005643;2004;EBA;Prec;20
-118,410229651738;2005;EBA;Prec;20
30,7035252901514;2006;EBA;Prec;20
-169,952611935168;2007;EBA;Prec;20
217,939509258504;2008;EBA;Prec;20
298,01546157943;2009;EBA;Prec;20
-231,497818167397;2010;EBA;Prec;20
137,86428592192;2011;EBA;Prec;20
-348,788956038545;2012;EBA;Prec;20
106,094546636859;2013;EBA;Prec;20
151,745886984498;2014;EBA;Prec;20
-289,44806972252;2015;EBA;Prec;20
-187,805771252527;2016;EBA;Prec;20
187,995412225079;2017;EBA;Prec;20
155,881796041484;2018;EBA;Prec;20
115,898887000577;2019;EBA;Prec;20
197,903181708576;2020;EBA;Prec;20
251,527649747326;2021;EBA;Prec;20
-33,5094945355575;2001;EBA;Prec;21
-215,11089901457;2002;EBA;Prec;21
-150,185680671135;2003;EBA;Prec;21
-116,465113669625;2004;EBA;Prec;21
-117,712192781809;2005;EBA;Prec;21
33,1643345736005;2006;EBA;Prec;21
-167,271742776016;2007;EBA;Prec;21
214,635780777016;2008;EBA;Prec;21
295,150436465381;2009;EBA;Prec;21
-230,536947644581;2010;EBA;Prec;21
143,16530998115;2011;EBA;Prec;21
-343,535345309393;2012;EBA;Prec;21
109,259314302392;2013;EBA;Prec;21
153,264709990741;2014;EBA;Prec;21
-292,798916404299;2015;EBA;Prec;21
-190,660519295863;2016;EBA;Prec;21
187,216281711464;2017;EBA;Prec;21
157,025559462363;2018;EBA;Prec;21
114,938302989111;2019;EBA;Prec;21
194,447191861229;2020;EBA;Prec;21
255,519629989874;2021;EBA;Prec;21
-33,9749736089483;2001;EBA;Prec;22
-212,974302334823;2002;EBA;Prec;22
-144,539720558676;2003;EBA;Prec;22
-121,167654697517;2004;EBA;Prec;22
-118,51861253138;2005;EBA;Prec;22
35,9415440292374;2006;EBA;Prec;22
-164,115235634674;2007;EBA;Prec;22
219,969658150461;2008;EBA;Prec;22
299,857398043658;2009;EBA;Prec;22
-236,201408264243;2010;EBA;Prec;22
144,965328838894;2011;EBA;Prec;22
-346,811118666076;2012;EBA;Prec;22
101,228796342996;2013;EBA;Prec;22
153,446554895436;2014;EBA;Prec;22
-289,201959058988;2015;EBA;Prec;22
-191,410729617181;2016;EBA;Prec;22
190,048824995814;2017;EBA;Prec;22
153,107472453778;2018;EBA;Prec;22
112,869611989536;2019;EBA;Prec;22
190,242888324653;2020;EBA;Prec;22
257,237636911927;2021;EBA;Prec;22
-28,6715948915822;2001;EBA;Prec;23
-209,09142443802;2002;EBA;Prec;23
-142,359913110556;2003;EBA;Prec;23
-116,968034393639;2004;EBA;Prec;23
-122,42989998721;2005;EBA;Prec;23
26,4127020137287;2006;EBA;Prec;23
-169,998892315065;2007;EBA;Prec;23
213,011504997842;2008;EBA;Prec;23
298,639871235461;2009;EBA;Prec;23
-231,097038442022;2010;EBA;Prec;23
144,268752324246;2011;EBA;Prec;23
-349,411530337476;2012;EBA;Prec;23
95,4279381673805;2013;EBA;Prec;23
154,933634129805;2014;EBA;Prec;23
-285,848738152375;2015;EBA;Prec;23
-195,275910255073;2016;EBA;Prec;23
189,684804992582;2017;EBA;Prec;23
161,871924369443;2018;EBA;Prec;23
120,477004915006;2019;EBA;Prec;23
195,631655156123;2020;EBA;Prec;23
250,793184016387;2021;EBA;Prec;23
-33,3972822921205;2001;EBA;Prec;24
-211,143069683239;2002;EBA;Prec;24
-143,277649567397;2003;EBA;Prec;24
-117,754980836571;2004;EBA;Prec;24
-124,452738254899;2005;EBA;Prec;24
29,4822341668792;2006;EBA;Prec;24
-174,182233673842;2007;EBA;Prec;24
212,032604846967;2008;EBA;Prec;24
300,980498870402;2009;EBA;Prec;24
-235,727087659226;2010;EBA;Prec;24
140,152111577932;2011;EBA;Prec;24
-343,476996990219;2012;EBA;Prec;24
101,501269485646;2013;EBA;Prec;24
156,204982227324;2014;EBA;Prec;24
-287,82403697778;2015;EBA;Prec;24
-189,16745736153;2016;EBA;Prec;24
193,438989079047;2017;EBA;Prec;24
159,544891027745;2018;EBA;Prec;24
118,323064015461;2019;EBA;Prec;24
195,334814529793;2020;EBA;Prec;24
253,408073472942;2021;EBA;Prec;24
-34,6835651929796;2001;EBA;Prec;25
-218,22322966364;2002;EBA;Prec;25
-147,633054628693;2003;EBA;Prec;25
-125,804498651147;2004;EBA;Prec;25
-131,257308466538;2005;EBA;Prec;25
21,9651894373207;2006;EBA;Prec;25
-177,023696255611;2007;EBA;Prec;25
209,692720404653;2008;EBA;Prec;25
297,555266003506;2009;EBA;Prec;25
-238,612545789321;2010;EBA;Prec;25
137,077442654991;2011;EBA;Prec;25
-348,013835607663;2012;EBA;Prec;25
106,179945402908;2013;EBA;Prec;25
