region,response,run,term,estimate
EBA,Prec,5,"TipoSF_early:ns(frac_area, df = 3)2",16.0475029067342
EBA,Prec,5,"TipoSF_intermediate:ns(frac_area, df = 3)2",-16.4025663361086
EBA,Prec,5,"TipoSF_advanced:ns(frac_area, df = 3)2",17.02297651634
EBA,Prec,5,"TipoSF_early:ns(frac_area, df = 3)3",-4.31085962979904
EBA,Prec,5,"TipoSF_intermediate:ns(frac_area, df = 3)3",-9.67681974033331
EBA,Prec,5,"TipoSF_advanced:ns(frac_area, df = 3)3",13.5209909902102
EBA,Prec,6,(Intercept),2208.16887784103
EBA,Prec,6,TipoSF_early,-8.23655884227857
EBA,Prec,6,TipoSF_intermediate,-3.96076985746197
EBA,Prec,6,TipoSF_advanced,12.4649813454021
EBA,Prec,6,"ns(frac_area, df = 3)1",0.554967730035661
EBA,Prec,6,"ns(frac_area, df = 3)2",-10.0048609370126
EBA,Prec,6,"ns(frac_area, df = 3)3",-0.142991689422335
EBA,Prec,6,"TipoSF_early:ns(frac_area, df = 3)1",-1.53532668738077
EBA,Prec,6,"TipoSF_intermediate:ns(frac_area, df = 3)1",2.901976080664
EBA,Prec,6,"TipoSF_advanced:ns(frac_area, df = 3)1",0.681531052354631
EBA,Prec,6,"TipoSF_early:ns(frac_area, df = 3)2",36.1936058476427
EBA,Prec,6,"TipoSF_intermediate:ns(frac_area, df = 3)2",-13.7422971826551
EBA,Prec,6,"TipoSF_advanced:ns(frac_area, df = 3)2",-5.01697505774966
EBA,Prec,6,"TipoSF_early:ns(frac_area, df = 3)3",11.313892813783
EBA,Prec,6,"TipoSF_intermediate:ns(frac_area, df = 3)3",-25.3267584957317
EBA,Prec,6,"TipoSF_advanced:ns(frac_area, df = 3)3",28.0137058047017
EBA,Prec,7,(Intercept),2196.75399593757
EBA,Prec,7,TipoSF_early,1.75188601003986
EBA,Prec,7,TipoSF_intermediate,4.33167099678698
EBA,Prec,7,TipoSF_advanced,8.62535816912136
EBA,Prec,7,"ns(frac_area, df = 3)1",3.90445493161675
EBA,Prec,7,"ns(frac_area, df = 3)2",2.67273269558499
EBA,Prec,7,"ns(frac_area, df = 3)3",0.804992877554025
EBA,Prec,7,"TipoSF_early:ns(frac_area, df = 3)1",15.6011934280958
EBA,Prec,7,"TipoSF_intermediate:ns(frac_area, df = 3)1",-9.47894868745811
